 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,4,2,2,6,113,1.489,2,0,2.734
2,1,0,2,0,19,0.992,0,0,0.992
3,3,1,3,1,12,0.260,1,0,0.343
4,1,0,2,0,14,0.656,0,0,0.656
5,1,0,2,0,29,1.347,0,0,1.347
6,1,0,2,0,29,1.399,0,0,1.399
7,7,4,2,8,150,1.107,4,0,2.068
8,1,0,2,0,2,0.145,0,0,0.145
9,1,0,2,0,5,0.273,0,0,0.273
10,1,0,2,0,21,1.059,0,0,1.059
11,1,0,2,0,3,0.170,0,0,0.170
12,1,0,2,0,14,0.726,0,0,0.726
13,1,0,2,0,7,0.340,0,0,0.340
14,1,0,2,0,42,2.058,0,0,2.058
15,1,0,2,0,25,1.229,0,0,1.229
16,1,0,2,0,2,0.180,0,0,0.180
17,1,0,2,0,21,1.130,0,0,1.130
18,5,2,4,4,157,1.659,2,0,5.305
19,1,0,2,0,0,0.043,0,0,0.043
20,5,2,4,4,104,1.096,2,0,1.828
21,1,0,2,0,4,0.283,0,0,0.283
22,1,0,2,0,2,0.145,0,0,0.145
23,1,0,2,0,2,0.128,0,0,0.128
24,1,0,2,0,3,0.205,0,0,0.205
25,1,0,2,0,101,5.272,0,0,5.272
26,1,0,2,0,2,0.163,0,0,0.163
27,1,0,2,0,40,1.920,0,0,1.920
28,1,0,2,0,6,0.333,0,0,0.333
29,1,0,2,0,127,5.867,0,0,5.867
30,1,0,2,0,35,1.972,0,0,1.972
31,5,2,4,4,72,0.792,2,0,1.763
32,5,2,4,4,113,1.162,2,0,1.938
33,1,0,2,0,16,0.864,0,0,0.864
34,3,1,3,3,88,1.542,1,0,2.855
