 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,14,0.744,0,0,0.744
2,1,0,2,0,14,0.744,0,0,0.744
3,1,0,2,0,0,0.043,0,0,0.043
4,1,0,2,0,1,0.085,0,0,0.085
5,3,1,3,3,20,0.460,1,0,0.729
6,1,0,2,0,1,0.103,0,0,0.103
7,3,1,3,1,60,1.058,1,0,1.901
8,13,6,8,12,386,1.572,6,0,4.346
9,0,0,1,0,0,0.000,0,0,0.000
10,1,0,2,0,30,1.671,0,0,1.671
11,3,1,3,1,65,1.199,1,0,1.593
12,1,0,2,0,39,2.124,0,0,2.124
13,1,0,2,0,23,1.162,0,0,1.162
14,13,6,7,11,228,0.925,5,1,2.919
15,1,0,2,0,15,0.786,0,0,0.786
16,1,0,2,0,2,0.163,0,0,0.163
17,11,5,7,11,121,0.622,5,0,1.551
18,1,0,2,0,46,2.263,0,0,2.263
19,1,0,2,0,1,0.120,0,0,0.120
20,1,0,2,0,52,2.536,0,0,2.536
21,1,0,2,0,0,0.043,0,0,0.043
22,3,1,3,1,63,1.100,1,0,1.973
23,1,0,2,0,1,0.085,0,0,0.085
24,1,0,2,0,12,0.606,0,0,0.606
25,1,0,2,0,89,4.322,0,0,4.322
26,1,0,2,0,8,0.400,0,0,0.400
27,3,1,3,1,107,1.736,1,0,2.554
28,1,0,2,0,12,0.729,0,0,0.729
29,1,0,2,0,4,0.248,0,0,0.248
