 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,4,0.266,0,0,0.266
2,1,0,2,0,50,2.539,0,0,2.539
3,0,0,1,0,0,0.000,0,0,0.000
4,1,0,2,0,15,0.822,0,0,0.822
5,1,0,2,0,34,1.665,0,0,1.665
6,1,0,2,0,0,0.060,0,0,0.060
7,1,0,2,0,4,0.248,0,0,0.248
8,1,0,2,0,3,0.223,0,0,0.223
9,27,14,12,28,450,0.890,14,0,2.174
10,1,0,2,0,0,0.060,0,0,0.060
11,1,0,2,0,8,0.436,0,0,0.436
12,1,0,2,0,26,1.219,0,0,1.219
13,5,2,4,6,109,1.148,2,0,1.683
14,1,0,2,0,27,1.385,0,0,1.385
15,1,0,2,0,1,0.103,0,0,0.103
16,1,0,2,0,5,0.290,0,0,0.290
17,1,0,2,0,1,0.103,0,0,0.103
18,1,0,2,0,3,0.205,0,0,0.205
19,1,0,2,0,24,1.187,0,0,1.187
20,1,0,2,0,0,0.043,0,0,0.043
21,1,0,2,0,5,0.273,0,0,0.273
22,3,1,3,1,97,1.635,1,0,3.142
23,7,4,2,4,153,1.141,4,0,2.076
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,4,0.213,0,0,0.213
26,1,0,2,0,3,0.188,0,0,0.188
27,1,0,0,0,41,1.983,0,0,1.983
