Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_n_17.tif,74,66.009,0.892,8.103,254.955,4.524,1.398,0.733,88.902,0.675,0.841
