Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_n_19.tif,130,208.697,1.605,7.309,254.421,7.439,2.157,0.821,76.419,0.533,0.767
