Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_n_02.tif,76,64.006,0.842,10.072,255,4.455,1.389,0.700,84.979,0.643,0.826
