Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_n_18.tif,157,197.409,1.257,6.250,254.509,6.193,1.751,0.802,81.515,0.549,0.782
