 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,64,3.188,0,0,3.188
2,1,0,2,0,11,0.687,0,0,0.687
3,1,0,2,0,21,1.024,0,0,1.024
4,1,0,2,0,4,0.248,0,0,0.248
5,1,0,2,0,44,2.372,0,0,2.372
6,1,0,2,0,9,0.496,0,0,0.496
7,1,0,2,0,2,0.163,0,0,0.163
8,1,0,2,0,46,2.404,0,0,2.404
9,1,0,2,0,0,0.043,0,0,0.043
10,1,0,2,0,79,4.019,0,0,4.019
11,1,0,2,0,1,0.085,0,0,0.085
12,1,0,2,0,3,0.205,0,0,0.205
13,1,0,2,0,63,3.233,0,0,3.233
14,1,0,2,0,19,1.009,0,0,1.009
15,1,0,2,0,17,0.854,0,0,0.854
16,1,0,2,0,90,4.575,0,0,4.575
17,1,0,2,0,1,0.103,0,0,0.103
18,1,0,2,0,0,0.060,0,0,0.060
19,5,2,4,4,82,0.891,2,0,1.435
20,1,0,2,0,6,0.351,0,0,0.351
21,1,0,2,0,6,0.351,0,0,0.351
22,1,0,2,0,4,0.213,0,0,0.213
23,1,0,2,0,1,0.120,0,0,0.120
24,3,1,2,5,95,1.682,0,1,2.822
25,1,0,2,0,0,0.043,0,0,0.043
26,1,0,2,0,9,0.549,0,0,0.549
27,1,0,2,0,0,0.043,0,0,0.043
28,1,0,2,0,34,1.683,0,0,1.683
29,15,8,6,16,245,0.921,8,0,2.592
30,1,0,2,0,0,0.043,0,0,0.043
31,1,0,2,0,1,0.103,0,0,0.103
32,15,7,9,13,214,0.783,7,0,3.807
33,1,0,2,0,12,0.588,0,0,0.588
34,1,0,2,0,11,0.616,0,0,0.616
35,1,0,2,0,14,0.673,0,0,0.673
36,1,0,2,0,5,0.290,0,0,0.290
37,1,0,2,0,0,0.060,0,0,0.060
38,1,0,2,0,2,0.163,0,0,0.163
39,1,0,2,0,6,0.333,0,0,0.333
40,1,0,2,0,14,0.744,0,0,0.744
41,1,0,2,0,4,0.248,0,0,0.248
42,1,0,2,0,18,0.861,0,0,0.861
43,11,5,7,11,152,0.807,5,0,2.146
44,1,0,2,0,3,0.205,0,0,0.205
45,1,0,2,0,2,0.180,0,0,0.180
46,1,0,2,0,41,1.857,0,0,1.857
47,3,1,3,3,82,1.457,1,0,3.025
