 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.223,0,0,0.223
2,1,0,2,0,8,0.400,0,0,0.400
3,1,0,2,0,40,1.850,0,0,1.850
4,1,0,2,0,0,0.060,0,0,0.060
5,1,0,2,0,5,0.290,0,0,0.290
6,1,0,2,0,0,0.043,0,0,0.043
7,16,8,8,18,559,1.793,8,0,5.859
8,1,0,2,0,2,0.163,0,0,0.163
9,9,4,6,10,199,1.191,4,0,2.624
10,37,21,11,41,884,1.232,21,0,4.212
11,1,0,2,0,35,1.831,0,0,1.831
12,1,0,2,0,0,0.043,0,0,0.043
13,1,0,2,0,2,0.163,0,0,0.163
14,2,1,1,1,91,2.327,1,0,2.950
15,7,3,5,3,249,1.790,3,0,3.751
16,1,0,2,0,11,0.546,0,0,0.546
17,1,0,2,0,4,0.213,0,0,0.213
18,1,0,2,0,8,0.506,0,0,0.506
19,1,0,2,0,2,0.180,0,0,0.180
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,6,0.333,0,0,0.333
22,1,0,2,0,8,0.418,0,0,0.418
23,6,3,3,7,118,1.087,3,0,2.840
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,12,0.659,0,0,0.659
26,1,0,2,0,72,3.528,0,0,3.528
27,0,0,1,0,0,0.000,0,0,0.000
