 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.103,0,0,0.103
2,1,0,2,0,1,0.120,0,0,0.120
3,67,38,19,75,1304,1.044,37,1,3.393
4,0,0,1,0,0,0.000,0,0,0.000
5,1,0,2,0,22,1.049,0,0,1.049
6,1,0,2,0,20,1.193,0,0,1.193
7,1,0,2,0,19,0.956,0,0,0.956
8,1,0,2,0,5,0.273,0,0,0.273
9,0,0,1,0,0,0.000,0,0,0.000
10,0,0,1,0,0,0.000,0,0,0.000
11,1,0,2,0,18,0.949,0,0,0.949
12,3,1,3,3,146,2.435,1,0,3.021
13,1,0,2,0,0,0.043,0,0,0.043
14,1,0,2,0,7,0.411,0,0,0.411
15,1,0,2,0,11,0.651,0,0,0.651
16,1,0,2,0,36,1.680,0,0,1.680
17,10,5,5,13,301,1.605,5,0,2.670
18,1,0,2,0,2,0.145,0,0,0.145
19,1,0,2,0,16,0.917,0,0,0.917
20,1,0,2,0,74,3.595,0,0,3.595
21,0,0,1,0,0,0.000,0,0,0.000
22,8,4,4,10,136,0.930,4,0,1.662
23,1,0,2,0,5,0.308,0,0,0.308
24,3,1,3,1,82,1.393,1,0,3.634
25,5,2,4,2,68,0.734,2,0,1.307
26,1,0,2,0,33,1.534,0,0,1.534
27,1,0,2,0,6,0.351,0,0,0.351
28,1,0,2,0,0,0.043,0,0,0.043
29,1,0,2,0,5,0.308,0,0,0.308
30,1,0,2,0,1,0.103,0,0,0.103
31,1,0,2,0,0,0.043,0,0,0.043
32,4,2,2,4,104,1.403,2,0,3.584
33,2,1,1,1,114,2.807,1,0,5.511
