 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_36_largestArea.tif,0.308,2.400,1.008,0.388,143.407,0.671,2.596,0.385,0.846,331,36
2,0X_36_largestArea.tif,0.186,1.583,0.550,0.431,78.156,0.935,1.277,0.783,0.920,322,48
3,0X_36_largestArea.tif,1.706,10.684,2.069,1.050,130.870,0.188,1.971,0.507,0.550,329,72
4,0X_36_largestArea.tif,0.192,1.593,0.544,0.449,166.034,0.949,1.210,0.827,0.910,256,77
5,0X_36_largestArea.tif,0.452,3.176,1.123,0.513,76.323,0.563,2.188,0.457,0.804,229,78
6,0X_36_largestArea.tif,0.583,3.927,1.537,0.483,161.215,0.475,3.186,0.314,0.748,351,78
7,0X_36_largestArea.tif,0.083,1.062,0.402,0.264,3.471,0.927,1.522,0.657,0.902,239,89
8,0X_36_largestArea.tif,0.103,1.182,0.411,0.319,19.261,0.927,1.289,0.776,0.877,255,93
9,0X_36_largestArea.tif,1.968,12.590,3.145,0.797,28.685,0.156,3.946,0.253,0.499,201,103
10,0X_36_largestArea.tif,0.186,1.583,0.543,0.437,59.641,0.935,1.244,0.804,0.924,231,104
11,0X_36_largestArea.tif,0.675,4.298,1.844,0.466,132.563,0.459,3.956,0.253,0.790,244,109
12,0X_36_largestArea.tif,3.094,14.547,2.522,1.562,106.225,0.184,1.615,0.619,0.516,400,112
13,0X_36_largestArea.tif,0.251,2.004,0.791,0.405,150.144,0.787,1.955,0.511,0.891,274,125
14,0X_36_largestArea.tif,0.172,1.823,0.629,0.348,173.891,0.650,1.805,0.554,0.798,328,132
15,0X_36_largestArea.tif,0.127,1.303,0.424,0.381,48.368,0.938,1.114,0.898,0.881,312,136
16,0X_36_largestArea.tif,0.163,1.473,0.500,0.415,63.939,0.943,1.206,0.829,0.905,358,140
17,0X_36_largestArea.tif,0.264,1.933,0.677,0.497,177.548,0.888,1.363,0.734,0.918,275,152
18,0X_36_largestArea.tif,0.125,1.268,0.426,0.374,166.289,0.976,1.139,0.878,0.902,307,154
19,0X_36_largestArea.tif,1.513,8.317,2.230,0.864,97.116,0.275,2.582,0.387,0.589,442,158
20,0X_36_largestArea.tif,0.440,3.091,1.141,0.490,64.066,0.578,2.327,0.430,0.793,118,160
21,0X_36_largestArea.tif,0.118,1.292,0.493,0.304,80.652,0.885,1.625,0.615,0.903,371,163
22,0X_36_largestArea.tif,0.351,2.776,1.122,0.398,53.543,0.573,2.817,0.355,0.845,410,163
23,0X_36_largestArea.tif,0.431,2.709,1.080,0.508,98.139,0.737,2.128,0.470,0.896,324,164
24,0X_36_largestArea.tif,0.121,1.317,0.507,0.305,53.935,0.878,1.662,0.602,0.912,145,166
25,0X_36_largestArea.tif,0.206,1.668,0.598,0.439,7.955,0.932,1.361,0.735,0.927,283,166
26,0X_36_largestArea.tif,0.161,1.728,0.686,0.299,60.989,0.678,2.296,0.435,0.840,142,181
27,0X_36_largestArea.tif,0.186,1.618,0.565,0.420,59.737,0.894,1.345,0.743,0.904,306,191
28,0X_36_largestArea.tif,0.060,0.892,0.295,0.258,45.001,0.943,1.142,0.875,0.846,427,193
29,0X_36_largestArea.tif,1.350,7.699,1.430,1.202,34.572,0.286,1.190,0.841,0.650,107,195
30,0X_36_largestArea.tif,2.781,17.681,3.094,1.144,63.751,0.112,2.705,0.370,0.441,409,195
31,0X_36_largestArea.tif,0.409,3.166,1.176,0.443,79.967,0.513,2.657,0.376,0.793,132,198
32,0X_36_largestArea.tif,3.005,17.132,2.835,1.350,42.824,0.129,2.100,0.476,0.495,347,199
33,0X_36_largestArea.tif,0.206,1.643,0.534,0.491,119.073,0.960,1.087,0.920,0.927,312,206
34,0X_36_largestArea.tif,0.474,3.039,1.302,0.464,80.472,0.645,2.807,0.356,0.903,403,206
35,0X_36_largestArea.tif,0.499,3.145,1.280,0.497,11.229,0.634,2.579,0.388,0.868,375,207
