 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_60_largestArea.tif,0.306,2.259,0.803,0.485,160.979,0.753,1.657,0.603,0.856,116,59
2,0X_60_largestArea.tif,0.369,2.971,1.106,0.425,106.219,0.526,2.603,0.384,0.763,148,83
3,0X_60_largestArea.tif,0.080,1.037,0.398,0.254,24.072,0.930,1.566,0.639,0.880,72,84
4,0X_60_largestArea.tif,0.208,1.653,0.539,0.492,172.885,0.956,1.095,0.913,0.916,133,85
5,0X_60_largestArea.tif,0.541,4.853,1.360,0.506,6.776,0.289,2.686,0.372,0.571,77,96
6,0X_60_largestArea.tif,0.118,1.232,0.428,0.350,85.622,0.973,1.223,0.817,0.915,179,100
7,0X_60_largestArea.tif,0.154,1.533,0.593,0.330,23.182,0.822,1.797,0.557,0.895,196,107
8,0X_60_largestArea.tif,0.291,2.104,0.821,0.451,166.908,0.827,1.820,0.550,0.931,206,118
9,0X_60_largestArea.tif,0.333,2.114,0.720,0.589,140.682,0.936,1.222,0.818,0.932,147,121
10,0X_60_largestArea.tif,0.295,2.195,0.891,0.421,132.387,0.769,2.115,0.473,0.891,171,126
11,0X_60_largestArea.tif,0.038,0.676,0.239,0.202,126.136,1.000,1.182,0.846,0.913,187,126
12,0X_60_largestArea.tif,0.109,1.278,0.425,0.325,99.760,0.835,1.308,0.765,0.851,110,133
13,0X_60_largestArea.tif,0.183,1.523,0.498,0.467,140.409,0.990,1.068,0.937,0.935,265,134
14,0X_60_largestArea.tif,0.818,5.701,1.622,0.642,166.898,0.316,2.528,0.396,0.652,206,136
15,0X_60_largestArea.tif,0.563,3.846,1.631,0.439,103.202,0.478,3.715,0.269,0.788,82,138
16,0X_60_largestArea.tif,0.271,1.933,0.669,0.516,170.414,0.912,1.296,0.772,0.935,155,142
17,0X_60_largestArea.tif,0.210,1.668,0.565,0.473,156.273,0.948,1.196,0.836,0.939,133,150
18,0X_60_largestArea.tif,0.052,0.857,0.350,0.191,171.821,0.898,1.829,0.547,0.853,213,151
19,0X_60_largestArea.tif,0.393,2.539,0.997,0.502,102.540,0.765,1.987,0.503,0.923,283,155
20,0X_60_largestArea.tif,0.163,1.498,0.511,0.405,159.771,0.912,1.261,0.793,0.900,32,156
21,0X_60_largestArea.tif,0.139,1.438,0.526,0.337,88.750,0.847,1.558,0.642,0.890,255,161
22,0X_60_largestArea.tif,0.425,4.203,1.014,0.534,62.939,0.302,1.901,0.526,0.611,198,163
23,0X_60_largestArea.tif,0.221,1.788,0.651,0.432,4.841,0.867,1.509,0.663,0.907,210,163
24,0X_60_largestArea.tif,0.138,1.388,0.506,0.346,50.566,0.897,1.460,0.685,0.894,142,164
25,0X_60_largestArea.tif,0.118,1.292,0.516,0.290,177.508,0.885,1.780,0.562,0.897,156,164
26,0X_60_largestArea.tif,0.235,1.884,0.601,0.498,170.002,0.833,1.206,0.829,0.887,55,167
27,0X_60_largestArea.tif,0.130,1.377,0.547,0.303,176.117,0.863,1.802,0.555,0.917,234,167
28,0X_60_largestArea.tif,0.152,1.498,0.532,0.364,97.454,0.851,1.464,0.683,0.889,301,170
29,0X_60_largestArea.tif,0.530,3.983,1.125,0.600,153.500,0.420,1.875,0.533,0.701,130,175
30,0X_60_largestArea.tif,0.047,0.797,0.256,0.234,45.001,0.932,1.093,0.915,0.852,331,185
31,0X_60_largestArea.tif,0.389,2.921,1.085,0.456,140.955,0.573,2.378,0.420,0.773,312,187
32,0X_60_largestArea.tif,0.342,2.294,0.826,0.527,57.516,0.816,1.568,0.638,0.909,78,190
33,0X_60_largestArea.tif,0.210,1.738,0.604,0.443,66.206,0.873,1.363,0.734,0.899,300,190
34,0X_60_largestArea.tif,0.250,1.823,0.633,0.502,104.363,0.944,1.259,0.794,0.923,218,194
35,0X_60_largestArea.tif,0.621,3.537,1.495,0.529,148.944,0.623,2.827,0.354,0.877,235,196
36,0X_60_largestArea.tif,0.112,1.207,0.383,0.373,81.300,0.967,1.025,0.975,0.899,33,208
37,0X_60_largestArea.tif,0.313,2.114,0.749,0.532,172.566,0.880,1.408,0.710,0.920,144,210
38,0X_60_largestArea.tif,0.212,1.788,0.666,0.405,65.159,0.832,1.647,0.607,0.918,302,210
39,0X_60_largestArea.tif,0.326,2.855,1.251,0.332,102.427,0.502,3.773,0.265,0.813,313,211
40,0X_60_largestArea.tif,0.693,4.479,1.653,0.534,21.541,0.434,3.096,0.323,0.721,356,217
41,0X_60_largestArea.tif,0.322,2.840,1.124,0.365,70.965,0.502,3.081,0.325,0.796,116,218
42,0X_60_largestArea.tif,0.107,1.182,0.433,0.314,134.958,0.959,1.382,0.724,0.894,293,229
43,0X_60_largestArea.tif,0.561,4.408,1.677,0.426,33.240,0.363,3.936,0.254,0.638,145,235
44,0X_60_largestArea.tif,0.177,1.533,0.538,0.419,13.442,0.948,1.284,0.779,0.912,143,246
45,0X_60_largestArea.tif,0.347,2.921,1.265,0.350,56.131,0.512,3.617,0.277,0.780,383,252
46,0X_60_largestArea.tif,0.371,3.230,1.306,0.362,172.963,0.447,3.613,0.277,0.752,272,254
47,0X_60_largestArea.tif,0.219,1.728,0.634,0.439,52.021,0.921,1.444,0.693,0.931,309,270
48,0X_60_largestArea.tif,0.393,3.516,0.996,0.502,84.285,0.399,1.985,0.504,0.725,109,280
49,0X_60_largestArea.tif,0.331,3.547,1.673,0.252,54.056,0.331,6.639,0.151,0.731,267,285
50,0X_60_largestArea.tif,0.174,1.693,0.678,0.326,87.882,0.762,2.081,0.481,0.897,94,287
51,0X_60_largestArea.tif,0.275,2.510,1.072,0.327,39.587,0.548,3.284,0.304,0.774,302,296
52,0X_60_largestArea.tif,0.172,1.533,0.526,0.416,85.969,0.919,1.262,0.792,0.900,322,300
53,0X_60_largestArea.tif,0.246,2.104,0.773,0.405,100.240,0.699,1.909,0.524,0.875,60,303
54,0X_60_largestArea.tif,1.006,6.294,2.157,0.594,79.510,0.319,3.632,0.275,0.697,112,311
55,0X_60_largestArea.tif,0.139,1.353,0.455,0.389,95.823,0.957,1.170,0.855,0.906,170,319
