 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_17_largestArea.tif,0.065,0.942,0.348,0.238,109.543,0.923,1.463,0.683,0.878,210,85
2,0X_17_largestArea.tif,0.123,1.483,0.542,0.289,106.354,0.703,1.878,0.532,0.795,227,92
3,0X_17_largestArea.tif,0.060,1.037,0.371,0.205,111.215,0.697,1.809,0.553,0.815,218,96
4,0X_17_largestArea.tif,0.107,1.243,0.482,0.282,154.860,0.869,1.709,0.585,0.874,238,98
5,0X_17_largestArea.tif,0.729,6.587,2.014,0.461,165.730,0.211,4.370,0.229,0.527,253,102
6,0X_17_largestArea.tif,0.134,1.363,0.478,0.356,152.105,0.906,1.342,0.745,0.881,233,109
7,0X_17_largestArea.tif,0.251,2.334,1.019,0.314,111.549,0.580,3.244,0.308,0.842,301,116
8,0X_17_largestArea.tif,1.004,7.163,2.730,0.468,118.109,0.246,5.828,0.172,0.578,323,134
9,0X_17_largestArea.tif,0.498,3.496,1.571,0.403,104.886,0.512,3.895,0.257,0.840,356,138
10,0X_17_largestArea.tif,2.801,21.536,4.372,0.816,94.117,0.076,5.360,0.187,0.305,363,193
11,0X_17_largestArea.tif,1.152,7.975,3.536,0.415,87.568,0.228,8.519,0.117,0.691,358,219
12,0X_17_largestArea.tif,0.557,5.311,2.555,0.278,89.465,0.248,9.203,0.109,0.796,343,250
13,0X_17_largestArea.tif,0.554,4.709,2.134,0.330,116.199,0.314,6.463,0.155,0.778,398,330
14,0X_17_largestArea.tif,0.915,6.686,2.571,0.453,13.534,0.257,5.672,0.176,0.614,475,363
15,0X_17_largestArea.tif,0.472,3.832,1.228,0.490,104.527,0.404,2.507,0.399,0.633,494,383
16,0X_17_largestArea.tif,2.895,23.245,3.761,0.980,86.739,0.067,3.838,0.261,0.232,431,390
17,0X_17_largestArea.tif,0.532,4.334,1.384,0.489,11.045,0.356,2.829,0.353,0.591,296,403
18,0X_17_largestArea.tif,0.541,4.139,1.831,0.376,46.010,0.397,4.868,0.205,0.698,417,403
19,0X_17_largestArea.tif,1.938,12.298,1.923,1.283,37.339,0.161,1.499,0.667,0.586,529,408
20,0X_17_largestArea.tif,3.392,23.087,3.485,1.239,72.096,0.080,2.812,0.356,0.298,324,413
21,0X_17_largestArea.tif,0.114,1.788,0.814,0.178,112.975,0.448,4.563,0.219,0.787,480,444
22,0X_17_largestArea.tif,0.237,2.450,1.108,0.272,57.663,0.496,4.068,0.246,0.811,269,455
23,0X_17_largestArea.tif,0.089,1.182,0.461,0.245,50.450,0.797,1.887,0.530,0.845,213,517
24,0X_17_largestArea.tif,0.116,1.243,0.400,0.368,0.000,0.942,1.088,0.919,0.877,280,520
25,0X_17_largestArea.tif,0.261,2.550,1.089,0.305,22.038,0.504,3.572,0.280,0.778,236,523
26,0X_17_largestArea.tif,0.157,1.664,0.685,0.293,50.796,0.715,2.338,0.428,0.817,260,525
27,0X_17_largestArea.tif,1.250,9.759,1.883,0.846,164.603,0.165,2.227,0.449,0.360,152,532
28,0X_17_largestArea.tif,0.221,1.919,0.770,0.365,27.041,0.753,2.109,0.474,0.878,333,533
29,0X_17_largestArea.tif,1.011,7.278,1.741,0.740,150.335,0.240,2.353,0.425,0.566,310,548
30,0X_17_largestArea.tif,0.528,4.361,2.059,0.327,83.103,0.349,6.302,0.159,0.817,411,549
31,0X_17_largestArea.tif,2.775,14.117,2.661,1.328,113.055,0.175,2.003,0.499,0.440,372,550
32,0X_17_largestArea.tif,0.215,1.753,0.658,0.417,76.188,0.880,1.579,0.633,0.930,211,564
33,0X_17_largestArea.tif,0.248,2.139,0.837,0.377,14.433,0.681,2.221,0.450,0.848,243,572
34,0X_17_largestArea.tif,0.467,3.396,1.147,0.518,24.203,0.509,2.213,0.452,0.727,319,579
35,0X_17_largestArea.tif,0.371,3.261,1.276,0.370,30.591,0.438,3.446,0.290,0.704,446,580
36,0X_17_largestArea.tif,0.859,6.777,2.916,0.375,116.999,0.235,7.769,0.129,0.625,212,584
37,0X_17_largestArea.tif,0.289,3.101,1.326,0.278,37.709,0.378,4.769,0.210,0.678,272,587
38,0X_17_largestArea.tif,0.098,1.303,0.528,0.236,144.636,0.723,2.241,0.446,0.837,348,587
39,0X_17_largestArea.tif,0.206,2.465,0.857,0.306,6.574,0.427,2.797,0.357,0.663,249,591
40,0X_17_largestArea.tif,0.512,4.273,0.960,0.679,77.523,0.352,1.413,0.708,0.612,285,591
41,0X_17_largestArea.tif,0.407,3.987,1.186,0.437,132.599,0.322,2.712,0.369,0.523,428,602
42,0X_17_largestArea.tif,0.096,1.147,0.412,0.296,4.431,0.916,1.394,0.718,0.898,187,608
43,0X_17_largestArea.tif,0.147,1.848,0.805,0.232,15.454,0.539,3.476,0.288,0.783,251,613
44,0X_17_largestArea.tif,2.935,19.122,2.828,1.321,148.581,0.101,2.140,0.467,0.335,295,617
45,0X_17_largestArea.tif,2.057,15.910,2.377,1.102,146.698,0.102,2.157,0.464,0.266,346,623
46,0X_17_largestArea.tif,1.219,9.236,2.108,0.737,136.136,0.180,2.861,0.350,0.403,372,629
47,0X_17_largestArea.tif,0.398,2.795,1.125,0.450,164.890,0.641,2.499,0.400,0.892,255,630
48,0X_17_largestArea.tif,0.063,0.892,0.307,0.262,146.015,1.000,1.172,0.854,0.864,427,632
49,0X_17_largestArea.tif,0.181,1.593,0.593,0.389,21.169,0.896,1.525,0.656,0.897,225,650
50,0X_17_largestArea.tif,0.391,3.035,1.338,0.372,103.302,0.533,3.600,0.278,0.836,202,653
51,0X_17_largestArea.tif,0.085,1.062,0.398,0.272,158.771,0.947,1.461,0.684,0.895,234,658
52,0X_17_largestArea.tif,0.166,1.869,0.730,0.290,126.907,0.599,2.514,0.398,0.776,245,671
53,0X_17_largestArea.tif,0.526,4.197,1.894,0.354,105.436,0.376,5.353,0.187,0.797,425,686
54,0X_17_largestArea.tif,0.762,5.844,2.177,0.445,84.043,0.280,4.887,0.205,0.700,404,689
55,0X_17_largestArea.tif,0.056,0.867,0.277,0.258,134.998,0.937,1.071,0.934,0.816,322,691
56,0X_17_largestArea.tif,0.034,0.676,0.273,0.161,11.564,0.944,1.699,0.589,0.884,307,692
57,0X_17_largestArea.tif,0.033,0.666,0.288,0.144,0.000,0.923,2.000,0.500,1.000,336,694
58,0X_17_largestArea.tif,0.329,2.844,1.219,0.344,1.619,0.511,3.542,0.282,0.839,320,707
59,0X_17_largestArea.tif,1.646,12.387,5.213,0.402,114.292,0.135,12.966,0.077,0.640,369,707
60,0X_17_largestArea.tif,0.132,1.608,0.673,0.250,100.742,0.642,2.693,0.371,0.854,406,734
61,0X_17_largestArea.tif,0.563,3.896,1.685,0.425,84.410,0.466,3.962,0.252,0.795,428,768
62,0X_17_largestArea.tif,0.235,2.394,1.054,0.284,109.317,0.516,3.707,0.270,0.836,433,818
63,0X_17_largestArea.tif,1.617,12.927,3.502,0.588,98.157,0.122,5.956,0.168,0.375,405,825
64,0X_17_largestArea.tif,0.098,1.317,0.553,0.225,100.973,0.707,2.462,0.406,0.871,444,892
65,0X_17_largestArea.tif,0.067,1.002,0.420,0.203,65.278,0.838,2.072,0.483,0.881,444,911
