 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_52_largestArea.tif,0.492,4.033,1.339,0.468,16.745,0.380,2.863,0.349,0.611,836,53
2,0X_52_largestArea.tif,7.206,46.947,5.580,1.644,24.240,0.041,3.394,0.295,0.433,850,77
3,0X_52_largestArea.tif,0.087,1.062,0.346,0.320,66.830,0.967,1.082,0.924,0.889,852,98
4,0X_52_largestArea.tif,0.188,1.823,0.765,0.313,25.881,0.711,2.440,0.410,0.863,727,120
5,0X_52_largestArea.tif,0.820,5.696,1.316,0.793,74.448,0.317,1.660,0.602,0.651,669,145
6,0X_52_largestArea.tif,0.396,2.475,0.969,0.520,139.555,0.813,1.863,0.537,0.916,627,147
7,0X_52_largestArea.tif,0.764,4.653,2.012,0.483,65.820,0.443,4.166,0.240,0.789,630,168
8,0X_52_largestArea.tif,0.232,2.039,0.869,0.339,49.847,0.700,2.562,0.390,0.880,428,180
9,0X_52_largestArea.tif,0.479,3.591,1.552,0.393,71.869,0.467,3.945,0.253,0.779,604,185
10,0X_52_largestArea.tif,0.320,2.114,0.731,0.558,157.169,0.901,1.310,0.763,0.922,688,189
11,0X_52_largestArea.tif,0.438,2.896,1.178,0.473,63.757,0.656,2.490,0.402,0.882,665,191
12,0X_52_largestArea.tif,0.110,1.268,0.489,0.287,42.063,0.863,1.703,0.587,0.884,734,194
13,0X_52_largestArea.tif,0.418,3.753,1.513,0.352,30.657,0.373,4.301,0.233,0.713,610,218
14,0X_52_largestArea.tif,0.640,4.089,1.801,0.453,53.311,0.481,3.979,0.251,0.775,671,233
15,0X_52_largestArea.tif,1.391,8.313,2.753,0.644,33.707,0.253,4.277,0.234,0.579,641,236
16,0X_52_largestArea.tif,0.492,4.193,1.704,0.368,22.567,0.352,4.636,0.216,0.677,599,249
17,0X_52_largestArea.tif,0.660,4.535,1.929,0.436,135.023,0.404,4.424,0.226,0.784,535,269
18,0X_52_largestArea.tif,0.418,2.734,1.092,0.488,88.361,0.702,2.239,0.447,0.885,631,270
19,0X_52_largestArea.tif,0.127,1.268,0.432,0.373,144.948,0.991,1.157,0.864,0.921,495,337
20,0X_52_largestArea.tif,0.250,2.199,0.672,0.473,111.246,0.649,1.420,0.704,0.777,463,348
21,0X_52_largestArea.tif,2.044,12.312,2.170,1.200,157.087,0.169,1.809,0.553,0.398,565,350
22,0X_52_largestArea.tif,0.076,1.002,0.349,0.277,31.164,0.951,1.261,0.793,0.884,509,355
23,0X_52_largestArea.tif,1.887,11.943,1.751,1.372,179.199,0.166,1.276,0.784,0.534,410,368
24,0X_52_largestArea.tif,0.910,5.228,2.315,0.501,100.370,0.418,4.625,0.216,0.756,555,402
25,0X_52_largestArea.tif,0.152,1.568,0.613,0.316,56.790,0.777,1.943,0.515,0.875,421,412
