 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_39_largestArea.tif,1.406,10.798,2.311,0.775,11.828,0.152,2.983,0.335,0.573,264,99
2,0X_39_largestArea.tif,0.771,5.244,1.327,0.740,6.105,0.352,1.793,0.558,0.649,354,115
3,0X_39_largestArea.tif,0.089,1.112,0.406,0.278,20.666,0.901,1.459,0.685,0.899,407,131
4,0X_39_largestArea.tif,0.284,2.751,1.067,0.339,55.567,0.472,3.149,0.318,0.724,105,138
5,0X_39_largestArea.tif,0.492,3.861,1.621,0.386,0.138,0.415,4.196,0.238,0.836,231,140
6,0X_39_largestArea.tif,0.432,2.740,0.876,0.628,108.731,0.724,1.395,0.717,0.846,208,146
7,0X_39_largestArea.tif,1.261,8.678,1.919,0.836,139.111,0.210,2.295,0.436,0.510,442,148
8,0X_39_largestArea.tif,1.558,10.198,1.726,1.149,26.878,0.188,1.503,0.665,0.640,114,153
9,0X_39_largestArea.tif,0.572,4.286,1.870,0.389,179.702,0.391,4.802,0.208,0.780,484,156
10,0X_39_largestArea.tif,1.655,9.641,3.212,0.656,170.497,0.224,4.894,0.204,0.749,349,159
11,0X_39_largestArea.tif,1.109,7.448,2.705,0.522,20.418,0.251,5.181,0.193,0.635,191,161
12,0X_39_largestArea.tif,1.710,12.057,3.946,0.552,121.720,0.148,7.154,0.140,0.402,524,163
13,0X_39_largestArea.tif,0.062,0.942,0.329,0.238,102.780,0.871,1.384,0.723,0.872,536,165
14,0X_39_largestArea.tif,0.767,6.967,1.842,0.530,164.539,0.199,3.475,0.288,0.460,342,171
15,0X_39_largestArea.tif,0.083,1.027,0.339,0.313,118.412,0.992,1.083,0.923,0.911,449,171
16,0X_39_largestArea.tif,0.089,1.097,0.354,0.318,20.967,0.925,1.113,0.898,0.852,513,172
17,0X_39_largestArea.tif,0.394,3.155,1.283,0.391,6.907,0.498,3.277,0.305,0.821,198,181
18,0X_39_largestArea.tif,0.678,6.487,2.095,0.412,169.534,0.203,5.083,0.197,0.535,548,183
19,0X_39_largestArea.tif,1.031,6.400,2.078,0.632,2.659,0.316,3.289,0.304,0.686,122,191
20,0X_39_largestArea.tif,0.364,2.745,1.104,0.419,19.171,0.607,2.632,0.380,0.868,420,191
21,0X_39_largestArea.tif,0.668,5.049,2.163,0.393,148.421,0.329,5.502,0.182,0.700,494,196
22,0X_39_largestArea.tif,0.707,4.869,1.617,0.557,22.526,0.375,2.901,0.345,0.700,376,203
23,0X_39_largestArea.tif,0.534,4.222,1.603,0.424,11.678,0.376,3.781,0.265,0.729,453,203
24,0X_39_largestArea.tif,0.165,1.473,0.511,0.410,41.777,0.954,1.247,0.802,0.910,466,204
25,0X_39_largestArea.tif,0.215,1.913,0.814,0.337,176.271,0.739,2.419,0.413,0.930,561,205
26,0X_39_largestArea.tif,0.337,3.346,1.281,0.334,159.828,0.378,3.832,0.261,0.645,309,206
27,0X_39_largestArea.tif,0.335,2.730,0.796,0.535,88.814,0.564,1.488,0.672,0.752,585,207
28,0X_39_largestArea.tif,0.995,7.226,2.654,0.477,172.820,0.239,5.558,0.180,0.615,497,215
29,0X_39_largestArea.tif,0.990,8.304,2.283,0.552,14.733,0.180,4.136,0.242,0.445,630,217
30,0X_39_largestArea.tif,1.245,9.726,1.905,0.832,16.177,0.165,2.289,0.437,0.460,437,221
31,0X_39_largestArea.tif,0.148,1.448,0.536,0.352,69.213,0.889,1.523,0.657,0.896,169,222
32,0X_39_largestArea.tif,0.062,0.892,0.312,0.251,8.365,0.972,1.242,0.805,0.872,651,222
33,0X_39_largestArea.tif,0.139,1.763,0.771,0.230,22.552,0.563,3.350,0.298,0.786,701,224
34,0X_39_largestArea.tif,0.487,3.902,1.499,0.413,18.552,0.402,3.627,0.276,0.688,681,228
35,0X_39_largestArea.tif,0.136,1.413,0.542,0.319,10.909,0.854,1.697,0.589,0.898,636,229
36,0X_39_largestArea.tif,0.289,2.535,0.929,0.397,134.462,0.566,2.340,0.427,0.779,530,231
37,0X_39_largestArea.tif,2.432,17.520,4.082,0.758,172.977,0.100,5.383,0.186,0.388,193,234
38,0X_39_largestArea.tif,1.057,8.294,2.032,0.662,22.418,0.193,3.070,0.326,0.475,468,234
39,0X_39_largestArea.tif,0.098,1.158,0.382,0.326,1.463E-13,0.916,1.171,0.854,0.857,639,239
40,0X_39_largestArea.tif,0.232,1.979,0.804,0.367,33.501,0.743,2.190,0.457,0.856,431,242
41,0X_39_largestArea.tif,0.461,3.276,1.298,0.452,4.068,0.540,2.870,0.348,0.811,611,244
42,0X_39_largestArea.tif,0.244,2.985,1.337,0.233,22.587,0.344,5.749,0.174,0.756,350,259
43,0X_39_largestArea.tif,0.125,1.328,0.513,0.310,147.463,0.890,1.657,0.603,0.885,249,263
