 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_43_largestArea.tif,2.073,16.002,3.165,0.834,54.359,0.102,3.793,0.264,0.376,208,41
2,0X_43_largestArea.tif,0.060,0.892,0.290,0.262,27.187,0.943,1.108,0.903,0.835,177,52
3,0X_43_largestArea.tif,0.042,0.712,0.256,0.207,60.572,1.000,1.241,0.806,0.885,170,72
4,0X_43_largestArea.tif,0.233,2.214,0.967,0.307,5.911,0.599,3.148,0.318,0.884,291,93
5,0X_43_largestArea.tif,7.090,45.476,3.384,2.667,45.264,0.043,1.269,0.788,0.319,199,101
6,0X_43_largestArea.tif,0.025,0.531,0.181,0.178,2.771E-13,1.000,1.020,0.981,0.933,218,103
7,0X_43_largestArea.tif,0.478,4.493,1.729,0.352,52.661,0.297,4.914,0.203,0.672,154,111
8,0X_43_largestArea.tif,1.189,5.730,1.437,1.053,61.797,0.455,1.365,0.733,0.753,145,141
9,0X_43_largestArea.tif,1.493,9.854,2.869,0.662,138.567,0.193,4.331,0.231,0.451,386,156
10,0X_43_largestArea.tif,1.391,5.842,1.859,0.953,85.439,0.512,1.951,0.513,0.810,277,174
11,0X_43_largestArea.tif,2.307,17.289,3.691,0.796,173.487,0.097,4.639,0.216,0.521,332,178
12,0X_43_largestArea.tif,0.054,0.892,0.357,0.194,58.644,0.857,1.839,0.544,0.845,588,190
13,0X_43_largestArea.tif,1.827,14.327,3.132,0.743,12.608,0.112,4.217,0.237,0.625,568,197
14,0X_43_largestArea.tif,1.127,7.400,1.331,1.078,57.348,0.259,1.234,0.810,0.618,177,200
15,0X_43_largestArea.tif,0.121,1.268,0.453,0.341,100.696,0.948,1.328,0.753,0.899,218,204
16,0X_43_largestArea.tif,0.507,3.786,1.569,0.411,172.763,0.444,3.816,0.262,0.756,460,208
17,0X_43_largestArea.tif,0.130,1.689,0.686,0.242,42.856,0.574,2.833,0.353,0.746,589,217
18,0X_43_largestArea.tif,0.264,2.942,1.404,0.240,37.870,0.384,5.863,0.171,0.755,421,223
19,0X_43_largestArea.tif,0.188,1.653,0.617,0.388,52.630,0.865,1.589,0.630,0.900,261,232
20,0X_43_largestArea.tif,3.457,15.134,4.880,0.902,9.247,0.190,5.409,0.185,0.588,367,232
21,0X_43_largestArea.tif,0.043,0.747,0.298,0.185,155.194,0.978,1.610,0.621,0.842,207,251
22,0X_43_largestArea.tif,0.051,0.857,0.263,0.245,0.000,0.867,1.074,0.931,0.824,258,262
