 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_16_largestArea.tif,7.042,38.164,7.614,1.178,42.355,0.061,6.466,0.155,0.507,722,47
2,0X_16_largestArea.tif,2.904,16.668,3.806,0.971,43.532,0.131,3.918,0.255,0.356,583,127
3,0X_16_largestArea.tif,0.065,0.952,0.316,0.263,65.859,0.903,1.201,0.833,0.837,645,150
4,0X_16_largestArea.tif,0.172,1.508,0.508,0.431,56.162,0.950,1.178,0.849,0.905,554,153
5,0X_16_largestArea.tif,0.861,5.771,2.271,0.483,55.640,0.325,4.702,0.213,0.699,633,158
6,0X_16_largestArea.tif,2.631,14.709,3.083,1.087,13.063,0.153,2.837,0.353,0.416,535,163
7,0X_16_largestArea.tif,0.161,1.668,0.651,0.315,14.437,0.727,2.066,0.484,0.868,420,195
8,0X_16_largestArea.tif,0.116,1.614,0.746,0.198,46.506,0.559,3.773,0.265,0.785,580,198
9,0X_16_largestArea.tif,4.641,21.443,4.492,1.316,51.511,0.127,3.414,0.293,0.560,589,198
10,0X_16_largestArea.tif,0.519,4.002,1.655,0.400,66.894,0.407,4.141,0.242,0.705,609,211
11,0X_16_largestArea.tif,0.315,2.355,0.937,0.428,29.476,0.714,2.190,0.457,0.885,487,212
12,0X_16_largestArea.tif,11.004,45.247,6.676,2.099,67.445,0.068,3.181,0.314,0.411,505,238
13,0X_16_largestArea.tif,3.172,18.145,2.595,1.556,5.634,0.121,1.667,0.600,0.526,346,240
14,0X_16_largestArea.tif,0.275,2.269,0.964,0.363,30.956,0.671,2.652,0.377,0.899,531,246
15,0X_16_largestArea.tif,0.134,1.328,0.452,0.377,143.600,0.954,1.199,0.834,0.902,305,254
16,0X_16_largestArea.tif,0.156,1.473,0.530,0.374,58.793,0.901,1.416,0.706,0.905,470,256
17,0X_16_largestArea.tif,0.221,1.813,0.715,0.393,77.673,0.844,1.818,0.550,0.914,407,287
18,0X_16_largestArea.tif,0.944,6.329,2.880,0.418,45.335,0.296,6.896,0.145,0.776,320,293
19,0X_16_largestArea.tif,36.800,93.561,11.410,4.107,45.662,0.053,2.778,0.360,0.496,272,295
20,0X_16_largestArea.tif,0.183,1.558,0.540,0.431,6.037,0.946,1.251,0.799,0.914,379,295
21,0X_16_largestArea.tif,0.175,2.344,1.024,0.218,114.569,0.401,4.694,0.213,0.719,419,295
22,0X_16_largestArea.tif,0.174,1.498,0.516,0.429,0.669,0.973,1.203,0.831,0.923,417,320
23,0X_16_largestArea.tif,0.346,2.139,0.688,0.639,170.034,0.949,1.077,0.929,0.941,183,321
24,0X_16_largestArea.tif,0.105,1.172,0.413,0.323,123.537,0.960,1.278,0.782,0.921,383,334
25,0X_16_largestArea.tif,0.025,0.566,0.227,0.142,23.125,0.993,1.601,0.625,0.848,321,337
26,0X_16_largestArea.tif,0.275,2.570,1.125,0.311,54.973,0.523,3.615,0.277,0.768,148,339
27,0X_16_largestArea.tif,0.204,1.643,0.558,0.467,83.703,0.952,1.195,0.837,0.926,257,339
28,0X_16_largestArea.tif,0.130,1.338,0.446,0.372,22.145,0.914,1.198,0.835,0.867,328,354
29,0X_16_largestArea.tif,0.110,1.207,0.375,0.375,0.000,0.951,1.000,1.000,0.884,164,368
30,0X_16_largestArea.tif,0.554,3.647,1.445,0.488,117.513,0.523,2.963,0.337,0.782,504,368
31,0X_16_largestArea.tif,0.427,2.886,1.203,0.452,52.750,0.644,2.663,0.376,0.835,126,374
32,0X_16_largestArea.tif,0.204,1.678,0.606,0.430,25.648,0.912,1.410,0.709,0.911,361,379
33,0X_16_largestArea.tif,0.313,2.164,0.812,0.491,76.703,0.840,1.654,0.605,0.928,496,385
34,0X_16_largestArea.tif,0.125,1.317,0.460,0.346,37.973,0.904,1.331,0.751,0.908,522,414
35,0X_16_largestArea.tif,0.778,3.682,1.408,0.704,149.687,0.721,2.001,0.500,0.891,335,420
36,0X_16_largestArea.tif,0.593,4.725,2.239,0.337,43.794,0.334,6.634,0.151,0.711,91,443
37,0X_16_largestArea.tif,2.187,10.567,4.512,0.617,46.079,0.246,7.309,0.137,0.726,416,476
38,0X_16_largestArea.tif,5.638,22.604,3.261,2.201,18.679,0.139,1.481,0.675,0.661,256,484
39,0X_16_largestArea.tif,0.130,1.328,0.415,0.399,116.565,0.929,1.041,0.961,0.883,317,522
40,0X_16_largestArea.tif,1.113,6.863,2.383,0.595,2.258,0.297,4.008,0.250,0.617,305,538
41,0X_16_largestArea.tif,0.134,1.328,0.438,0.390,45.003,0.954,1.123,0.890,0.892,208,556
42,0X_16_largestArea.tif,0.154,1.438,0.521,0.376,15.295,0.935,1.384,0.723,0.919,159,577
