 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_27_largestArea.tif,5.663,29.556,3.627,1.988,33.075,0.081,1.824,0.548,0.415,344,62
2,0X_27_largestArea.tif,0.092,1.172,0.458,0.257,84.707,0.844,1.784,0.561,0.903,362,115
3,0X_27_largestArea.tif,1.308,9.022,2.185,0.762,16.292,0.202,2.867,0.349,0.564,359,137
4,0X_27_largestArea.tif,1.617,10.638,2.192,0.940,18.001,0.180,2.333,0.429,0.527,249,140
5,0X_27_largestArea.tif,0.029,0.626,0.224,0.165,39.626,0.927,1.360,0.735,0.800,284,147
6,0X_27_largestArea.tif,0.136,1.353,0.427,0.404,56.181,0.932,1.058,0.946,0.898,314,152
7,0X_27_largestArea.tif,0.479,3.045,1.143,0.534,1.816,0.650,2.142,0.467,0.844,393,158
8,0X_27_largestArea.tif,0.143,1.388,0.457,0.398,22.731,0.933,1.150,0.869,0.893,190,173
9,0X_27_largestArea.tif,3.982,20.104,2.578,1.966,44.627,0.124,1.311,0.763,0.559,195,187
10,0X_27_largestArea.tif,0.156,1.508,0.567,0.349,44.929,0.860,1.622,0.617,0.896,130,190
11,0X_27_largestArea.tif,0.253,1.873,0.693,0.466,153.337,0.907,1.487,0.672,0.930,341,194
12,0X_27_largestArea.tif,0.175,1.788,0.687,0.325,18.444,0.690,2.110,0.474,0.836,120,201
13,0X_27_largestArea.tif,7.371,35.900,6.584,1.425,97.164,0.072,4.619,0.216,0.325,393,208
14,0X_27_largestArea.tif,1.020,6.186,1.565,0.830,86.409,0.335,1.886,0.530,0.639,358,209
15,0X_27_largestArea.tif,1.422,7.300,1.659,1.091,149.944,0.335,1.521,0.658,0.601,40,241
16,0X_27_largestArea.tif,0.076,1.012,0.347,0.279,18.697,0.932,1.246,0.803,0.848,387,249
17,0X_27_largestArea.tif,0.488,3.137,1.378,0.451,145.649,0.624,3.053,0.328,0.879,119,259
18,0X_27_largestArea.tif,2.338,13.338,2.579,1.154,112.782,0.165,2.234,0.448,0.390,180,270
19,0X_27_largestArea.tif,0.109,1.218,0.422,0.328,96.326,0.920,1.286,0.777,0.870,430,270
20,0X_27_largestArea.tif,0.277,2.174,0.902,0.391,153.358,0.736,2.308,0.433,0.908,84,282
21,0X_27_largestArea.tif,0.619,3.987,1.319,0.597,30.364,0.489,2.209,0.453,0.743,112,292
22,0X_27_largestArea.tif,0.138,1.693,0.721,0.243,109.269,0.603,2.966,0.337,0.849,212,297
23,0X_27_largestArea.tif,1.317,8.848,1.692,0.991,67.337,0.211,1.708,0.586,0.477,221,319
24,0X_27_largestArea.tif,0.557,3.587,1.290,0.550,80.086,0.544,2.347,0.426,0.779,366,321
25,0X_27_largestArea.tif,0.110,1.207,0.389,0.361,57.875,0.951,1.076,0.929,0.904,194,326
26,0X_27_largestArea.tif,0.801,5.217,2.481,0.411,136.641,0.370,6.033,0.166,0.814,150,331
27,0X_27_largestArea.tif,0.125,1.317,0.460,0.345,90.449,0.904,1.332,0.751,0.908,432,341
28,0X_27_largestArea.tif,0.058,0.927,0.328,0.225,123.609,0.846,1.462,0.684,0.810,344,359
29,0X_27_largestArea.tif,0.060,0.892,0.277,0.274,90.000,0.943,1.011,0.989,0.846,355,368
30,0X_27_largestArea.tif,0.145,1.388,0.502,0.367,35.448,0.944,1.367,0.732,0.904,213,375
31,0X_27_largestArea.tif,2.781,11.856,3.544,0.999,172.783,0.249,3.547,0.282,0.655,281,375
32,0X_27_largestArea.tif,0.948,5.680,2.453,0.492,69.131,0.369,4.985,0.201,0.757,382,377
33,0X_27_largestArea.tif,0.033,0.662,0.212,0.196,0.000,0.935,1.085,0.922,0.818,436,404
34,0X_27_largestArea.tif,0.100,1.122,0.397,0.319,117.568,0.993,1.246,0.802,0.902,303,405
35,0X_27_largestArea.tif,0.268,2.164,0.809,0.421,3.544,0.719,1.920,0.521,0.868,285,409
36,0X_27_largestArea.tif,1.241,8.690,1.540,1.026,88.926,0.207,1.501,0.666,0.452,419,449
37,0X_27_largestArea.tif,0.045,0.857,0.334,0.173,101.780,0.774,1.935,0.517,0.806,397,463
38,0X_27_largestArea.tif,1.744,10.684,3.180,0.698,107.735,0.192,4.554,0.220,0.487,343,490
39,0X_27_largestArea.tif,0.190,1.593,0.530,0.456,94.738,0.941,1.161,0.861,0.905,422,517
