 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_22_largestArea.tif,0.284,2.110,0.824,0.439,50.648,0.802,1.875,0.533,0.885,230,94
2,0X_22_largestArea.tif,3.792,22.399,3.287,1.469,23.256,0.095,2.238,0.447,0.468,162,118
3,0X_22_largestArea.tif,0.496,3.406,1.059,0.596,122.699,0.537,1.778,0.562,0.769,282,152
4,0X_22_largestArea.tif,1.107,8.780,3.607,0.391,112.659,0.181,9.227,0.108,0.567,168,189
5,0X_22_largestArea.tif,0.340,3.552,1.194,0.363,85.245,0.339,3.289,0.304,0.608,298,203
6,0X_22_largestArea.tif,3.351,23.322,3.546,1.203,51.255,0.077,2.947,0.339,0.429,304,244
7,0X_22_largestArea.tif,0.134,1.328,0.438,0.390,45.003,0.954,1.123,0.890,0.892,372,246
8,0X_22_largestArea.tif,0.125,1.282,0.445,0.357,176.671,0.954,1.247,0.802,0.939,258,252
9,0X_22_largestArea.tif,0.436,2.514,0.816,0.681,139.411,0.867,1.199,0.834,0.932,210,260
10,0X_22_largestArea.tif,0.465,3.541,1.384,0.428,84.830,0.466,3.236,0.309,0.739,172,264
11,0X_22_largestArea.tif,0.280,1.979,0.691,0.516,117.349,0.900,1.339,0.747,0.914,267,276
12,0X_22_largestArea.tif,0.219,1.799,0.598,0.466,38.792,0.850,1.284,0.779,0.896,230,279
13,0X_22_largestArea.tif,0.110,1.182,0.394,0.357,141.458,0.992,1.104,0.906,0.897,193,282
14,0X_22_largestArea.tif,0.394,3.693,1.692,0.297,30.732,0.364,5.699,0.175,0.809,331,286
15,0X_22_largestArea.tif,0.210,1.668,0.568,0.470,89.690,0.948,1.208,0.828,0.924,204,288
16,0X_22_largestArea.tif,0.087,1.087,0.430,0.257,28.491,0.924,1.671,0.598,0.914,304,288
17,0X_22_largestArea.tif,0.109,1.207,0.438,0.316,24.143,0.936,1.387,0.721,0.902,153,291
18,0X_22_largestArea.tif,0.221,2.349,1.048,0.268,8.629,0.503,3.911,0.256,0.859,178,299
19,0X_22_largestArea.tif,4.129,20.803,3.360,1.565,125.628,0.120,2.147,0.466,0.494,158,302
20,0X_22_largestArea.tif,0.076,1.012,0.371,0.261,58.089,0.932,1.425,0.702,0.857,216,305
21,0X_22_largestArea.tif,0.138,1.448,0.543,0.322,37.844,0.824,1.686,0.593,0.879,335,311
22,0X_22_largestArea.tif,0.552,3.933,1.619,0.434,52.601,0.448,3.730,0.268,0.772,311,314
23,0X_22_largestArea.tif,0.487,3.326,1.436,0.431,79.050,0.553,3.328,0.300,0.851,277,343
24,0X_22_largestArea.tif,0.241,1.813,0.615,0.498,3.271,0.920,1.236,0.809,0.920,311,343
25,0X_22_largestArea.tif,0.081,1.002,0.347,0.299,175.231,1.000,1.161,0.861,0.909,228,351
26,0X_22_largestArea.tif,0.563,4.087,1.638,0.437,77.054,0.423,3.743,0.267,0.765,242,358
27,0X_22_largestArea.tif,1.789,10.159,2.239,1.017,89.618,0.218,2.201,0.454,0.593,254,365
28,0X_22_largestArea.tif,0.145,1.413,0.487,0.379,62.911,0.911,1.286,0.777,0.899,282,375
29,0X_22_largestArea.tif,8.270,31.265,5.491,1.918,86.093,0.106,2.863,0.349,0.472,177,396
30,0X_22_largestArea.tif,0.123,1.292,0.452,0.347,0.000,0.926,1.302,0.768,0.895,142,402
31,0X_22_largestArea.tif,0.503,3.803,1.617,0.396,61.436,0.437,4.080,0.245,0.794,213,417
32,0X_22_largestArea.tif,0.148,1.548,0.638,0.296,84.061,0.778,2.156,0.464,0.916,171,644
33,0X_22_largestArea.tif,0.816,6.450,2.890,0.360,75.790,0.246,8.037,0.124,0.670,158,659
