 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,38,1.906,0,0,1.906
2,1,0,2,0,3,0.205,0,0,0.205
3,13,6,7,11,383,1.551,5,1,3.559
4,1,0,2,0,8,0.400,0,0,0.400
5,10,4,7,9,192,1.015,3,1,1.913
6,1,0,2,0,16,0.952,0,0,0.952
7,1,0,2,0,15,0.751,0,0,0.751
8,1,0,2,0,28,1.410,0,0,1.410
9,14,7,7,13,213,0.841,7,0,2.001
10,1,0,2,0,9,0.566,0,0,0.566
11,1,0,2,0,36,1.820,0,0,1.820
12,3,1,3,3,93,1.624,1,0,2.494
13,13,6,8,10,415,1.667,6,0,3.711
14,3,1,3,1,79,1.351,1,0,3.042
15,1,0,2,0,29,1.576,0,0,1.576
16,1,0,2,0,28,1.427,0,0,1.427
17,1,0,2,0,49,2.550,0,0,2.550
18,1,0,2,0,17,0.836,0,0,0.836
19,7,3,5,7,95,0.772,3,0,1.385
20,3,1,3,1,177,3.004,1,0,6.604
21,1,0,2,0,3,0.205,0,0,0.205
22,1,0,2,0,1,0.120,0,0,0.120
23,1,0,2,0,20,1.052,0,0,1.052
24,7,3,5,5,73,0.579,3,0,0.733
25,3,1,3,1,84,1.521,1,0,2.379
26,5,2,4,4,33,0.372,2,0,0.623
27,1,0,2,0,26,1.413,0,0,1.413
28,12,6,6,10,357,1.529,6,0,4.343
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,20,1.122,0,0,1.122
31,1,0,2,0,58,2.897,0,0,2.897
32,1,0,2,0,0,0.060,0,0,0.060
33,1,0,2,0,12,0.659,0,0,0.659
34,1,0,2,0,18,0.914,0,0,0.914
35,1,0,2,0,107,5.528,0,0,5.528
36,1,0,2,0,26,1.342,0,0,1.342
37,6,3,3,3,141,1.230,3,0,2.199
38,1,0,2,0,71,3.644,0,0,3.644
39,7,4,2,8,114,0.878,4,0,1.392
40,1,0,2,0,24,1.240,0,0,1.240
41,1,0,2,0,11,0.634,0,0,0.634
42,5,2,4,4,92,0.958,2,0,1.463
43,1,0,2,0,25,1.317,0,0,1.317
44,1,0,2,0,25,1.282,0,0,1.282
45,3,1,3,1,76,1.273,1,0,2.203
46,1,0,2,0,19,0.974,0,0,0.974
