 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,7,0.428,0,0,0.428
2,1,0,2,0,18,0.984,0,0,0.984
3,4,2,2,4,29,0.456,2,0,0.822
4,1,0,2,0,32,1.809,0,0,1.809
5,1,0,2,0,4,0.230,0,0,0.230
6,1,0,2,0,45,2.362,0,0,2.362
7,1,0,2,0,20,1.087,0,0,1.087
8,1,0,2,0,14,0.744,0,0,0.744
9,1,0,2,0,3,0.205,0,0,0.205
10,1,0,2,0,29,1.576,0,0,1.576
11,1,0,2,0,8,0.506,0,0,0.506
12,3,1,3,1,131,2.088,1,0,3.320
13,1,0,2,0,32,1.527,0,0,1.527
14,1,0,2,0,13,0.736,0,0,0.736
15,1,0,2,0,16,0.776,0,0,0.776
16,1,0,2,0,35,1.848,0,0,1.848
17,1,0,2,0,3,0.205,0,0,0.205
18,1,0,2,0,10,0.574,0,0,0.574
19,5,3,1,7,28,0.406,3,0,0.892
20,1,0,2,0,12,0.606,0,0,0.606
21,3,1,3,3,46,0.841,1,0,1.565
22,1,0,2,0,13,0.613,0,0,0.613
23,1,0,2,0,14,0.691,0,0,0.691
24,1,0,2,0,3,0.241,0,0,0.241
25,1,0,2,0,25,1.282,0,0,1.282
26,1,0,2,0,3,0.188,0,0,0.188
27,1,0,2,0,4,0.283,0,0,0.283
28,1,0,2,0,37,1.810,0,0,1.810
29,1,0,2,0,8,0.471,0,0,0.471
30,1,0,2,0,8,0.453,0,0,0.453
31,1,0,2,0,0,0.060,0,0,0.060
32,1,0,2,0,0,0.043,0,0,0.043
33,2,1,1,3,10,0.308,1,0,0.453
34,1,0,2,0,7,0.393,0,0,0.393
35,1,0,2,0,1,0.120,0,0,0.120
36,1,0,2,0,2,0.163,0,0,0.163
37,1,0,2,0,17,0.871,0,0,0.871
38,5,2,4,4,102,1.079,2,0,2.416
39,1,0,2,0,11,0.651,0,0,0.651
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,6,0.421,0,0,0.421
42,4,1,4,5,47,0.633,0,1,0.956
43,1,0,2,0,2,0.180,0,0,0.180
44,5,2,4,6,124,1.350,2,0,2.578
45,5,2,4,4,64,0.713,2,0,1.487
46,1,0,2,0,0,0.043,0,0,0.043
47,1,0,2,0,0,0.060,0,0,0.060
48,3,1,3,3,126,2.198,1,0,2.790
49,1,0,2,0,0,0.043,0,0,0.043
50,1,0,2,0,10,0.591,0,0,0.591
51,1,0,2,0,12,0.606,0,0,0.606
52,1,0,2,0,44,2.161,0,0,2.161
53,1,0,2,0,0,0.060,0,0,0.060
54,1,0,2,0,4,0.283,0,0,0.283
55,1,0,2,0,31,1.590,0,0,1.590
56,0,0,1,0,0,0.000,0,0,0.000
57,3,1,3,1,94,1.581,1,0,2.975
58,1,0,2,0,0,0.060,0,0,0.060
59,1,0,2,0,72,3.686,0,0,3.686
60,1,0,2,0,18,0.949,0,0,0.949
61,1,0,2,0,0,0.060,0,0,0.060
62,1,0,2,0,1,0.120,0,0,0.120
63,1,0,2,0,1,0.120,0,0,0.120
64,5,2,4,4,97,1.026,2,0,2.567
65,1,0,2,0,26,1.360,0,0,1.360
66,1,0,2,0,17,0.907,0,0,0.907
67,1,0,2,0,13,0.719,0,0,0.719
68,1,0,2,0,11,0.616,0,0,0.616
69,1,0,2,0,2,0.128,0,0,0.128
70,0,0,1,0,0,0.000,0,0,0.000
71,3,1,3,1,33,0.657,1,0,0.839
72,1,0,2,0,11,0.634,0,0,0.634
73,1,0,2,0,6,0.386,0,0,0.386
74,1,0,2,0,0,0.060,0,0,0.060
