 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,30,1.424,0,0,1.424
2,1,0,2,0,26,1.395,0,0,1.395
3,1,0,2,0,63,3.321,0,0,3.321
4,5,2,2,8,76,0.921,1,0,2.465
5,1,0,2,0,19,1.027,0,0,1.027
6,7,3,5,7,168,1.309,3,0,2.535
7,1,0,2,0,55,2.787,0,0,2.787
8,1,0,2,0,2,0.145,0,0,0.145
9,3,1,3,1,184,3.045,1,0,5.850
10,1,0,2,0,17,0.959,0,0,0.959
11,1,0,2,0,1,0.103,0,0,0.103
12,1,0,2,0,3,0.188,0,0,0.188
13,1,0,2,0,28,1.568,0,0,1.568
14,1,0,2,0,17,0.924,0,0,0.924
15,1,0,2,0,7,0.393,0,0,0.393
16,5,2,4,2,47,0.513,2,0,0.829
17,7,3,5,3,160,1.211,3,0,2.818
18,1,0,2,0,13,0.648,0,0,0.648
19,1,0,2,0,33,1.675,0,0,1.675
20,1,0,2,0,25,1.229,0,0,1.229
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,5,0.326,0,0,0.326
23,1,0,2,0,13,0.719,0,0,0.719
24,1,0,2,0,51,2.705,0,0,2.705
25,0,0,1,0,0,0.000,0,0,0.000
26,15,7,8,10,292,1.025,6,1,3.057
27,1,0,2,0,44,2.108,0,0,2.108
28,3,1,3,1,61,1.107,1,0,1.381
29,1,0,2,0,32,1.597,0,0,1.597
30,1,0,2,0,11,0.616,0,0,0.616
31,3,1,3,1,80,1.330,1,0,2.589
32,1,0,2,0,0,0.043,0,0,0.043
33,1,0,2,0,24,1.222,0,0,1.222
34,11,5,7,11,215,1.032,5,0,2.349
35,0,0,1,0,0,0.000,0,0,0.000
36,5,2,4,6,79,0.890,2,0,1.122
37,1,0,2,0,1,0.103,0,0,0.103
38,1,0,2,0,3,0.188,0,0,0.188
39,1,0,2,0,0,0.060,0,0,0.060
40,10,5,5,7,197,1.056,5,0,2.928
41,1,0,2,0,8,0.418,0,0,0.418
42,11,6,4,10,208,0.971,6,0,2.904
43,1,0,2,0,4,0.283,0,0,0.283
44,1,0,2,0,8,0.418,0,0,0.418
45,1,0,2,0,28,1.480,0,0,1.480
46,3,1,3,1,44,0.801,1,0,1.402
47,1,0,2,0,47,2.236,0,0,2.236
48,1,0,2,0,36,1.944,0,0,1.944
49,1,0,2,0,2,0.163,0,0,0.163
50,1,0,2,0,214,10.255,0,0,10.255
51,5,2,4,2,74,0.781,2,0,1.633
52,3,1,3,3,42,0.766,1,0,1.991
53,3,1,3,1,112,1.942,1,0,3.998
54,1,0,2,0,2,0.145,0,0,0.145
55,2,1,1,1,23,0.572,1,0,0.733
56,1,0,2,0,11,0.634,0,0,0.634
57,5,2,3,3,226,2.398,1,1,5.177
58,3,1,3,1,48,0.829,1,0,1.232
59,1,0,2,0,20,1.017,0,0,1.017
60,3,1,3,1,81,1.373,1,0,2.327
61,6,3,3,5,134,1.203,3,0,2.242
62,3,1,3,1,54,0.867,1,0,1.765
63,0,0,1,0,0,0.000,0,0,0.000
64,1,0,2,0,58,3.038,0,0,3.038
65,1,0,2,0,49,2.514,0,0,2.514
66,1,0,2,0,13,0.648,0,0,0.648
67,3,1,3,1,76,1.261,1,0,2.458
68,3,1,3,3,81,1.437,1,0,3.180
69,9,4,6,6,149,0.905,4,0,2.415
70,5,2,4,4,95,1.019,2,0,3.032
71,1,0,2,0,33,1.658,0,0,1.658
72,5,2,4,4,108,1.172,2,0,2.316
73,1,0,2,0,13,0.701,0,0,0.701
74,1,0,2,0,56,3.094,0,0,3.094
75,1,0,2,0,15,0.786,0,0,0.786
76,1,0,2,0,4,0.266,0,0,0.266
77,1,0,2,0,0,0.043,0,0,0.043
78,1,0,2,0,42,2.129,0,0,2.129
79,1,0,2,0,25,1.282,0,0,1.282
80,1,0,2,0,43,2.294,0,0,2.294
81,1,0,2,0,3,0.188,0,0,0.188
82,1,0,2,0,11,0.581,0,0,0.581
83,1,0,2,0,9,0.443,0,0,0.443
84,1,0,2,0,37,1.881,0,0,1.881
85,3,1,3,1,57,1.009,1,0,2.089
86,6,3,3,5,244,2.124,3,0,3.403
87,1,0,2,0,8,0.524,0,0,0.524
88,3,1,3,3,94,1.668,1,0,2.153
89,14,7,7,11,335,1.255,7,0,3.493
90,1,0,2,0,15,0.786,0,0,0.786
91,1,0,2,0,93,4.826,0,0,4.826
92,1,0,2,0,106,5.415,0,0,5.415
93,1,0,2,0,14,0.779,0,0,0.779
94,1,0,2,0,41,2.174,0,0,2.174
95,7,3,5,7,239,1.738,3,0,3.298
96,1,0,2,0,3,0.205,0,0,0.205
97,1,0,2,0,23,1.320,0,0,1.320
98,3,1,3,1,191,3.338,1,0,7.574
99,1,0,2,0,2,0.180,0,0,0.180
100,1,0,2,0,29,1.628,0,0,1.628
101,1,0,2,0,1,0.120,0,0,0.120
102,1,0,2,0,1,0.103,0,0,0.103
103,1,0,2,0,49,2.585,0,0,2.585
104,1,0,2,0,24,1.204,0,0,1.204
105,2,1,1,1,70,1.721,1,0,2.306
106,1,0,2,0,36,1.820,0,0,1.820
107,1,0,2,0,6,0.315,0,0,0.315
108,7,3,5,5,341,2.416,3,0,5.306
109,1,0,2,0,49,2.514,0,0,2.514
110,1,0,2,0,18,0.879,0,0,0.879
111,1,0,2,0,0,0.043,0,0,0.043
112,1,0,2,0,50,2.645,0,0,2.645
113,1,0,2,0,20,1.052,0,0,1.052
114,1,0,2,0,5,0.343,0,0,0.343
115,1,0,2,0,27,1.385,0,0,1.385
116,7,3,4,8,43,0.407,2,1,0.616
117,1,0,2,0,57,2.626,0,0,2.626
118,1,0,2,0,1,0.085,0,0,0.085
119,1,0,2,0,6,0.386,0,0,0.386
120,1,0,2,0,37,1.845,0,0,1.845
121,1,0,2,0,8,0.453,0,0,0.453
122,1,0,2,0,197,9.356,0,0,9.356
123,1,0,2,0,1,0.103,0,0,0.103
124,0,0,1,0,0,0.000,0,0,0.000
125,1,0,2,0,14,0.726,0,0,0.726
126,1,0,2,0,13,0.666,0,0,0.666
127,1,0,2,0,38,1.870,0,0,1.870
128,0,0,1,0,0,0.000,0,0,0.000
129,1,0,2,0,24,1.257,0,0,1.257
130,1,0,2,0,43,2.083,0,0,2.083
