 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,38,2.046,0,0,2.046
2,1,0,2,0,26,1.413,0,0,1.413
3,0,0,1,0,0,0.000,0,0,0.000
4,5,2,4,2,91,0.968,2,0,2.079
5,1,0,2,0,5,0.273,0,0,0.273
6,1,0,2,0,72,3.581,0,0,3.581
7,3,1,3,1,40,0.733,1,0,0.882
8,1,0,2,0,0,0.060,0,0,0.060
9,3,1,3,3,197,3.287,1,0,7.895
10,2,1,1,1,25,0.623,1,0,0.921
11,1,0,2,0,32,1.633,0,0,1.633
12,6,3,3,5,177,1.520,3,0,3.145
13,5,2,4,4,154,1.482,2,0,2.909
14,3,1,3,3,3,0.125,1,0,0.188
15,3,1,2,4,115,1.928,0,1,4.176
16,1,0,2,0,24,1.275,0,0,1.275
17,1,0,2,0,39,1.948,0,0,1.948
18,3,1,3,1,41,0.777,1,0,1.466
19,1,0,2,0,17,0.959,0,0,0.959
20,1,0,2,0,0,0.060,0,0,0.060
21,3,1,3,3,234,4.093,1,0,5.892
22,5,2,4,4,90,0.941,2,0,2.572
23,1,0,2,0,37,2.004,0,0,2.004
24,1,0,2,0,25,1.264,0,0,1.264
25,1,0,2,0,13,0.719,0,0,0.719
26,3,1,3,3,45,0.815,1,0,1.377
27,1,0,2,0,3,0.241,0,0,0.241
28,5,2,4,4,69,0.735,2,0,1.342
29,1,0,2,0,3,0.223,0,0,0.223
30,1,0,2,0,8,0.506,0,0,0.506
31,1,0,2,0,8,0.471,0,0,0.471
32,1,0,2,0,15,0.874,0,0,0.874
33,1,0,2,0,46,2.440,0,0,2.440
34,3,1,3,1,22,0.431,1,0,0.574
35,3,1,3,3,57,1.032,1,0,1.696
36,1,0,2,0,1,0.103,0,0,0.103
37,1,0,2,0,10,0.538,0,0,0.538
38,1,0,2,0,4,0.266,0,0,0.266
39,3,1,3,3,48,0.869,1,0,1.357
40,6,3,3,7,78,0.768,3,0,1.182
41,1,0,2,0,73,3.852,0,0,3.852
42,1,0,2,0,18,0.861,0,0,0.861
43,1,0,2,0,14,0.761,0,0,0.761
44,1,0,2,0,58,2.932,0,0,2.932
45,0,0,1,0,0,0.000,0,0,0.000
46,1,0,2,0,30,1.530,0,0,1.530
47,1,0,2,0,34,1.559,0,0,1.559
48,1,0,2,0,26,1.325,0,0,1.325
49,1,0,2,0,11,0.634,0,0,0.634
50,4,2,2,4,44,0.614,2,0,0.797
51,3,1,3,1,90,1.507,1,0,1.791
52,1,0,2,0,1,0.120,0,0,0.120
53,8,4,4,6,250,1.583,4,0,10.521
54,1,0,2,0,0,0.043,0,0,0.043
55,1,0,2,0,0,0.060,0,0,0.060
56,1,0,2,0,27,1.350,0,0,1.350
57,1,0,2,0,6,0.403,0,0,0.403
58,1,0,2,0,27,1.350,0,0,1.350
59,4,2,2,6,45,0.656,2,0,1.410
60,1,0,2,0,15,0.786,0,0,0.786
61,3,1,3,3,67,1.238,1,0,2.645
62,3,1,3,1,75,1.282,1,0,1.683
63,3,1,3,1,42,0.720,1,0,1.410
64,1,0,2,0,1,0.085,0,0,0.085
65,1,0,2,0,1,0.120,0,0,0.120
66,1,0,2,0,109,5.630,0,0,5.630
67,1,0,2,0,63,3.163,0,0,3.163
68,1,0,2,0,81,3.946,0,0,3.946
69,1,0,2,0,3,0.223,0,0,0.223
70,9,4,6,10,349,2.047,4,0,8.567
71,1,0,2,0,20,1.052,0,0,1.052
72,1,0,2,0,0,0.060,0,0,0.060
73,1,0,2,0,8,0.436,0,0,0.436
74,1,0,2,0,16,0.864,0,0,0.864
75,3,1,3,1,41,0.677,1,0,0.996
76,5,2,4,2,148,1.474,2,0,3.688
77,4,2,2,2,84,1.086,2,0,2.529
78,1,0,2,0,3,0.223,0,0,0.223
79,1,0,2,0,0,0.043,0,0,0.043
80,1,0,2,0,15,0.822,0,0,0.822
81,1,0,2,0,19,0.974,0,0,0.974
82,1,0,2,0,7,0.340,0,0,0.340
83,1,0,2,0,91,4.759,0,0,4.759
84,1,0,2,0,20,0.981,0,0,0.981
85,1,0,2,0,34,1.665,0,0,1.665
86,1,0,2,0,19,0.974,0,0,0.974
87,1,0,2,0,3,0.241,0,0,0.241
88,1,0,2,0,1,0.103,0,0,0.103
89,3,1,3,3,13,0.290,1,0,0.496
90,1,0,2,0,13,0.701,0,0,0.701
91,1,0,2,0,3,0.188,0,0,0.188
92,1,0,2,0,15,0.716,0,0,0.716
