 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.043,0,0,0.043
2,1,0,2,0,6,0.351,0,0,0.351
3,3,1,3,1,63,1.077,1,0,1.537
4,1,0,2,0,3,0.223,0,0,0.223
5,1,0,2,0,0,0.060,0,0,0.060
6,1,0,2,0,0,0.060,0,0,0.060
7,1,0,2,0,7,0.358,0,0,0.358
8,1,0,2,0,21,1.182,0,0,1.182
9,1,0,2,0,39,2.177,0,0,2.177
10,1,0,2,0,11,0.616,0,0,0.616
11,1,0,2,0,21,1.094,0,0,1.094
12,1,0,2,0,7,0.428,0,0,0.428
13,1,0,2,0,10,0.538,0,0,0.538
14,1,0,2,0,1,0.120,0,0,0.120
15,1,0,2,0,32,1.686,0,0,1.686
16,1,0,2,0,11,0.669,0,0,0.669
17,1,0,2,0,4,0.283,0,0,0.283
18,1,0,2,0,15,0.751,0,0,0.751
19,0,0,1,0,0,0.000,0,0,0.000
20,1,0,2,0,17,0.889,0,0,0.889
21,1,0,2,0,47,2.341,0,0,2.341
22,1,0,2,0,54,2.903,0,0,2.903
23,1,0,2,0,26,1.342,0,0,1.342
24,3,1,3,3,46,0.829,1,0,1.562
25,1,0,2,0,52,2.536,0,0,2.536
26,1,0,2,0,33,1.710,0,0,1.710
27,1,0,2,0,3,0.241,0,0,0.241
28,1,0,2,0,10,0.538,0,0,0.538
29,1,0,2,0,3,0.170,0,0,0.170
30,1,0,2,0,3,0.188,0,0,0.188
31,1,0,2,0,5,0.343,0,0,0.343
32,1,0,2,0,8,0.418,0,0,0.418
33,1,0,2,0,12,0.641,0,0,0.641
34,1,0,2,0,20,1.069,0,0,1.069
35,1,0,2,0,8,0.418,0,0,0.418
36,1,0,2,0,8,0.524,0,0,0.524
37,1,0,2,0,8,0.436,0,0,0.436
38,1,0,2,0,18,0.879,0,0,0.879
39,1,0,2,0,105,5.231,0,0,5.231
40,1,0,2,0,25,1.229,0,0,1.229
41,1,0,2,0,20,0.999,0,0,0.999
42,1,0,2,0,1,0.103,0,0,0.103
43,1,0,2,0,21,1.077,0,0,1.077
44,1,0,2,0,49,2.444,0,0,2.444
45,1,0,2,0,5,0.343,0,0,0.343
46,5,2,4,4,173,1.725,2,0,3.623
47,1,0,2,0,3,0.188,0,0,0.188
48,1,0,2,0,0,0.043,0,0,0.043
49,1,0,2,0,44,2.196,0,0,2.196
50,1,0,2,0,11,0.687,0,0,0.687
51,1,0,2,0,0,0.060,0,0,0.060
52,1,0,2,0,16,0.776,0,0,0.776
53,1,0,2,0,12,0.659,0,0,0.659
54,1,0,2,0,18,0.861,0,0,0.861
55,1,0,2,0,10,0.486,0,0,0.486
56,1,0,2,0,10,0.521,0,0,0.521
57,1,0,2,0,42,2.058,0,0,2.058
58,1,0,2,0,8,0.489,0,0,0.489
59,1,0,2,0,20,1.105,0,0,1.105
60,1,0,2,0,6,0.333,0,0,0.333
61,1,0,2,0,25,1.212,0,0,1.212
62,0,0,1,0,0,0.000,0,0,0.000
63,1,0,2,0,0,0.060,0,0,0.060
64,1,0,2,0,1,0.085,0,0,0.085
65,1,0,2,0,23,1.162,0,0,1.162
66,1,0,2,0,39,2.036,0,0,2.036
67,1,0,2,0,10,0.538,0,0,0.538
68,1,0,2,0,31,1.555,0,0,1.555
69,1,0,2,0,2,0.163,0,0,0.163
70,1,0,2,0,15,0.786,0,0,0.786
71,1,0,2,0,2,0.163,0,0,0.163
72,1,0,2,0,1,0.103,0,0,0.103
