 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,38,0.652,1,0,1.449
2,1,0,2,0,8,0.506,0,0,0.506
3,1,0,2,0,59,2.940,0,0,2.940
4,1,0,2,0,14,0.832,0,0,0.832
5,1,0,2,0,42,2.217,0,0,2.217
6,1,0,2,0,27,1.279,0,0,1.279
7,3,1,3,1,98,1.655,1,0,2.497
8,1,0,2,0,61,3.377,0,0,3.377
9,1,0,2,0,41,2.121,0,0,2.121
10,11,5,7,9,195,0.950,5,0,1.568
11,1,0,2,0,29,1.611,0,0,1.611
12,1,0,2,0,1,0.103,0,0,0.103
13,1,0,2,0,8,0.453,0,0,0.453
14,3,1,3,1,52,0.897,1,0,1.590
15,3,1,3,3,18,0.391,1,0,0.864
16,3,1,3,1,103,1.761,1,0,3.581
17,4,2,2,4,23,0.370,2,0,0.574
18,7,3,5,5,154,1.129,3,0,2.852
19,3,1,3,1,36,0.620,1,0,1.219
20,9,4,6,8,226,1.290,4,0,2.352
21,9,4,6,8,148,0.872,4,0,2.118
22,10,5,5,11,121,0.680,5,0,1.850
23,1,0,2,0,8,0.418,0,0,0.418
24,1,0,2,0,4,0.248,0,0,0.248
25,3,1,3,1,84,1.486,1,0,2.715
26,1,0,2,0,11,0.616,0,0,0.616
27,1,0,2,0,11,0.599,0,0,0.599
28,1,0,2,0,13,0.648,0,0,0.648
29,1,0,2,0,16,0.864,0,0,0.864
30,1,0,2,0,29,1.399,0,0,1.399
31,1,0,2,0,17,0.836,0,0,0.836
32,1,0,2,0,1,0.103,0,0,0.103
33,3,1,3,1,64,1.150,1,0,1.480
34,1,0,2,0,25,1.176,0,0,1.176
35,1,0,2,0,49,2.567,0,0,2.567
36,1,0,2,0,24,1.398,0,0,1.398
37,1,0,2,0,65,3.142,0,0,3.142
38,1,0,2,0,13,0.701,0,0,0.701
39,14,7,7,11,204,0.778,7,0,1.435
40,1,0,2,0,8,0.506,0,0,0.506
41,19,9,11,15,365,1.029,9,0,2.709
42,11,5,7,11,212,1.050,5,0,4.898
43,1,0,2,0,12,0.641,0,0,0.641
44,1,0,2,0,13,0.684,0,0,0.684
45,1,0,2,0,8,0.506,0,0,0.506
46,5,2,4,4,144,1.489,2,0,2.274
47,3,1,3,3,24,0.482,1,0,0.574
48,1,0,2,0,3,0.223,0,0,0.223
49,1,0,2,0,16,0.846,0,0,0.846
50,1,0,2,0,15,0.786,0,0,0.786
51,7,3,5,7,125,0.982,3,0,2.830
52,1,0,2,0,4,0.248,0,0,0.248
53,0,0,1,0,0,0.000,0,0,0.000
54,3,1,3,3,71,1.324,1,0,1.586
55,3,1,3,1,42,0.738,1,0,0.956
56,1,0,2,0,60,2.965,0,0,2.965
57,3,1,3,1,13,0.306,1,0,0.453
58,1,0,2,0,35,1.831,0,0,1.831
59,3,1,3,3,58,1.011,1,0,2.349
60,5,2,4,6,158,1.717,2,0,4.386
61,1,0,2,0,13,0.736,0,0,0.736
62,5,2,4,4,77,0.848,2,0,1.558
63,1,0,2,0,25,1.423,0,0,1.423
64,1,0,2,0,14,0.673,0,0,0.673
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,17,0.836,0,0,0.836
67,3,1,3,3,76,1.389,1,0,1.714
68,1,0,2,0,44,2.214,0,0,2.214
69,1,0,2,0,26,1.395,0,0,1.395
70,1,0,2,0,27,1.350,0,0,1.350
71,1,0,2,0,16,0.811,0,0,0.811
72,1,0,2,0,0,0.043,0,0,0.043
73,8,3,6,6,154,1.018,2,1,2.639
74,1,0,2,0,6,0.386,0,0,0.386
75,1,0,2,0,25,1.247,0,0,1.247
76,3,1,3,3,75,1.287,1,0,1.715
77,3,1,3,3,17,0.371,1,0,0.513
78,6,3,3,7,39,0.418,3,0,1.232
79,1,0,2,0,27,1.279,0,0,1.279
80,6,3,3,5,184,1.602,3,0,4.049
