 ,Value,Count
1,0,77948
2,1,17856
3,2,4914
4,3,3038
5,4,2370
6,5,2103
7,6,2131
8,7,1887
9,8,1635
10,9,1496
11,10,1485
12,11,1517
13,12,1464
14,13,1619
15,14,1928
16,15,2435
17,16,2895
18,17,3359
19,18,3492
20,19,3601
21,20,3450
22,21,3417
23,22,3467
24,23,3350
25,24,3285
26,25,3046
27,26,2951
28,27,2666
29,28,2789
30,29,2600
31,30,2411
32,31,2344
33,32,2223
34,33,2134
35,34,2015
36,35,1924
37,36,1667
38,37,1476
39,38,1383
40,39,1251
41,40,1150
42,41,986
43,42,1017
44,43,925
45,44,815
46,45,748
47,46,742
48,47,673
49,48,592
50,49,622
51,50,526
52,51,560
53,52,472
54,53,478
55,54,506
56,55,426
57,56,456
58,57,389
59,58,381
60,59,343
61,60,324
62,61,331
63,62,337
64,63,286
65,64,252
66,65,250
67,66,217
68,67,189
69,68,192
70,69,191
71,70,159
72,71,148
73,72,138
74,73,132
75,74,107
76,75,129
77,76,136
78,77,120
79,78,102
80,79,96
81,80,90
82,81,92
83,82,87
84,83,88
85,84,73
86,85,67
87,86,78
88,87,67
89,88,53
90,89,73
91,90,61
92,91,54
93,92,54
94,93,39
95,94,50
96,95,42
97,96,41
98,97,43
99,98,34
100,99,45
101,100,38
102,101,29
103,102,33
104,103,31
105,104,39
106,105,22
107,106,22
108,107,31
109,108,26
110,109,25
111,110,18
112,111,26
113,112,21
114,113,19
115,114,25
116,115,17
117,116,16
118,117,15
119,118,15
120,119,15
121,120,7
122,121,20
123,122,23
124,123,19
125,124,17
126,125,8
127,126,14
128,127,9
129,128,14
130,129,8
131,130,10
132,131,10
133,132,7
134,133,11
135,134,11
136,135,12
137,136,10
138,137,7
139,138,6
140,139,12
141,140,8
142,141,6
143,142,7
144,143,5
145,144,12
146,145,3
147,146,3
148,147,4
149,148,6
150,149,6
151,150,7
152,151,7
153,152,6
154,153,8
155,154,5
156,155,4
157,156,12
158,157,10
159,158,4
160,159,5
161,160,4
162,161,5
163,162,1
164,163,4
165,164,6
166,165,8
167,166,6
168,167,7
169,168,7
170,169,3
171,170,5
172,171,2
173,172,2
174,173,5
175,174,3
176,175,7
177,176,2
178,177,2
179,178,2
180,179,2
181,180,2
182,181,3
183,182,4
184,183,5
185,184,3
186,185,3
187,186,4
188,187,6
189,188,1
190,189,4
191,190,2
192,191,2
193,192,5
194,193,5
195,194,7
196,195,5
197,196,1
198,197,4
199,198,1
200,199,1
201,200,6
202,201,1
203,202,1
204,203,3
205,204,4
206,205,1
207,206,4
208,207,4
209,208,1
210,209,3
211,210,3
212,211,1
213,212,3
214,213,0
215,214,3
216,215,2
217,216,3
218,217,4
219,218,2
220,219,1
221,220,0
222,221,5
223,222,4
224,223,1
225,224,1
226,225,2
227,226,3
228,227,1
229,228,2
230,229,2
231,230,0
232,231,0
233,232,2
234,233,3
235,234,2
236,235,1
237,236,3
238,237,4
239,238,0
240,239,0
241,240,2
242,241,0
243,242,0
244,243,1
245,244,1
246,245,0
247,246,1
248,247,0
249,248,2
250,249,1
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,1
