 ,Value,Count
1,0,124514
2,1,25034
3,2,61526
4,3,29018
5,4,12980
6,5,9525
7,6,8084
8,7,7379
9,8,6571
10,9,6256
11,10,6518
12,11,6811
13,12,6699
14,13,6399
15,14,6660
16,15,7383
17,16,8088
18,17,9466
19,18,10244
20,19,10590
21,20,10288
22,21,9492
23,22,8477
24,23,7058
25,24,6197
26,25,5462
27,26,4802
28,27,4113
29,28,3688
30,29,3306
31,30,3044
32,31,2814
33,32,2548
34,33,2405
35,34,2278
36,35,2154
37,36,1998
38,37,1971
39,38,1858
40,39,1798
41,40,1748
42,41,1570
43,42,1509
44,43,1431
45,44,1378
46,45,1321
47,46,1234
48,47,1293
49,48,1220
50,49,1119
51,50,1067
52,51,1046
53,52,980
54,53,914
55,54,915
56,55,820
57,56,799
58,57,778
59,58,774
60,59,699
61,60,708
62,61,702
63,62,631
64,63,625
65,64,583
66,65,522
67,66,540
68,67,568
69,68,472
70,69,483
71,70,429
72,71,440
73,72,419
74,73,387
75,74,364
76,75,321
77,76,326
78,77,303
79,78,311
80,79,300
81,80,279
82,81,288
83,82,298
84,83,258
85,84,244
86,85,232
87,86,259
88,87,207
89,88,205
90,89,177
91,90,202
92,91,175
93,92,171
94,93,165
95,94,158
96,95,163
97,96,141
98,97,118
99,98,137
100,99,115
101,100,110
102,101,109
103,102,110
104,103,87
105,104,75
106,105,83
107,106,76
108,107,67
109,108,63
110,109,75
111,110,70
112,111,57
113,112,43
114,113,53
115,114,42
116,115,40
117,116,44
118,117,38
119,118,28
120,119,37
121,120,32
122,121,30
123,122,33
124,123,39
125,124,32
126,125,24
127,126,17
128,127,26
129,128,35
130,129,17
131,130,17
132,131,16
133,132,19
134,133,17
135,134,18
136,135,15
137,136,20
138,137,10
139,138,15
140,139,13
141,140,25
142,141,11
143,142,11
144,143,15
145,144,13
146,145,18
147,146,13
148,147,14
149,148,11
150,149,14
151,150,14
152,151,13
153,152,22
154,153,14
155,154,15
156,155,9
157,156,9
158,157,9
159,158,13
160,159,10
161,160,10
162,161,8
163,162,6
164,163,8
165,164,11
166,165,8
167,166,6
168,167,10
169,168,4
170,169,9
171,170,8
172,171,4
173,172,3
174,173,8
175,174,4
176,175,4
177,176,1
178,177,4
179,178,1
180,179,1
181,180,2
182,181,1
183,182,1
184,183,1
185,184,0
186,185,0
187,186,0
188,187,1
189,188,0
190,189,0
191,190,1
192,191,0
193,192,0
194,193,2
195,194,1
196,195,0
197,196,1
198,197,0
199,198,0
200,199,0
201,200,3
202,201,2
203,202,1
204,203,0
205,204,1
206,205,0
207,206,2
208,207,0
209,208,1
210,209,0
211,210,1
212,211,3
213,212,0
214,213,0
215,214,0
216,215,1
217,216,0
218,217,0
219,218,0
220,219,1
221,220,0
222,221,2
223,222,0
224,223,1
225,224,0
226,225,1
227,226,2
228,227,0
229,228,2
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,2
236,235,1
237,236,2
238,237,1
239,238,0
240,239,0
241,240,0
242,241,0
243,242,1
244,243,1
245,244,0
246,245,1
247,246,0
248,247,0
249,248,1
250,249,1
251,250,0
252,251,3
253,252,0
254,253,0
255,254,0
256,255,1
