 ,Value,Count
1,0,102535
2,1,8237
3,2,4380
4,3,4376
5,4,4166
6,5,3842
7,6,3997
8,7,3847
9,8,3391
10,9,3975
11,10,4480
12,11,5173
13,12,5060
14,13,4654
15,14,4142
16,15,3682
17,16,3100
18,17,2521
19,18,2085
20,19,1594
21,20,1402
22,21,1191
23,22,1090
24,23,1025
25,24,962
26,25,912
27,26,789
28,27,711
29,28,636
30,29,602
31,30,528
32,31,551
33,32,540
34,33,495
35,34,521
36,35,494
37,36,479
38,37,465
39,38,369
40,39,368
41,40,404
42,41,344
43,42,323
44,43,313
45,44,290
46,45,327
47,46,293
48,47,247
49,48,274
50,49,210
51,50,254
52,51,218
53,52,200
54,53,228
55,54,213
56,55,192
57,56,168
58,57,183
59,58,189
60,59,160
61,60,155
62,61,118
63,62,133
64,63,127
65,64,136
66,65,118
67,66,125
68,67,116
69,68,95
70,69,99
71,70,93
72,71,68
73,72,77
74,73,79
75,74,78
76,75,65
77,76,58
78,77,70
79,78,60
80,79,59
81,80,45
82,81,45
83,82,59
84,83,48
85,84,46
86,85,45
87,86,42
88,87,43
89,88,46
90,89,33
91,90,22
92,91,36
93,92,25
94,93,20
95,94,20
96,95,29
97,96,38
98,97,26
99,98,30
100,99,35
101,100,18
102,101,31
103,102,38
104,103,20
105,104,28
106,105,19
107,106,23
108,107,28
109,108,19
110,109,21
111,110,21
112,111,28
113,112,18
114,113,29
115,114,16
116,115,19
117,116,10
118,117,18
119,118,19
120,119,12
121,120,13
122,121,9
123,122,12
124,123,11
125,124,11
126,125,13
127,126,11
128,127,11
129,128,9
130,129,11
131,130,8
132,131,12
133,132,13
134,133,10
135,134,10
136,135,17
137,136,10
138,137,8
139,138,10
140,139,15
141,140,11
142,141,12
143,142,12
144,143,4
145,144,11
146,145,5
147,146,7
148,147,9
149,148,3
150,149,5
151,150,4
152,151,6
153,152,4
154,153,6
155,154,3
156,155,4
157,156,5
158,157,3
159,158,0
160,159,5
161,160,1
162,161,1
163,162,4
164,163,1
165,164,0
166,165,1
167,166,0
168,167,1
169,168,0
170,169,3
171,170,2
172,171,3
173,172,1
174,173,0
175,174,3
176,175,1
177,176,2
178,177,0
179,178,0
180,179,1
181,180,0
182,181,0
183,182,0
184,183,1
185,184,2
186,185,0
187,186,1
188,187,2
189,188,1
190,189,0
191,190,1
192,191,2
193,192,2
194,193,0
195,194,1
196,195,0
197,196,0
198,197,2
199,198,0
200,199,1
201,200,0
202,201,0
203,202,0
204,203,0
205,204,0
206,205,0
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
