 ,Value,Count
1,0,152759
2,1,64383
3,2,7164
4,3,5105
5,4,4264
6,5,3902
7,6,4063
8,7,4358
9,8,4387
10,9,6457
11,10,10119
12,11,11561
13,12,10868
14,13,9424
15,14,8064
16,15,7416
17,16,7589
18,17,6723
19,18,6298
20,19,5459
21,20,5153
22,21,4936
23,22,4323
24,23,3895
25,24,3576
26,25,3191
27,26,2851
28,27,2801
29,28,2497
30,29,2331
31,30,2100
32,31,1902
33,32,1734
34,33,1667
35,34,1583
36,35,1493
37,36,1398
38,37,1366
39,38,1406
40,39,1247
41,40,1159
42,41,1101
43,42,1099
44,43,1006
45,44,975
46,45,953
47,46,873
48,47,872
49,48,805
50,49,776
51,50,770
52,51,756
53,52,756
54,53,718
55,54,661
56,55,709
57,56,636
58,57,637
59,58,638
60,59,578
61,60,627
62,61,585
63,62,552
64,63,537
65,64,595
66,65,500
67,66,485
68,67,493
69,68,481
70,69,476
71,70,451
72,71,400
73,72,423
74,73,398
75,74,391
76,75,386
77,76,370
78,77,366
79,78,370
80,79,340
81,80,329
82,81,351
83,82,348
84,83,331
85,84,351
86,85,306
87,86,318
88,87,331
89,88,273
90,89,307
91,90,306
92,91,271
93,92,309
94,93,285
95,94,269
96,95,260
97,96,272
98,97,255
99,98,277
100,99,247
101,100,229
102,101,278
103,102,245
104,103,219
105,104,229
106,105,214
107,106,245
108,107,231
109,108,225
110,109,216
111,110,222
112,111,219
113,112,195
114,113,186
115,114,181
116,115,151
117,116,178
118,117,149
119,118,166
120,119,144
121,120,143
122,121,129
123,122,131
124,123,132
125,124,153
126,125,131
127,126,116
128,127,127
129,128,119
130,129,115
131,130,97
132,131,118
133,132,106
134,133,85
135,134,113
136,135,88
137,136,84
138,137,97
139,138,79
140,139,70
141,140,83
142,141,75
143,142,85
144,143,74
145,144,69
146,145,69
147,146,67
148,147,62
149,148,57
150,149,46
151,150,48
152,151,38
153,152,43
154,153,31
155,154,35
156,155,28
157,156,31
158,157,33
159,158,32
160,159,18
161,160,22
162,161,29
163,162,23
164,163,20
165,164,20
166,165,17
167,166,12
168,167,17
169,168,11
170,169,17
171,170,12
172,171,10
173,172,16
174,173,12
175,174,14
176,175,12
177,176,8
178,177,11
179,178,9
180,179,7
181,180,6
182,181,9
183,182,8
184,183,6
185,184,5
186,185,2
187,186,5
188,187,2
189,188,2
190,189,3
191,190,0
192,191,3
193,192,6
194,193,5
195,194,1
196,195,5
197,196,4
198,197,0
199,198,2
200,199,0
201,200,1
202,201,1
203,202,1
204,203,0
205,204,1
206,205,0
207,206,2
208,207,3
209,208,1
210,209,3
211,210,1
212,211,1
213,212,2
214,213,0
215,214,0
216,215,2
217,216,1
218,217,3
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
