 ,Value,Count
1,0,440120
2,1,18971
3,2,9472
4,3,7314
5,4,6015
6,5,5512
7,6,5003
8,7,6975
9,8,11861
10,9,16364
11,10,15060
12,11,11144
13,12,9388
14,13,9174
15,14,9544
16,15,9534
17,16,9788
18,17,9956
19,18,10102
20,19,9347
21,20,9500
22,21,9115
23,22,8636
24,23,7975
25,24,7458
26,25,6986
27,26,6299
28,27,5953
29,28,5181
30,29,4662
31,30,4317
32,31,4006
33,32,3703
34,33,3316
35,34,2980
36,35,2878
37,36,2508
38,37,2283
39,38,2171
40,39,1916
41,40,1697
42,41,1619
43,42,1517
44,43,1305
45,44,1167
46,45,1037
47,46,927
48,47,796
49,48,698
50,49,602
51,50,507
52,51,376
53,52,345
54,53,297
55,54,234
56,55,196
57,56,169
58,57,145
59,58,157
60,59,98
61,60,86
62,61,81
63,62,89
64,63,57
65,64,63
66,65,63
67,66,56
68,67,43
69,68,27
70,69,35
71,70,41
72,71,35
73,72,26
74,73,24
75,74,26
76,75,32
77,76,28
78,77,19
79,78,21
80,79,26
81,80,21
82,81,26
83,82,22
84,83,23
85,84,25
86,85,18
87,86,17
88,87,17
89,88,11
90,89,17
91,90,16
92,91,15
93,92,17
94,93,11
95,94,22
96,95,22
97,96,16
98,97,9
99,98,15
100,99,11
101,100,15
102,101,9
103,102,11
104,103,8
105,104,8
106,105,12
107,106,9
108,107,6
109,108,5
110,109,14
111,110,9
112,111,8
113,112,6
114,113,9
115,114,3
116,115,9
117,116,7
118,117,10
119,118,12
120,119,6
121,120,0
122,121,5
123,122,4
124,123,7
125,124,3
126,125,3
127,126,1
128,127,5
129,128,7
130,129,2
131,130,5
132,131,2
133,132,2
134,133,5
135,134,7
136,135,6
137,136,4
138,137,2
139,138,4
140,139,3
141,140,3
142,141,4
143,142,4
144,143,1
145,144,4
146,145,0
147,146,3
148,147,3
149,148,4
150,149,4
151,150,1
152,151,4
153,152,3
154,153,3
155,154,3
156,155,3
157,156,2
158,157,0
159,158,2
160,159,1
161,160,1
162,161,1
163,162,1
164,163,2
165,164,3
166,165,1
167,166,2
168,167,3
169,168,1
170,169,0
171,170,1
172,171,2
173,172,2
174,173,3
175,174,3
176,175,1
177,176,2
178,177,2
179,178,0
180,179,0
181,180,0
182,181,1
183,182,1
184,183,2
185,184,1
186,185,0
187,186,1
188,187,0
189,188,1
190,189,0
191,190,2
192,191,1
193,192,1
194,193,2
195,194,0
196,195,0
197,196,0
198,197,1
199,198,1
200,199,0
201,200,1
202,201,0
203,202,1
204,203,0
205,204,1
206,205,0
207,206,0
208,207,1
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
