 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1964,1025,520,3105,13594,1.194,789,172,6.935
2,1,0,2,0,2,0.147,0,0,0.147
3,9,3,6,119,70,1.451,1,1,3.293
4,3,1,3,3,14,0.833,1,0,1.235
5,13,6,8,12,67,0.785,6,0,2.147
6,3,1,3,1,36,1.285,1,0,1.981
7,8,4,4,4,66,1.197,4,0,3.388
8,3,1,3,3,24,0.686,1,0,0.915
9,7,3,5,7,51,0.975,3,0,2.536
10,14,6,8,15,97,0.987,5,0,2.130
11,1,0,2,0,3,0.236,0,0,0.236
12,30,14,9,40,224,0.942,9,3,6.217
13,1,0,2,0,2,0.521,0,0,0.521
14,7,3,5,3,48,1.108,3,0,2.202
15,6,2,5,5,32,1.130,1,1,2.035
16,11,5,6,9,99,1.149,4,1,3.181
17,1,0,2,0,1,0.098,0,0,0.098
18,1,0,2,0,24,1.485,0,0,1.485
19,3,1,3,1,29,0.999,1,0,1.480
20,1,0,2,0,8,0.501,0,0,0.501
21,1,0,2,0,11,0.627,0,0,0.627
22,8,4,4,10,64,1.230,4,0,3.517
23,1,0,2,0,6,0.342,0,0,0.342
24,1,0,2,0,2,0.501,0,0,0.501
25,11,5,6,10,63,0.979,4,1,2.438
26,8,4,4,8,65,1.014,4,0,2.447
27,12,6,4,14,112,1.392,4,2,2.996
28,1,0,2,0,3,0.593,0,0,0.593
29,1,0,2,0,1,0.455,0,0,0.455
30,3,1,2,3,44,1.141,0,1,1.957
31,1,0,2,0,4,0.662,0,0,0.662
32,1,0,2,0,18,1.741,0,0,1.741
33,1,0,2,0,1,0.455,0,0,0.455
34,1,0,2,0,3,0.570,0,0,0.570
35,0,0,1,0,0,0.000,0,0,0.000
36,1,0,2,0,13,1.874,0,0,1.874
37,2,1,1,3,41,3.113,1,0,4.433
38,1,0,2,0,21,1.237,0,0,1.237
39,1,0,2,0,3,0.216,0,0,0.216
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,4,0.285,0,0,0.285
42,1,0,2,0,2,0.524,0,0,0.524
43,1,0,2,0,3,0.593,0,0,0.593
44,6,3,3,7,46,0.707,3,0,0.973
45,1,0,2,0,6,0.362,0,0,0.362
46,1,0,2,0,11,1.419,0,0,1.419
47,8,5,1,11,39,0.460,5,0,0.740
48,3,1,3,1,26,0.705,1,0,1.387
49,1,0,2,0,9,1.638,0,0,1.638
50,1,0,2,0,11,1.422,0,0,1.422
51,5,2,4,4,30,0.632,2,0,1.022
52,1,0,2,0,11,0.708,0,0,0.708
53,1,0,2,0,20,1.188,0,0,1.188
54,2,1,1,3,10,0.502,1,0,0.524
