 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,8,2,7,9,40,0.981,1,0,1.933
2,4,1,4,2,8,0.636,0,1,0.927
3,4,1,4,4,24,1.151,0,1,1.597
4,1,0,2,0,6,0.383,0,0,0.383
5,1,0,2,0,1,0.098,0,0,0.098
6,1,0,2,0,0,0.049,0,0,0.049
7,1,0,2,0,40,2.328,0,0,2.328
8,1,0,2,0,5,0.334,0,0,0.334
9,1,0,2,0,2,0.207,0,0,0.207
10,1,0,2,0,22,1.428,0,0,1.428
11,17,7,9,390,179,1.663,4,2,6.051
12,1,0,2,0,11,0.688,0,0,0.688
13,1,0,2,0,18,1.903,0,0,1.903
14,901,479,235,1055,6923,1.034,382,78,6.850
15,1,0,2,0,7,0.492,0,0,0.492
16,1,0,2,0,31,1.706,0,0,1.706
17,1,0,2,0,18,1.070,0,0,1.070
18,5,2,4,2,43,0.919,2,0,2.018
19,37,20,11,30,295,0.907,17,3,2.579
20,1,0,2,0,0,0.049,0,0,0.049
21,1,0,2,0,2,0.147,0,0,0.147
22,1,0,2,0,6,0.403,0,0,0.403
23,19,11,5,15,116,0.757,11,0,2.328
24,12,6,6,8,126,1.182,6,0,3.017
25,1,0,2,0,1,0.118,0,0,0.118
26,4,2,2,4,47,0.749,2,0,1.278
27,1,0,2,0,6,0.484,0,0,0.484
28,1,0,2,0,9,1.261,0,0,1.261
29,3,1,2,4,24,0.804,0,1,1.822
30,1,0,2,0,15,0.843,0,0,0.843
31,3,1,3,1,13,0.434,1,0,0.642
32,4,2,2,4,19,0.802,2,0,2.047
33,1,0,2,0,5,0.293,0,0,0.293
34,4,2,2,4,16,0.691,2,0,0.950
35,1,0,2,0,15,1.298,0,0,1.298
36,3,1,3,3,14,0.456,1,0,0.719
37,7,3,5,7,79,1.462,3,0,3.684
38,1,0,2,0,15,0.924,0,0,0.924
39,3,1,3,1,24,0.613,1,0,1.180
40,1,0,2,0,13,0.846,0,0,0.846
41,1,0,2,0,2,0.167,0,0,0.167
42,1,0,2,0,20,1.502,0,0,1.502
43,15,8,5,19,95,0.778,7,1,2.559
44,1,0,2,0,14,0.875,0,0,0.875
45,15,8,6,10,75,0.519,8,0,1.188
46,9,5,3,7,26,0.554,5,0,0.904
47,20,10,8,27,110,0.636,9,0,1.261
48,1,0,2,0,3,0.593,0,0,0.593
49,1,0,2,0,15,0.964,0,0,0.964
50,5,2,4,4,42,0.952,2,0,2.424
51,3,1,3,3,15,0.353,1,0,0.411
52,1,0,2,0,5,0.334,0,0,0.334
53,3,1,3,3,8,0.252,1,0,0.305
54,1,0,2,0,15,0.944,0,0,0.944
55,1,0,2,0,5,0.374,0,0,0.374
56,1,0,2,0,15,0.924,0,0,0.924
57,1,0,2,0,21,1.948,0,0,1.948
58,4,2,2,4,20,0.378,2,0,0.480
59,3,1,3,1,14,0.430,1,0,0.642
60,1,0,2,0,53,5.033,0,0,5.033
61,1,0,2,0,14,0.956,0,0,0.956
62,2,1,1,3,13,0.437,1,0,0.757
63,12,6,2,15,65,0.621,3,2,1.335
64,1,0,0,0,17,0.883,0,0,0.883
65,1,0,0,0,22,1.188,0,0,1.188
