 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1369,731,326,2095,9634,1.305,575,106,6.192
2,1,0,2,0,24,2.850,0,0,2.850
3,1,0,2,0,8,0.521,0,0,0.521
4,1,0,2,0,3,0.236,0,0,0.236
5,15,6,9,21,118,1.501,4,1,4.137
6,35,19,11,33,256,1.255,17,2,4.643
7,20,9,9,25,89,0.917,7,1,2.666
8,1,0,2,0,12,1.091,0,0,1.091
9,86,46,21,100,610,1.246,40,3,3.914
10,1,0,2,0,18,1.091,0,0,1.091
11,1,0,2,0,12,0.797,0,0,0.797
12,1,0,2,0,8,0.501,0,0,0.501
13,1,0,2,0,9,1.304,0,0,1.304
14,9,4,6,8,61,1.221,4,0,2.144
15,5,2,4,4,42,1.234,2,0,1.822
16,4,1,4,4,17,0.871,0,1,1.232
17,6,3,3,5,46,0.827,3,0,2.337
18,0,0,1,0,0,0.000,0,0,0.000
19,3,1,3,3,27,1.287,1,0,1.618
20,1,0,2,0,30,4.153,0,0,4.153
21,6,3,3,3,45,1.605,3,0,6.768
22,23,10,12,19,107,0.886,7,2,3.336
23,1,0,2,0,6,0.423,0,0,0.423
24,3,1,3,3,13,0.466,1,0,0.553
25,1,0,2,0,10,0.935,0,0,0.935
26,4,2,2,6,34,1.222,2,0,2.001
27,10,5,5,7,63,1.019,5,0,2.369
28,3,1,3,1,11,0.388,1,0,0.573
29,1,0,2,0,10,0.679,0,0,0.679
30,5,2,4,4,17,0.627,2,0,1.114
31,1,0,2,0,12,0.737,0,0,0.737
32,3,1,3,1,5,0.408,1,0,0.610
33,1,0,2,0,4,0.662,0,0,0.662
34,1,0,2,0,9,0.886,0,0,0.886
35,1,0,2,0,16,1.687,0,0,1.687
