 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,37,0.702,1,0,1.618
2,6,2,5,7,39,0.446,1,1,0.743
3,12,5,8,12,59,0.332,4,1,0.571
4,3,1,3,1,9,0.200,1,0,0.273
5,3,1,3,1,32,0.573,1,0,0.889
6,11,5,7,13,129,0.681,5,0,1.466
7,9,4,6,12,33,0.285,4,0,0.676
8,3,1,3,1,23,0.457,1,0,0.591
9,1,0,2,0,15,0.822,0,0,0.822
10,5,2,4,4,21,0.270,2,0,0.418
11,3,1,3,1,22,0.396,1,0,0.726
12,1,0,2,0,9,0.513,0,0,0.513
13,1,0,2,0,20,1.034,0,0,1.034
14,4,1,4,4,72,0.994,0,1,1.250
15,5,2,4,4,92,1.001,2,0,2.730
16,1,0,2,0,16,0.864,0,0,0.864
17,5,2,4,6,29,0.404,2,0,0.634
18,1,0,2,0,32,1.633,0,0,1.633
19,1,0,2,0,55,2.752,0,0,2.752
20,1,0,2,0,10,0.521,0,0,0.521
21,3,1,3,3,70,1.251,1,0,1.746
22,3,1,3,1,22,0.396,1,0,0.836
23,0,0,1,0,0,0.000,0,0,0.000
24,1,0,2,0,12,0.659,0,0,0.659
25,1,0,2,0,12,0.659,0,0,0.659
26,3,1,3,3,26,0.498,1,0,0.786
27,1,0,2,0,23,1.162,0,0,1.162
28,3,1,3,1,39,0.731,1,0,1.593
29,11,5,6,8,115,0.592,4,1,1.328
30,3,1,3,1,19,0.359,1,0,0.453
31,5,2,4,2,118,1.220,2,0,3.075
32,9,4,6,6,62,0.421,4,0,1.130
33,1,0,2,0,11,0.616,0,0,0.616
34,3,1,3,3,21,0.439,1,0,0.574
35,1,0,2,0,9,0.549,0,0,0.549
36,1,0,2,0,3,0.170,0,0,0.170
37,1,0,2,0,35,1.760,0,0,1.760
38,1,0,2,0,13,0.631,0,0,0.631
39,5,2,4,4,54,0.614,2,0,1.119
40,1,0,2,0,11,0.581,0,0,0.581
41,9,4,6,10,103,0.675,4,0,1.636
42,1,0,2,0,18,1.002,0,0,1.002
43,3,1,3,3,12,0.288,1,0,0.411
44,1,0,2,0,15,0.804,0,0,0.804
45,1,0,2,0,27,1.420,0,0,1.420
