 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,26,1.448,0,0,1.448
2,1,0,2,0,9,0.531,0,0,0.531
3,1,0,2,0,7,0.411,0,0,0.411
4,1,0,2,0,13,0.648,0,0,0.648
5,1,0,2,0,17,0.889,0,0,0.889
6,1,0,2,0,9,0.513,0,0,0.513
7,1,0,2,0,11,0.581,0,0,0.581
8,1,0,2,0,11,0.563,0,0,0.563
9,3,1,3,3,16,0.351,1,0,0.393
10,3,1,3,1,34,0.607,1,0,0.846
11,1,0,2,0,0,0.060,0,0,0.060
12,1,0,2,0,17,0.871,0,0,0.871
13,1,0,2,0,17,0.889,0,0,0.889
14,1,0,2,0,12,0.606,0,0,0.606
15,3,1,3,3,24,0.464,1,0,0.854
16,3,1,3,1,26,0.476,1,0,0.641
17,1,0,2,0,3,0.188,0,0,0.188
18,1,0,2,0,21,1.112,0,0,1.112
19,1,0,2,0,14,0.761,0,0,0.761
20,1,0,2,0,11,0.563,0,0,0.563
21,1,0,2,0,2,0.180,0,0,0.180
22,1,0,2,0,19,0.921,0,0,0.921
23,0,0,1,0,0,0.000,0,0,0.000
24,3,1,3,1,18,0.368,1,0,0.839
25,1,0,2,0,11,0.581,0,0,0.581
26,1,0,2,0,6,0.351,0,0,0.351
27,1,0,2,0,11,0.634,0,0,0.634
28,3,1,3,1,27,0.496,1,0,0.641
29,1,0,2,0,9,0.478,0,0,0.478
30,1,0,2,0,13,0.666,0,0,0.666
31,3,1,3,3,14,0.322,1,0,0.676
32,0,0,1,0,0,0.000,0,0,0.000
33,1,0,2,0,0,0.043,0,0,0.043
34,3,1,3,1,67,1.169,1,0,1.738
35,1,0,2,0,17,0.854,0,0,0.854
36,1,0,2,0,42,2.129,0,0,2.129
37,0,0,1,0,0,0.000,0,0,0.000
38,3,1,3,1,18,0.374,1,0,0.428
39,1,0,2,0,12,0.659,0,0,0.659
40,3,1,3,1,11,0.222,1,0,0.273
41,1,0,2,0,0,0.043,0,0,0.043
42,5,2,4,2,38,0.422,2,0,0.503
43,1,0,2,0,30,1.565,0,0,1.565
44,1,0,2,0,42,2.129,0,0,2.129
45,1,0,2,0,7,0.340,0,0,0.340
46,1,0,2,0,3,0.205,0,0,0.205
47,1,0,2,0,5,0.308,0,0,0.308
48,1,0,2,0,13,0.736,0,0,0.736
49,5,2,4,6,52,0.611,2,0,1.420
50,1,0,2,0,8,0.436,0,0,0.436
51,1,0,2,0,9,0.531,0,0,0.531
52,3,1,3,3,18,0.379,1,0,0.556
53,1,0,2,0,25,1.335,0,0,1.335
54,3,1,3,1,36,0.629,1,0,0.921
55,1,0,2,0,16,0.829,0,0,0.829
56,1,0,2,0,31,1.625,0,0,1.625
57,1,0,2,0,47,2.394,0,0,2.394
58,5,2,4,2,51,0.557,2,0,0.967
59,1,0,2,0,16,0.846,0,0,0.846
60,1,0,2,0,0,0.060,0,0,0.060
61,3,1,3,3,59,1.060,1,0,1.342
