 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,11,0.634,0,0,0.634
2,1,0,2,0,11,0.616,0,0,0.616
3,1,0,2,0,8,0.489,0,0,0.489
4,3,1,3,1,52,0.950,1,0,1.515
5,1,0,2,0,30,1.618,0,0,1.618
6,1,0,2,0,9,0.549,0,0,0.549
7,1,0,2,0,8,0.400,0,0,0.400
8,1,0,2,0,6,0.386,0,0,0.386
9,1,0,2,0,19,1.080,0,0,1.080
10,5,2,4,4,24,0.324,2,0,0.471
11,1,0,2,0,16,0.846,0,0,0.846
12,3,1,3,1,36,0.659,1,0,1.179
13,3,1,3,1,46,0.771,1,0,1.297
14,1,0,2,0,5,0.273,0,0,0.273
15,1,0,2,0,6,0.333,0,0,0.333
16,3,1,3,1,43,0.746,1,0,1.289
17,1,0,2,0,4,0.248,0,0,0.248
18,1,0,2,0,10,0.609,0,0,0.609
19,1,0,2,0,11,0.651,0,0,0.651
20,1,0,2,0,11,0.634,0,0,0.634
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,16,0.899,0,0,0.899
23,3,1,3,1,19,0.371,1,0,0.616
24,1,0,2,0,20,1.069,0,0,1.069
25,1,0,2,0,11,0.599,0,0,0.599
26,4,1,4,4,40,0.649,0,1,1.413
27,3,1,3,1,11,0.234,1,0,0.386
28,3,1,3,1,25,0.479,1,0,1.087
29,9,4,6,8,60,0.406,4,0,0.556
30,9,5,3,9,75,0.514,5,0,1.282
31,1,0,2,0,13,0.684,0,0,0.684
32,3,1,3,1,29,0.559,1,0,0.924
33,1,0,2,0,14,0.744,0,0,0.744
34,3,1,3,3,35,0.714,1,0,1.696
35,1,0,2,0,1,0.085,0,0,0.085
36,3,1,3,3,25,0.519,1,0,1.069
37,5,2,4,6,26,0.354,2,0,0.496
38,3,1,3,1,20,0.373,1,0,0.513
39,1,0,2,0,18,0.914,0,0,0.914
40,1,0,2,0,13,0.648,0,0,0.648
41,3,1,3,1,53,0.894,1,0,1.484
42,1,0,2,0,13,0.701,0,0,0.701
43,1,0,2,0,4,0.230,0,0,0.230
44,1,0,2,0,11,0.546,0,0,0.546
45,3,1,3,3,53,1.004,1,0,1.370
46,7,3,5,5,61,0.506,3,0,0.932
47,1,0,2,0,40,2.149,0,0,2.149
48,5,2,4,2,38,0.447,2,0,0.676
49,1,0,2,0,2,0.180,0,0,0.180
50,1,0,2,0,22,1.172,0,0,1.172
51,1,0,2,0,0,0.060,0,0,0.060
52,7,3,5,5,66,0.524,3,0,0.846
53,1,0,2,0,0,0.060,0,0,0.060
54,3,1,3,3,23,0.467,1,0,0.471
55,2,1,1,1,33,0.864,1,0,1.643
56,3,1,3,3,14,0.316,1,0,0.591
57,1,0,2,0,7,0.428,0,0,0.428
58,3,1,3,3,25,0.484,1,0,0.811
59,5,2,4,2,30,0.354,2,0,0.761
60,1,0,2,0,15,0.769,0,0,0.769
61,1,0,2,0,7,0.393,0,0,0.393
62,3,1,3,1,20,0.379,1,0,0.563
63,0,0,1,0,0,0.000,0,0,0.000
64,1,0,2,0,9,0.513,0,0,0.513
65,1,0,2,0,25,1.229,0,0,1.229
66,1,0,2,0,7,0.464,0,0,0.464
67,1,0,2,0,3,0.205,0,0,0.205
68,1,0,2,0,19,0.868,0,0,0.868
