 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,36,1.750,0,0,1.750
2,5,2,4,4,52,0.576,2,0,0.896
3,1,0,2,0,17,0.907,0,0,0.907
4,1,0,2,0,24,1.187,0,0,1.187
5,1,0,2,0,3,0.188,0,0,0.188
6,5,2,4,6,50,0.576,2,0,1.247
7,1,0,2,0,3,0.241,0,0,0.241
8,1,0,2,0,1,0.103,0,0,0.103
9,1,0,2,0,33,1.763,0,0,1.763
10,1,0,2,0,27,1.367,0,0,1.367
11,1,0,2,0,18,0.879,0,0,0.879
12,1,0,2,0,43,2.242,0,0,2.242
13,1,0,2,0,2,0.163,0,0,0.163
14,1,0,2,0,6,0.315,0,0,0.315
15,1,0,2,0,4,0.248,0,0,0.248
16,5,2,4,4,44,0.487,2,0,1.102
17,1,0,2,0,24,1.257,0,0,1.257
18,1,0,2,0,6,0.368,0,0,0.368
19,1,0,2,0,46,2.334,0,0,2.334
20,1,0,2,0,7,0.358,0,0,0.358
21,1,0,2,0,57,2.872,0,0,2.872
22,1,0,2,0,29,1.540,0,0,1.540
23,1,0,2,0,8,0.506,0,0,0.506
24,1,0,2,0,34,1.718,0,0,1.718
25,3,1,3,3,66,1.130,1,0,1.998
26,1,0,2,0,19,1.062,0,0,1.062
27,1,0,2,0,2,0.145,0,0,0.145
28,5,2,4,4,38,0.474,2,0,0.942
29,1,0,2,0,3,0.223,0,0,0.223
30,5,2,4,2,16,0.233,2,0,0.351
31,1,0,2,0,15,0.822,0,0,0.822
32,3,1,3,3,41,0.811,1,0,0.942
33,1,0,2,0,6,0.333,0,0,0.333
34,1,0,2,0,65,3.318,0,0,3.318
35,1,0,2,0,19,0.939,0,0,0.939
36,1,0,2,0,26,1.342,0,0,1.342
