Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
f_n_17.tif,119,67.344,0.566,4.948,252.524,3.924,1.113,0.608,91.393,0.523,0.771
