Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
f_n_19.tif,36,32.682,0.908,10.100,254.665,4.537,1.463,0.727,82.768,0.582,0.811
