Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
f_n_16.tif,40,28.375,0.709,6.765,254.463,4.606,1.340,0.628,90.874,0.493,0.753
