 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,887,459,215,1348,5409,1.187,330,90,6.987
2,1,0,2,0,10,0.639,0,0,0.639
3,14,7,5,89,58,1.180,5,2,2.136
4,20,10,9,21,134,1.256,9,1,3.952
5,24,11,12,19,249,1.575,8,3,7.266
6,58,25,24,71,394,1.124,17,4,3.093
7,1,0,2,0,0,0.049,0,0,0.049
8,3,1,3,1,10,1.083,1,0,1.488
9,8,3,6,9,94,1.413,2,1,2.725
10,1,0,2,0,8,0.521,0,0,0.521
11,751,399,201,1563,5076,1.243,325,53,5.728
12,5,2,4,2,19,0.784,2,0,2.012
13,55,29,19,116,410,1.219,26,2,7.476
14,3,1,3,1,24,0.915,1,0,1.310
15,6,2,5,3,26,0.846,1,1,1.451
16,36,16,14,44,161,1.071,9,5,3.258
17,3,1,3,1,11,0.737,1,0,1.402
18,9,5,2,14,38,0.672,4,1,1.765
19,1,0,2,0,10,1.353,0,0,1.353
20,3,1,3,3,14,0.942,1,0,1.307
21,18,9,7,20,89,1.296,7,2,2.481
22,3,1,3,1,4,0.297,1,0,0.475
23,1,0,2,0,0,0.049,0,0,0.049
24,10,5,5,5,116,1.590,5,0,3.236
25,12,5,8,10,37,0.922,4,1,1.816
26,1,0,2,0,18,1.384,0,0,1.384
27,1,0,2,0,0,0.069,0,0,0.069
28,1,0,2,0,6,1.451,0,0,1.451
29,1,0,2,0,10,1.330,0,0,1.330
30,2,1,1,1,32,2.035,1,0,3.526
31,1,0,2,0,8,0.858,0,0,0.858
32,1,0,2,0,8,1.572,0,0,1.572
33,1,0,2,0,8,0.501,0,0,0.501
34,5,3,1,3,27,0.437,3,0,0.777
35,5,2,4,2,21,0.459,2,0,0.996
36,15,8,5,17,76,0.779,7,1,2.142
37,5,2,4,4,9,0.262,2,0,0.613
38,3,1,3,3,20,1.305,1,0,1.428
39,3,1,3,3,18,0.792,1,0,1.358
40,3,1,3,1,11,0.424,1,0,0.593
41,1,0,2,0,13,1.581,0,0,1.581
42,1,0,2,0,20,1.981,0,0,1.981
43,1,0,2,0,10,0.659,0,0,0.659
44,1,0,2,0,8,0.501,0,0,0.501
45,1,0,2,0,9,0.610,0,0,0.610
46,1,0,2,0,0,0.049,0,0,0.049
47,1,0,2,0,8,1.194,0,0,1.194
48,1,0,0,0,14,0.797,0,0,0.797
