 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,6,18,0.609,2,0,1.134
2,7,3,5,5,37,0.688,3,0,1.448
3,1409,752,366,1634,9290,0.964,604,112,6.263
4,272,140,72,607,1596,0.908,103,26,4.885
5,34,18,12,67,129,0.623,14,3,1.647
6,1,0,2,0,7,0.472,0,0,0.472
7,10,4,7,9,42,0.761,3,1,1.471
8,39,19,13,61,248,0.956,15,3,2.732
9,3,1,3,3,22,1.107,1,0,1.851
10,38,19,13,49,271,0.984,15,2,3.262
11,1,0,2,0,0,0.049,0,0,0.049
12,33,15,16,28,247,1.064,12,1,4.909
13,2,1,1,1,22,0.990,1,0,1.715
14,16,7,10,10,111,0.933,6,1,2.375
15,1,0,2,0,25,2.461,0,0,2.461
16,24,12,11,25,168,0.822,11,1,2.251
17,1,0,2,0,3,0.216,0,0,0.216
18,1,0,2,0,9,0.590,0,0,0.590
19,5,2,3,9,73,1.253,1,1,2.409
20,3,1,3,1,44,1.724,1,0,3.437
21,27,13,11,33,161,0.834,9,4,2.516
22,5,2,4,4,37,1.002,2,0,3.279
23,1,0,2,0,3,0.593,0,0,0.593
24,1,0,2,0,11,1.361,0,0,1.361
25,16,8,7,13,87,0.611,7,1,1.306
26,8,3,5,7,49,0.997,2,0,2.191
27,47,23,17,52,435,1.332,16,6,8.627
28,1,0,2,0,2,0.167,0,0,0.167
29,1,0,2,0,9,1.324,0,0,1.324
30,0,0,1,0,0,0.000,0,0,0.000
31,1,0,2,0,8,0.858,0,0,0.858
32,1,0,2,0,0,0.069,0,0,0.069
33,1,0,2,0,9,1.600,0,0,1.600
34,14,7,6,14,77,0.821,6,1,2.029
35,1,0,2,0,9,0.590,0,0,0.590
36,1,0,2,0,7,0.472,0,0,0.472
37,3,1,3,1,9,0.355,1,0,0.544
38,1,0,2,0,0,0.049,0,0,0.049
39,1,0,2,0,13,1.163,0,0,1.163
40,1,0,2,0,0,0.049,0,0,0.049
41,1,0,2,0,0,0.069,0,0,0.069
42,24,12,9,25,94,0.652,10,1,2.585
43,3,1,3,1,28,1.199,1,0,2.164
44,1,0,2,0,3,0.236,0,0,0.236
45,1,0,2,0,8,0.541,0,0,0.541
46,11,6,3,15,74,0.973,5,1,2.447
47,8,4,4,6,58,0.752,4,0,1.845
48,1,0,2,0,1,0.118,0,0,0.118
49,13,4,10,14,68,0.946,2,0,2.012
50,3,1,3,3,18,0.687,1,0,0.947
51,5,2,3,7,27,0.888,1,1,1.908
52,1,0,2,0,13,1.203,0,0,1.203
53,2,1,1,1,18,0.576,1,0,0.777
54,1,0,2,0,6,0.403,0,0,0.403
55,1,0,2,0,0,0.049,0,0,0.049
56,1,0,2,0,17,1.379,0,0,1.379
57,11,4,8,10,65,1.016,3,0,2.084
58,1,0,2,0,1,0.138,0,0,0.138
59,11,5,6,11,95,0.700,4,1,1.290
60,3,1,3,1,15,0.347,1,0,0.452
61,6,3,3,5,34,0.524,3,0,1.215
62,9,5,3,11,57,0.667,5,0,1.557
63,1,0,2,0,25,1.908,0,0,1.908
64,5,2,4,6,28,0.675,2,0,1.203
65,1,0,2,0,15,0.924,0,0,0.924
66,2,1,1,3,21,0.663,1,0,0.952
67,1,0,2,0,9,0.590,0,0,0.590
68,3,1,3,1,9,0.216,1,0,0.314
69,1,0,2,0,4,0.305,0,0,0.305
70,1,0,2,0,5,0.374,0,0,0.374
71,4,2,2,2,17,0.327,2,0,0.700
72,1,0,2,0,11,0.647,0,0,0.647
73,3,1,3,1,20,0.687,1,0,1.166
74,4,2,2,4,14,0.546,2,0,0.881
75,1,0,2,0,12,0.777,0,0,0.777
76,1,0,2,0,10,0.619,0,0,0.619
77,3,1,3,1,25,0.656,1,0,1.045
78,4,2,2,4,33,0.652,2,0,0.875
79,1,0,2,0,14,1.232,0,0,1.232
80,1,0,2,0,6,0.362,0,0,0.362
81,1,0,2,0,12,0.777,0,0,0.777
82,3,1,3,3,28,1.106,1,0,1.563
83,1,0,2,0,0,0.069,0,0,0.069
84,6,2,4,10,24,0.390,1,0,0.659
85,3,1,3,3,14,0.384,1,0,0.688
86,1,0,2,0,30,1.839,0,0,1.839
87,2,1,1,1,30,1.107,1,0,1.681
88,1,0,2,0,12,0.737,0,0,0.737
89,1,0,2,0,11,1.675,0,0,1.675
90,1,0,2,0,13,0.867,0,0,0.867
91,3,1,3,1,33,0.773,1,0,1.073
92,1,0,2,0,2,0.147,0,0,0.147
93,6,2,5,3,24,0.330,1,1,0.492
