 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,17,0.907,0,0,0.907
2,1,0,2,0,27,1.402,0,0,1.402
3,1,0,2,0,37,2.127,0,0,2.127
4,1,0,2,0,0,0.060,0,0,0.060
5,1,0,2,0,51,2.846,0,0,2.846
6,3,1,3,1,45,0.798,1,0,1.633
7,3,1,3,1,58,1.047,1,0,1.491
8,1,0,2,0,38,2.205,0,0,2.205
9,1,0,2,0,8,0.489,0,0,0.489
10,1,0,2,0,29,1.452,0,0,1.452
11,3,1,3,3,65,1.139,1,0,2.486
12,1,0,2,0,27,1.244,0,0,1.244
13,1,0,2,0,50,2.451,0,0,2.451
14,1,0,2,0,14,0.709,0,0,0.709
15,6,2,5,7,135,1.228,1,1,2.858
16,1,0,2,0,40,1.938,0,0,1.938
17,1,0,2,0,8,0.383,0,0,0.383
18,1,0,2,0,39,1.966,0,0,1.966
19,1,0,2,0,1,0.103,0,0,0.103
20,1,0,2,0,29,1.399,0,0,1.399
21,1,0,2,0,3,0.205,0,0,0.205
22,1,0,2,0,57,2.802,0,0,2.802
23,1,0,2,0,69,3.400,0,0,3.400
24,3,1,3,1,33,0.610,1,0,1.130
25,1,0,2,0,19,0.992,0,0,0.992
26,1,0,2,0,32,1.580,0,0,1.580
27,1,0,2,0,36,1.856,0,0,1.856
28,1,0,2,0,11,0.528,0,0,0.528
29,1,0,2,0,7,0.393,0,0,0.393
30,1,0,2,0,18,0.984,0,0,0.984
31,1,0,2,0,39,1.930,0,0,1.930
32,0,0,1,0,0,0.000,0,0,0.000
33,1,0,2,0,3,0.223,0,0,0.223
34,5,2,4,2,246,2.449,2,0,6.450
35,1,0,2,0,28,1.480,0,0,1.480
36,1,0,2,0,16,0.846,0,0,0.846
37,1,0,2,0,6,0.368,0,0,0.368
38,1,0,2,0,1,0.103,0,0,0.103
39,1,0,2,0,60,3.000,0,0,3.000
40,1,0,2,0,28,1.374,0,0,1.374
41,1,0,2,0,3,0.170,0,0,0.170
42,3,1,3,1,164,2.838,1,0,4.310
43,1,0,2,0,69,3.594,0,0,3.594
44,1,0,2,0,9,0.478,0,0,0.478
45,5,2,4,6,92,1.042,2,0,1.583
46,3,1,3,3,50,0.956,1,0,1.515
47,1,0,2,0,52,2.607,0,0,2.607
48,1,0,2,0,10,0.521,0,0,0.521
49,1,0,2,0,35,1.813,0,0,1.813
50,1,0,2,0,36,1.891,0,0,1.891
51,0,0,1,0,0,0.000,0,0,0.000
52,1,0,2,0,25,1.282,0,0,1.282
53,1,0,2,0,10,0.486,0,0,0.486
54,0,0,1,0,0,0.000,0,0,0.000
55,1,0,2,0,2,0.145,0,0,0.145
