 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,41,0.794,1,0,1.483
2,1,0,2,0,31,1.608,0,0,1.608
3,3,1,3,1,78,1.342,1,0,2.660
4,1,0,2,0,25,1.353,0,0,1.353
5,5,2,4,6,211,2.203,2,0,6.414
6,1,0,2,0,16,0.794,0,0,0.794
7,1,0,2,0,29,1.487,0,0,1.487
8,1,0,2,0,51,2.740,0,0,2.740
9,11,5,7,9,208,1.002,5,0,2.208
10,7,3,5,7,138,1.046,3,0,2.904
11,3,1,3,1,71,1.243,1,0,2.327
12,1,0,2,0,17,0.766,0,0,0.766
13,1,0,2,0,4,0.248,0,0,0.248
14,1,0,2,0,46,2.352,0,0,2.352
15,5,2,4,2,179,1.928,2,0,5.045
16,1,0,2,0,38,2.117,0,0,2.117
17,1,0,2,0,10,0.468,0,0,0.468
18,5,2,4,4,317,3.193,2,0,6.477
19,1,0,2,0,10,0.538,0,0,0.538
20,3,1,3,1,37,0.685,1,0,1.094
21,1,0,2,0,2,0.163,0,0,0.163
22,3,1,3,1,114,1.970,1,0,4.438
23,1,0,2,0,32,1.756,0,0,1.756
24,1,0,2,0,32,1.686,0,0,1.686
25,1,0,2,0,10,0.521,0,0,0.521
26,1,0,2,0,1,0.120,0,0,0.120
27,1,0,2,0,17,1.012,0,0,1.012
28,1,0,2,0,120,6.362,0,0,6.362
29,1,0,2,0,12,0.676,0,0,0.676
30,1,0,2,0,37,1.898,0,0,1.898
31,1,0,2,0,11,0.616,0,0,0.616
32,1,0,2,0,12,0.712,0,0,0.712
33,3,1,3,3,42,0.866,1,0,1.929
34,1,0,2,0,10,0.521,0,0,0.521
35,3,1,3,1,139,2.278,1,0,3.790
36,3,1,3,1,93,1.749,1,0,1.876
37,1,0,2,0,42,2.234,0,0,2.234
38,1,0,2,0,7,0.411,0,0,0.411
