 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,118,1.980,1,0,3.510
2,1,0,2,0,24,1.151,0,0,1.151
3,1,0,2,0,17,0.959,0,0,0.959
4,1,0,2,0,46,2.440,0,0,2.440
5,1,0,2,0,56,2.742,0,0,2.742
6,1,0,2,0,5,0.308,0,0,0.308
7,1,0,2,0,44,2.161,0,0,2.161
8,3,1,3,1,237,3.867,1,0,6.890
9,1,0,2,0,18,0.843,0,0,0.843
10,1,0,2,0,4,0.248,0,0,0.248
11,0,0,1,0,0,0.000,0,0,0.000
12,1,0,2,0,7,0.358,0,0,0.358
13,1,0,2,0,5,0.290,0,0,0.290
14,1,0,2,0,43,2.206,0,0,2.206
15,1,0,2,0,1,0.085,0,0,0.085
16,1,0,2,0,20,0.981,0,0,0.981
17,1,0,2,0,17,0.889,0,0,0.889
18,1,0,2,0,78,4.136,0,0,4.136
19,1,0,2,0,19,0.956,0,0,0.956
20,1,0,2,0,27,1.367,0,0,1.367
21,1,0,2,0,1,0.103,0,0,0.103
22,3,1,3,1,49,0.878,1,0,1.350
23,1,0,2,0,54,2.815,0,0,2.815
24,3,1,3,1,67,1.175,1,0,2.129
25,1,0,2,0,13,0.648,0,0,0.648
26,1,0,2,0,0,0.043,0,0,0.043
27,1,0,2,0,26,1.201,0,0,1.201
28,1,0,2,0,7,0.446,0,0,0.446
29,1,0,2,0,12,0.694,0,0,0.694
30,1,0,2,0,15,0.698,0,0,0.698
31,1,0,2,0,37,1.916,0,0,1.916
32,1,0,2,0,13,0.701,0,0,0.701
