 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_20_largestArea.tif,0.282,2.560,1.108,0.324,64.474,0.541,3.419,0.292,0.841,111,75
2,3X_20_largestArea.tif,0.423,3.141,1.250,0.431,54.627,0.539,2.899,0.345,0.810,160,84
3,3X_20_largestArea.tif,0.331,2.935,1.058,0.398,117.207,0.483,2.657,0.376,0.682,87,99
4,3X_20_largestArea.tif,0.581,4.284,1.326,0.558,26.180,0.398,2.378,0.421,0.630,159,107
5,3X_20_largestArea.tif,0.273,2.039,0.826,0.421,135.773,0.826,1.959,0.510,0.918,117,111
6,3X_20_largestArea.tif,0.604,5.736,0.987,0.780,75.966,0.231,1.266,0.790,0.575,83,122
7,3X_20_largestArea.tif,0.858,6.858,2.068,0.528,166.108,0.229,3.917,0.255,0.547,103,125
8,3X_20_largestArea.tif,0.165,2.259,0.987,0.212,114.875,0.405,4.651,0.215,0.717,180,126
9,3X_20_largestArea.tif,0.452,4.388,1.357,0.424,31.225,0.295,3.197,0.313,0.529,94,142
10,3X_20_largestArea.tif,0.085,1.072,0.346,0.313,3.264,0.929,1.109,0.902,0.847,120,152
11,3X_20_largestArea.tif,0.742,5.608,2.345,0.403,84.948,0.296,5.823,0.172,0.670,187,155
12,3X_20_largestArea.tif,0.845,5.711,1.545,0.696,59.000,0.326,2.219,0.451,0.573,108,156
13,3X_20_largestArea.tif,0.326,2.054,0.683,0.607,135.000,0.970,1.126,0.888,0.940,144,157
14,3X_20_largestArea.tif,0.159,1.788,0.687,0.295,108.666,0.626,2.326,0.430,0.811,203,157
15,3X_20_largestArea.tif,0.206,2.209,0.873,0.301,114.590,0.531,2.902,0.345,0.776,58,177
16,3X_20_largestArea.tif,0.213,2.299,0.899,0.302,75.818,0.508,2.975,0.336,0.819,206,181
17,3X_20_largestArea.tif,0.105,1.218,0.453,0.295,36.769,0.889,1.533,0.652,0.872,82,184
18,3X_20_largestArea.tif,0.619,6.346,1.093,0.721,158.722,0.193,1.517,0.659,0.401,133,185
19,3X_20_largestArea.tif,0.206,1.653,0.553,0.475,152.180,0.948,1.163,0.860,0.908,121,191
20,3X_20_largestArea.tif,0.407,3.255,1.442,0.360,167.284,0.483,4.010,0.249,0.796,110,205
21,3X_20_largestArea.tif,0.678,4.533,1.795,0.481,152.029,0.415,3.731,0.268,0.733,46,207
22,3X_20_largestArea.tif,0.713,5.354,1.151,0.788,14.413,0.312,1.460,0.685,0.579,188,215
23,3X_20_largestArea.tif,0.375,3.386,1.501,0.318,173.556,0.411,4.725,0.212,0.754,110,222
24,3X_20_largestArea.tif,0.369,2.685,1.122,0.419,105.384,0.644,2.679,0.373,0.872,215,222
25,3X_20_largestArea.tif,0.110,1.268,0.501,0.280,176.034,0.863,1.787,0.560,0.884,91,229
26,3X_20_largestArea.tif,0.420,3.686,1.377,0.388,118.160,0.388,3.548,0.282,0.671,197,232
27,3X_20_largestArea.tif,0.248,2.344,1.050,0.301,161.497,0.567,3.492,0.286,0.864,55,236
28,3X_20_largestArea.tif,0.402,2.801,1.151,0.444,34.297,0.644,2.591,0.386,0.844,151,236
29,3X_20_largestArea.tif,0.210,1.823,0.724,0.369,22.170,0.793,1.961,0.510,0.879,128,241
30,3X_20_largestArea.tif,0.338,3.286,1.251,0.344,110.879,0.394,3.634,0.275,0.695,65,247
31,3X_20_largestArea.tif,0.284,2.575,0.892,0.406,79.490,0.539,2.199,0.455,0.773,185,249
32,3X_20_largestArea.tif,0.288,2.124,0.836,0.438,29.710,0.801,1.908,0.524,0.916,153,254
33,3X_20_largestArea.tif,0.566,5.850,1.936,0.373,179.704,0.208,5.196,0.192,0.475,97,259
34,3X_20_largestArea.tif,0.078,1.037,0.391,0.254,177.672,0.909,1.541,0.649,0.887,164,261
35,3X_20_largestArea.tif,0.031,0.651,0.247,0.159,103.964,0.911,1.553,0.644,0.850,195,263
36,3X_20_largestArea.tif,1.031,7.323,1.449,0.906,22.390,0.242,1.599,0.625,0.533,171,269
37,3X_20_largestArea.tif,0.138,1.328,0.428,0.409,129.203,0.980,1.045,0.957,0.905,210,270
38,3X_20_largestArea.tif,0.360,3.035,0.813,0.564,13.689,0.491,1.443,0.693,0.691,181,277
39,3X_20_largestArea.tif,0.143,1.448,0.523,0.348,39.734,0.857,1.505,0.664,0.888,82,280
40,3X_20_largestArea.tif,0.101,1.232,0.497,0.259,9.050,0.838,1.916,0.522,0.911,156,301
