 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_04_largestArea.tif,0.519,3.035,1.251,0.528,14.438,0.708,2.368,0.422,0.913,348,73
2,3X_04_largestArea.tif,9.180,30.507,5.771,2.025,25.639,0.124,2.849,0.351,0.601,438,76
3,3X_04_largestArea.tif,0.320,3.021,1.194,0.341,142.606,0.441,3.498,0.286,0.647,314,96
4,3X_04_largestArea.tif,0.038,0.676,0.234,0.207,0.000,1.000,1.130,0.885,0.913,344,102
5,3X_04_largestArea.tif,2.479,11.057,3.811,0.828,130.005,0.255,4.602,0.217,0.617,498,136
6,3X_04_largestArea.tif,0.384,2.575,1.038,0.471,87.914,0.727,2.204,0.454,0.902,231,138
7,3X_04_largestArea.tif,0.150,1.523,0.580,0.329,85.718,0.814,1.761,0.568,0.892,271,146
8,3X_04_largestArea.tif,0.564,3.817,1.549,0.464,39.010,0.487,3.339,0.299,0.799,322,153
9,3X_04_largestArea.tif,12.746,55.077,5.548,2.925,116.848,0.053,1.897,0.527,0.304,243,154
10,3X_04_largestArea.tif,0.923,6.120,1.479,0.795,76.922,0.310,1.861,0.537,0.702,551,216
11,3X_04_largestArea.tif,0.847,5.083,2.199,0.490,84.737,0.412,4.487,0.223,0.780,245,221
12,3X_04_largestArea.tif,1.227,6.458,2.431,0.642,122.027,0.370,3.785,0.264,0.671,583,243
13,3X_04_largestArea.tif,0.127,1.328,0.476,0.339,84.938,0.903,1.406,0.711,0.903,542,274
14,3X_04_largestArea.tif,2.766,13.346,1.985,1.775,118.575,0.195,1.118,0.894,0.602,555,294
15,3X_04_largestArea.tif,0.456,3.056,1.253,0.463,151.316,0.614,2.706,0.370,0.843,567,295
16,3X_04_largestArea.tif,0.163,1.463,0.489,0.424,26.255,0.957,1.153,0.868,0.923,623,309
17,3X_04_largestArea.tif,0.834,4.759,1.586,0.670,98.874,0.463,2.368,0.422,0.700,211,318
18,3X_04_largestArea.tif,6.864,37.050,2.970,2.943,92.944,0.063,1.009,0.991,0.394,600,325
19,3X_04_largestArea.tif,0.275,2.079,0.641,0.546,56.482,0.800,1.174,0.852,0.884,418,328
20,3X_04_largestArea.tif,0.206,1.653,0.576,0.456,75.264,0.948,1.262,0.792,0.916,186,331
21,3X_04_largestArea.tif,0.074,1.207,0.476,0.198,122.144,0.639,2.400,0.417,0.732,591,336
22,3X_04_largestArea.tif,0.043,0.772,0.246,0.224,115.402,0.916,1.098,0.911,0.828,235,339
23,3X_04_largestArea.tif,0.836,4.919,2.158,0.493,67.684,0.434,4.375,0.229,0.806,262,340
24,3X_04_largestArea.tif,0.121,1.268,0.414,0.373,161.871,0.948,1.108,0.902,0.887,517,342
25,3X_04_largestArea.tif,0.063,0.892,0.293,0.275,134.997,1.000,1.066,0.938,0.875,484,345
26,3X_04_largestArea.tif,2.220,10.744,2.514,1.124,11.631,0.242,2.236,0.447,0.588,503,349
27,3X_04_largestArea.tif,0.172,1.533,0.525,0.417,40.871,0.919,1.260,0.793,0.909,422,353
28,3X_04_largestArea.tif,1.201,6.968,1.902,0.804,169.180,0.311,2.366,0.423,0.692,386,357
29,3X_04_largestArea.tif,4.386,19.273,3.846,1.452,32.154,0.148,2.649,0.377,0.544,564,360
30,3X_04_largestArea.tif,1.187,6.000,2.003,0.754,21.647,0.414,2.656,0.377,0.760,679,371
31,3X_04_largestArea.tif,0.213,1.983,0.752,0.361,81.346,0.682,2.083,0.480,0.871,236,372
32,3X_04_largestArea.tif,1.281,9.798,1.702,0.958,29.459,0.168,1.777,0.563,0.564,696,372
33,3X_04_largestArea.tif,0.449,3.220,1.374,0.416,176.779,0.544,3.306,0.302,0.875,613,374
34,3X_04_largestArea.tif,0.308,2.029,0.681,0.575,164.551,0.939,1.185,0.844,0.926,151,375
35,3X_04_largestArea.tif,0.677,3.693,1.442,0.598,45.461,0.624,2.412,0.415,0.843,466,375
36,3X_04_largestArea.tif,0.049,0.797,0.278,0.224,100.513,0.967,1.242,0.805,0.885,284,376
37,3X_04_largestArea.tif,0.049,0.917,0.393,0.158,162.927,0.730,2.483,0.403,0.806,297,382
38,3X_04_largestArea.tif,0.119,1.257,0.437,0.348,89.145,0.949,1.256,0.796,0.923,510,382
39,3X_04_largestArea.tif,0.563,3.502,1.515,0.473,60.051,0.577,3.202,0.312,0.869,433,385
40,3X_04_largestArea.tif,0.087,1.172,0.440,0.251,101.278,0.794,1.752,0.571,0.842,285,388
41,3X_04_largestArea.tif,0.650,3.892,1.647,0.502,25.241,0.539,3.281,0.305,0.844,114,390
42,3X_04_largestArea.tif,1.737,10.589,2.100,1.053,86.955,0.195,1.995,0.501,0.666,251,391
43,3X_04_largestArea.tif,10.076,50.351,3.997,3.209,128.098,0.050,1.246,0.803,0.421,146,397
44,3X_04_largestArea.tif,0.215,2.039,0.791,0.346,141.677,0.651,2.283,0.438,0.862,474,397
45,3X_04_largestArea.tif,3.720,21.684,5.233,0.905,1.714,0.099,5.782,0.173,0.379,365,406
46,3X_04_largestArea.tif,0.054,0.882,0.338,0.204,64.103,0.877,1.654,0.605,0.882,230,409
47,3X_04_largestArea.tif,0.060,0.892,0.314,0.242,113.419,0.943,1.294,0.773,0.846,439,409
48,3X_04_largestArea.tif,0.299,2.896,1.177,0.323,51.836,0.447,3.645,0.274,0.717,180,415
49,3X_04_largestArea.tif,0.033,0.676,0.248,0.167,87.116,0.895,1.480,0.675,0.878,195,416
