 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_10_largestArea.tif,0.414,3.357,1.132,0.466,69.086,0.462,2.430,0.412,0.679,173,74
2,3X_10_largestArea.tif,0.163,1.473,0.500,0.415,26.061,0.943,1.206,0.829,0.905,253,116
3,3X_10_largestArea.tif,0.246,1.823,0.624,0.502,119.466,0.930,1.242,0.805,0.922,199,117
4,3X_10_largestArea.tif,0.369,3.342,1.524,0.308,146.469,0.415,4.941,0.202,0.710,161,126
5,3X_10_largestArea.tif,0.441,3.232,1.416,0.397,135.537,0.531,3.569,0.280,0.782,148,131
6,3X_10_largestArea.tif,0.168,1.508,0.551,0.389,126.207,0.930,1.417,0.706,0.903,129,148
7,3X_10_largestArea.tif,0.112,1.207,0.399,0.358,110.420,0.967,1.115,0.897,0.905,258,153
8,3X_10_largestArea.tif,0.358,3.346,1.274,0.358,128.105,0.402,3.561,0.281,0.683,191,158
9,3X_10_largestArea.tif,0.210,1.738,0.679,0.394,116.038,0.873,1.723,0.580,0.913,169,162
10,3X_10_largestArea.tif,0.118,1.207,0.418,0.358,35.060,1.000,1.167,0.857,0.922,280,169
11,3X_10_largestArea.tif,0.555,4.473,1.120,0.631,162.675,0.349,1.774,0.564,0.618,132,171
12,3X_10_largestArea.tif,1.442,9.385,2.556,0.718,22.030,0.206,3.558,0.281,0.538,226,171
13,3X_10_largestArea.tif,0.085,1.062,0.346,0.313,40.507,0.947,1.105,0.905,0.870,157,172
14,3X_10_largestArea.tif,0.051,0.832,0.275,0.234,41.060,0.920,1.173,0.853,0.836,160,185
15,3X_10_largestArea.tif,0.049,0.797,0.268,0.232,124.594,0.967,1.156,0.865,0.871,131,195
16,3X_10_largestArea.tif,0.127,1.328,0.498,0.324,46.170,0.903,1.537,0.651,0.897,226,201
17,3X_10_largestArea.tif,0.172,1.498,0.514,0.425,13.358,0.963,1.210,0.827,0.918,142,202
18,3X_10_largestArea.tif,0.150,1.483,0.547,0.349,46.076,0.858,1.565,0.639,0.878,203,213
19,3X_10_largestArea.tif,0.852,6.448,1.365,0.795,39.200,0.258,1.716,0.583,0.594,225,213
20,3X_10_largestArea.tif,0.174,1.498,0.511,0.433,83.701,0.973,1.181,0.847,0.923,243,215
21,3X_10_largestArea.tif,0.185,1.583,0.541,0.434,176.076,0.926,1.247,0.802,0.927,167,217
22,3X_10_largestArea.tif,0.255,2.249,0.888,0.366,98.373,0.634,2.430,0.412,0.844,144,220
23,3X_10_largestArea.tif,1.067,9.238,2.261,0.601,34.692,0.157,3.762,0.266,0.419,185,234
24,3X_10_largestArea.tif,0.109,1.218,0.435,0.318,145.665,0.920,1.368,0.731,0.870,286,237
25,3X_10_largestArea.tif,0.159,1.583,0.598,0.339,158.803,0.799,1.761,0.568,0.898,298,247
26,3X_10_largestArea.tif,0.110,1.232,0.425,0.330,121.071,0.913,1.287,0.777,0.904,195,248
27,3X_10_largestArea.tif,0.320,3.757,1.520,0.268,116.696,0.285,5.667,0.176,0.664,317,262
28,3X_10_largestArea.tif,0.490,4.118,1.116,0.559,30.887,0.363,1.996,0.501,0.606,151,270
29,3X_10_largestArea.tif,1.447,10.705,2.611,0.706,100.799,0.159,3.698,0.270,0.514,146,296
30,3X_10_largestArea.tif,0.107,1.232,0.461,0.295,96.214,0.883,1.563,0.640,0.901,333,306
31,3X_10_largestArea.tif,0.302,2.855,1.230,0.313,78.917,0.466,3.932,0.254,0.775,334,321
32,3X_10_largestArea.tif,0.080,1.137,0.467,0.217,93.594,0.774,2.152,0.465,0.907,328,362
33,3X_10_largestArea.tif,0.919,6.980,2.132,0.549,44.351,0.237,3.883,0.258,0.693,321,373
34,3X_10_largestArea.tif,0.110,1.398,0.618,0.227,142.027,0.709,2.720,0.368,0.836,173,375
35,3X_10_largestArea.tif,0.320,3.522,0.821,0.497,133.980,0.324,1.654,0.605,0.585,205,424
36,3X_10_largestArea.tif,0.047,0.772,0.256,0.234,45.001,0.993,1.093,0.915,0.852,235,426
37,3X_10_largestArea.tif,0.422,3.361,1.437,0.374,110.580,0.469,3.846,0.260,0.741,225,445
38,3X_10_largestArea.tif,0.637,5.410,2.331,0.348,117.199,0.273,6.700,0.149,0.689,238,455
