 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_25_largestArea.tif,0.367,3.168,1.507,0.310,135.890,0.460,4.854,0.206,0.837,78,45
2,3X_25_largestArea.tif,8.286,49.255,5.846,1.805,149.182,0.043,3.239,0.309,0.355,124,72
3,3X_25_largestArea.tif,0.147,1.413,0.479,0.390,36.006,0.923,1.228,0.814,0.900,247,108
4,3X_25_largestArea.tif,0.192,1.703,0.644,0.379,107.910,0.831,1.698,0.589,0.902,118,111
5,3X_25_largestArea.tif,0.217,2.384,0.942,0.294,89.090,0.480,3.208,0.312,0.759,204,167
6,3X_25_largestArea.tif,3.828,21.600,2.994,1.628,94.899,0.103,1.839,0.544,0.517,298,180
7,3X_25_largestArea.tif,0.038,0.747,0.314,0.154,128.943,0.856,2.039,0.490,0.824,182,186
8,3X_25_largestArea.tif,0.038,0.701,0.282,0.172,164.182,0.971,1.643,0.609,0.933,218,193
9,3X_25_largestArea.tif,2.549,16.132,2.607,1.245,166.477,0.123,2.095,0.477,0.452,206,195
10,3X_25_largestArea.tif,0.141,1.363,0.439,0.409,103.556,0.955,1.073,0.932,0.891,170,198
11,3X_25_largestArea.tif,0.972,5.074,1.802,0.686,93.150,0.474,2.625,0.381,0.752,273,202
12,3X_25_largestArea.tif,0.934,6.558,2.453,0.485,40.965,0.273,5.061,0.198,0.565,169,223
13,3X_25_largestArea.tif,0.691,5.450,1.315,0.669,166.575,0.292,1.965,0.509,0.561,204,225
14,3X_25_largestArea.tif,0.199,1.799,0.730,0.347,146.553,0.773,2.101,0.476,0.898,226,234
15,3X_25_largestArea.tif,0.420,3.597,1.322,0.404,76.585,0.408,3.271,0.306,0.728,222,248
16,3X_25_largestArea.tif,1.100,7.925,1.852,0.756,83.475,0.220,2.449,0.408,0.524,184,250
17,3X_25_largestArea.tif,0.230,2.164,0.889,0.329,80.126,0.617,2.701,0.370,0.804,277,250
18,3X_25_largestArea.tif,1.348,9.433,2.291,0.749,100.629,0.190,3.059,0.327,0.528,360,251
19,3X_25_largestArea.tif,0.085,1.062,0.376,0.288,113.235,0.947,1.303,0.768,0.895,313,255
20,3X_25_largestArea.tif,0.275,2.429,0.881,0.398,144.924,0.586,2.216,0.451,0.784,144,259
21,3X_25_largestArea.tif,0.105,1.182,0.378,0.354,45.004,0.943,1.068,0.936,0.872,230,262
22,3X_25_largestArea.tif,0.156,1.523,0.582,0.340,93.536,0.843,1.709,0.585,0.920,284,264
23,3X_25_largestArea.tif,1.129,9.308,3.331,0.432,52.635,0.164,7.720,0.130,0.493,266,272
24,3X_25_largestArea.tif,0.356,2.475,0.865,0.525,12.654,0.731,1.649,0.607,0.866,283,283
25,3X_25_largestArea.tif,0.132,1.328,0.452,0.372,108.163,0.942,1.215,0.823,0.890,197,290
26,3X_25_largestArea.tif,0.253,2.645,0.933,0.346,39.706,0.455,2.698,0.371,0.670,231,293
27,3X_25_largestArea.tif,0.823,5.406,1.540,0.681,165.654,0.354,2.261,0.442,0.737,268,296
28,3X_25_largestArea.tif,0.040,0.722,0.233,0.217,45.001,0.960,1.074,0.931,0.815,150,301
29,3X_25_largestArea.tif,0.141,1.423,0.460,0.390,129.690,0.876,1.180,0.848,0.852,120,308
30,3X_25_largestArea.tif,0.116,1.243,0.409,0.361,169.089,0.942,1.133,0.883,0.883,150,310
31,3X_25_largestArea.tif,0.083,1.072,0.388,0.273,38.791,0.909,1.424,0.702,0.860,219,315
32,3X_25_largestArea.tif,0.765,5.686,1.482,0.657,21.815,0.297,2.255,0.443,0.556,172,328
33,3X_25_largestArea.tif,0.409,3.251,1.400,0.372,26.021,0.486,3.767,0.265,0.825,183,347
