 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_47_largestArea.tif,0.210,1.813,0.706,0.378,170.096,0.802,1.867,0.536,0.913,183,96
2,3X_47_largestArea.tif,0.143,1.473,0.550,0.331,109.629,0.828,1.662,0.602,0.888,138,137
3,3X_47_largestArea.tif,0.063,0.892,0.294,0.274,5.765,1.000,1.075,0.930,0.864,308,141
4,3X_47_largestArea.tif,0.648,5.898,2.713,0.304,97.066,0.234,8.928,0.112,0.692,115,152
5,3X_47_largestArea.tif,1.704,14.034,3.675,0.590,119.933,0.109,6.224,0.161,0.359,103,171
6,3X_47_largestArea.tif,0.488,3.241,1.194,0.521,122.813,0.585,2.294,0.436,0.786,323,174
7,3X_47_largestArea.tif,0.190,1.633,0.601,0.402,84.610,0.896,1.496,0.669,0.933,319,197
8,3X_47_largestArea.tif,0.320,3.031,1.284,0.318,115.264,0.438,4.042,0.247,0.727,342,200
9,3X_47_largestArea.tif,2.052,13.821,2.920,0.895,175.774,0.135,3.264,0.306,0.409,329,210
10,3X_47_largestArea.tif,0.543,4.624,1.521,0.454,50.622,0.319,3.347,0.299,0.585,328,240
11,3X_47_largestArea.tif,0.197,1.678,0.565,0.444,176.166,0.880,1.271,0.787,0.893,373,257
12,3X_47_largestArea.tif,0.038,0.712,0.259,0.187,61.381,0.943,1.384,0.722,0.840,350,260
13,3X_47_largestArea.tif,1.608,10.184,1.905,1.075,97.233,0.195,1.772,0.564,0.461,402,261
14,3X_47_largestArea.tif,0.127,1.268,0.448,0.360,151.355,0.991,1.243,0.805,0.915,287,265
15,3X_47_largestArea.tif,0.820,5.269,1.153,0.905,58.569,0.371,1.274,0.785,0.712,360,269
16,3X_47_largestArea.tif,1.777,12.103,1.960,1.154,96.730,0.152,1.698,0.589,0.479,440,274
17,3X_47_largestArea.tif,0.116,1.243,0.389,0.379,129.116,0.942,1.026,0.975,0.883,300,276
18,3X_47_largestArea.tif,0.899,6.261,1.670,0.685,160.173,0.288,2.437,0.410,0.543,259,280
19,3X_47_largestArea.tif,0.729,6.725,3.190,0.291,131.614,0.203,10.965,0.091,0.637,138,285
