 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_09_largestArea.tif,0.726,4.122,1.690,0.547,156.716,0.537,3.091,0.324,0.822,131,69
2,3X_09_largestArea.tif,0.801,5.966,1.819,0.561,23.865,0.283,3.243,0.308,0.659,100,78
3,3X_09_largestArea.tif,0.250,1.873,0.607,0.523,63.971,0.894,1.160,0.862,0.923,120,85
4,3X_09_largestArea.tif,10.705,59.988,6.398,2.130,136.274,0.037,3.003,0.333,0.327,162,99
5,3X_09_largestArea.tif,0.829,5.134,1.457,0.724,117.964,0.395,2.012,0.497,0.698,126,107
6,3X_09_largestArea.tif,0.400,2.384,0.859,0.593,74.025,0.884,1.449,0.690,0.948,83,112
7,3X_09_largestArea.tif,0.147,1.388,0.452,0.412,71.649,0.956,1.097,0.912,0.895,166,117
8,3X_09_largestArea.tif,0.239,1.813,0.604,0.504,73.330,0.913,1.198,0.835,0.923,98,121
9,3X_09_largestArea.tif,0.156,1.448,0.456,0.434,34.124,0.933,1.051,0.951,0.896,215,123
10,3X_09_largestArea.tif,1.288,8.611,2.601,0.631,124.528,0.218,4.125,0.242,0.595,112,148
11,3X_09_largestArea.tif,0.072,0.977,0.317,0.290,62.797,0.953,1.093,0.915,0.860,167,160
12,3X_09_largestArea.tif,0.152,1.413,0.475,0.407,138.410,0.957,1.168,0.856,0.908,236,170
13,3X_09_largestArea.tif,0.185,1.558,0.516,0.455,66.335,0.955,1.134,0.881,0.915,180,197
14,3X_09_largestArea.tif,0.163,1.749,0.695,0.298,136.571,0.669,2.330,0.429,0.833,143,213
15,3X_09_largestArea.tif,0.526,3.742,1.179,0.568,178.235,0.472,2.074,0.482,0.733,189,218
16,3X_09_largestArea.tif,0.105,1.172,0.397,0.336,89.101,0.960,1.182,0.846,0.913,334,225
17,3X_09_largestArea.tif,0.572,4.047,1.122,0.649,0.138,0.439,1.730,0.578,0.709,154,230
18,3X_09_largestArea.tif,0.185,1.568,0.541,0.434,44.374,0.943,1.245,0.803,0.903,195,238
19,3X_09_largestArea.tif,0.112,1.218,0.472,0.303,129.699,0.951,1.557,0.642,0.892,158,255
20,3X_09_largestArea.tif,1.541,8.365,1.898,1.034,158.858,0.277,1.836,0.545,0.566,200,259
21,3X_09_largestArea.tif,0.271,1.909,0.664,0.521,115.087,0.936,1.274,0.785,0.926,411,268
22,3X_09_largestArea.tif,7.373,40.647,3.983,2.357,11.330,0.056,1.690,0.592,0.313,162,269
23,3X_09_largestArea.tif,0.132,1.363,0.471,0.357,78.616,0.894,1.321,0.757,0.885,195,281
24,3X_09_largestArea.tif,0.979,4.527,1.972,0.632,179.284,0.600,3.120,0.321,0.907,313,288
25,3X_09_largestArea.tif,0.311,2.896,0.896,0.442,135.591,0.466,2.024,0.494,0.730,142,297
26,3X_09_largestArea.tif,0.262,2.189,0.920,0.363,102.488,0.688,2.531,0.395,0.892,373,303
27,3X_09_largestArea.tif,0.112,1.207,0.415,0.344,94.030,0.967,1.204,0.830,0.905,145,319
28,3X_09_largestArea.tif,0.411,2.975,1.169,0.447,101.121,0.583,2.612,0.383,0.839,159,326
29,3X_09_largestArea.tif,0.532,3.792,1.427,0.475,55.559,0.465,3.007,0.333,0.695,257,352
30,3X_09_largestArea.tif,5.507,27.249,4.922,1.425,96.620,0.093,3.455,0.289,0.397,175,371
31,3X_09_largestArea.tif,0.219,1.703,0.560,0.498,149.711,0.948,1.124,0.889,0.924,222,380
32,3X_09_largestArea.tif,0.744,4.944,1.804,0.525,114.501,0.382,3.438,0.291,0.775,246,389
33,3X_09_largestArea.tif,0.492,3.597,1.272,0.492,127.589,0.478,2.583,0.387,0.707,214,392
34,3X_09_largestArea.tif,0.291,1.969,0.656,0.565,61.748,0.944,1.161,0.861,0.928,199,449
35,3X_09_largestArea.tif,0.906,5.041,2.278,0.507,43.301,0.448,4.496,0.222,0.805,325,465
36,3X_09_largestArea.tif,3.154,18.132,4.290,0.936,71.948,0.121,4.584,0.218,0.452,362,465
37,3X_09_largestArea.tif,2.041,12.012,2.975,0.874,118.797,0.178,3.405,0.294,0.375,241,469
38,3X_09_largestArea.tif,1.885,11.087,4.024,0.597,87.046,0.193,6.745,0.148,0.581,345,533
39,3X_09_largestArea.tif,0.859,4.846,2.219,0.493,140.481,0.460,4.498,0.222,0.847,214,542
40,3X_09_largestArea.tif,5.339,21.921,3.688,1.843,120.565,0.140,2.001,0.500,0.640,292,565
41,3X_09_largestArea.tif,0.181,1.753,0.719,0.321,2.559,0.740,2.242,0.446,0.885,336,649
