 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_48_largestArea.tif,1.390,7.047,1.967,0.899,93.126,0.352,2.187,0.457,0.716,310,99
2,3X_48_largestArea.tif,1.057,5.110,1.192,1.129,110.836,0.509,1.056,0.947,0.770,310,156
3,3X_48_largestArea.tif,0.590,4.444,1.756,0.428,128.398,0.375,4.105,0.244,0.677,337,165
4,3X_48_largestArea.tif,0.384,3.371,1.530,0.319,109.623,0.424,4.791,0.209,0.833,383,187
5,3X_48_largestArea.tif,0.876,7.734,3.221,0.346,109.602,0.184,9.304,0.107,0.496,288,214
6,3X_48_largestArea.tif,0.405,4.212,1.761,0.293,95.789,0.287,6.010,0.166,0.677,445,226
7,3X_48_largestArea.tif,0.228,2.330,1.004,0.289,119.587,0.528,3.472,0.288,0.761,290,245
8,3X_48_largestArea.tif,0.597,6.039,2.367,0.321,97.440,0.206,7.372,0.136,0.605,406,249
9,3X_48_largestArea.tif,1.500,11.794,1.937,0.986,95.932,0.135,1.964,0.509,0.437,395,259
10,3X_48_largestArea.tif,0.201,2.350,1.083,0.236,127.993,0.457,4.586,0.218,0.728,285,267
11,3X_48_largestArea.tif,0.204,1.958,0.820,0.318,176.158,0.670,2.581,0.387,0.890,446,281
12,3X_48_largestArea.tif,0.255,2.269,0.837,0.388,37.153,0.622,2.156,0.464,0.777,357,290
13,3X_48_largestArea.tif,0.174,1.929,0.812,0.272,137.082,0.586,2.981,0.335,0.780,317,294
14,3X_48_largestArea.tif,0.564,4.369,1.188,0.605,35.241,0.372,1.963,0.509,0.639,374,306
15,3X_48_largestArea.tif,0.163,1.473,0.515,0.403,119.918,0.943,1.279,0.782,0.909,318,316
16,3X_48_largestArea.tif,0.141,1.633,0.673,0.267,89.696,0.665,2.523,0.396,0.862,376,320
17,3X_48_largestArea.tif,0.148,1.413,0.457,0.413,170.685,0.934,1.106,0.904,0.896,405,321
18,3X_48_largestArea.tif,0.241,2.305,0.962,0.319,141.936,0.569,3.017,0.331,0.811,332,322
19,3X_48_largestArea.tif,0.213,2.008,0.839,0.324,18.710,0.665,2.592,0.386,0.897,469,326
20,3X_48_largestArea.tif,0.289,3.516,0.839,0.439,68.945,0.294,1.909,0.524,0.617,56,328
21,3X_48_largestArea.tif,0.212,1.823,0.700,0.385,105.353,0.800,1.816,0.551,0.897,305,332
22,3X_48_largestArea.tif,0.089,1.182,0.502,0.225,115.055,0.797,2.235,0.447,0.875,325,332
23,3X_48_largestArea.tif,4.407,35.763,2.466,2.275,10.823,0.043,1.084,0.923,0.344,413,341
24,3X_48_largestArea.tif,0.128,1.268,0.427,0.383,162.620,1.000,1.115,0.897,0.916,392,343
25,3X_48_largestArea.tif,1.167,7.028,2.909,0.511,119.341,0.297,5.695,0.176,0.674,70,346
26,3X_48_largestArea.tif,0.107,1.278,0.488,0.278,173.184,0.822,1.753,0.570,0.874,351,346
27,3X_48_largestArea.tif,0.141,2.129,0.818,0.220,8.880,0.391,3.727,0.268,0.667,330,348
28,3X_48_largestArea.tif,0.398,3.838,1.438,0.352,127.055,0.340,4.082,0.245,0.604,62,353
29,3X_48_largestArea.tif,0.257,2.159,0.834,0.392,126.503,0.692,2.125,0.471,0.830,374,354
30,3X_48_largestArea.tif,0.280,2.465,0.794,0.449,141.396,0.580,1.767,0.566,0.749,332,358
31,3X_48_largestArea.tif,0.121,1.819,0.627,0.246,172.961,0.460,2.549,0.392,0.660,452,358
32,3X_48_largestArea.tif,0.186,1.753,0.684,0.347,11.443,0.762,1.969,0.508,0.900,351,376
33,3X_48_largestArea.tif,0.067,1.002,0.420,0.203,24.722,0.838,2.072,0.483,0.881,400,385
34,3X_48_largestArea.tif,0.289,2.685,1.173,0.314,72.956,0.505,3.730,0.268,0.800,334,388
35,3X_48_largestArea.tif,0.206,1.774,0.668,0.393,129.004,0.824,1.700,0.588,0.864,410,391
36,3X_48_largestArea.tif,0.190,1.658,0.606,0.399,91.321,0.869,1.520,0.658,0.929,453,394
37,3X_48_largestArea.tif,1.263,9.958,1.776,0.905,107.386,0.160,1.961,0.510,0.462,374,399
38,3X_48_largestArea.tif,0.179,1.813,0.711,0.321,88.672,0.685,2.217,0.451,0.872,497,412
39,3X_48_largestArea.tif,0.595,4.844,1.469,0.516,31.241,0.319,2.849,0.351,0.611,475,423
40,3X_48_largestArea.tif,0.295,2.630,1.126,0.333,39.637,0.536,3.378,0.296,0.751,326,430
41,3X_48_largestArea.tif,0.172,2.199,1.004,0.218,19.500,0.447,4.606,0.217,0.736,450,430
42,3X_48_largestArea.tif,0.382,3.301,1.116,0.435,96.388,0.440,2.565,0.390,0.709,350,433
43,3X_48_largestArea.tif,0.420,3.616,1.311,0.408,1.517,0.403,3.217,0.311,0.688,500,434
44,3X_48_largestArea.tif,0.105,1.548,0.691,0.193,76.002,0.551,3.569,0.280,0.806,311,454
45,3X_48_largestArea.tif,1.138,8.215,1.861,0.779,62.412,0.212,2.390,0.418,0.464,383,458
46,3X_48_largestArea.tif,0.052,0.867,0.349,0.191,135.000,0.877,1.824,0.548,0.841,395,473
47,3X_48_largestArea.tif,1.138,8.118,2.955,0.490,176.208,0.217,6.027,0.166,0.621,209,507
48,3X_48_largestArea.tif,0.271,2.900,0.970,0.356,78.020,0.405,2.721,0.367,0.668,300,515
49,3X_48_largestArea.tif,0.526,4.442,1.741,0.385,166.923,0.335,4.522,0.221,0.645,191,519
50,3X_48_largestArea.tif,0.116,1.232,0.432,0.342,84.192,0.958,1.263,0.792,0.914,345,521
51,3X_48_largestArea.tif,0.114,1.353,0.555,0.261,158.778,0.783,2.122,0.471,0.875,268,525
52,3X_48_largestArea.tif,0.223,1.763,0.581,0.488,90.556,0.899,1.190,0.841,0.901,332,525
53,3X_48_largestArea.tif,0.865,8.232,1.055,1.044,146.954,0.160,1.010,0.990,0.514,167,530
54,3X_48_largestArea.tif,0.201,1.929,0.839,0.305,138.215,0.678,2.754,0.363,0.857,309,543
55,3X_48_largestArea.tif,0.033,0.616,0.228,0.182,90.000,1.000,1.248,0.801,0.947,325,544
56,3X_48_largestArea.tif,0.038,0.687,0.232,0.208,14.036,1.000,1.116,0.896,0.857,327,562
57,3X_48_largestArea.tif,0.259,2.280,0.972,0.339,54.129,0.626,2.866,0.349,0.827,165,576
