 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_01_largestArea.tif,3.637,14.652,3.775,1.227,59.003,0.213,3.077,0.325,0.737,367,31
2,3X_01_largestArea.tif,0.042,0.747,0.255,0.208,0.000,0.938,1.225,0.816,0.852,383,42
3,3X_01_largestArea.tif,0.923,5.647,1.294,0.908,30.182,0.364,1.425,0.702,0.728,268,58
4,3X_01_largestArea.tif,0.105,1.182,0.414,0.323,125.375,0.943,1.280,0.781,0.879,288,78
5,3X_01_largestArea.tif,0.134,1.353,0.442,0.386,69.882,0.920,1.144,0.874,0.902,250,83
6,3X_01_largestArea.tif,0.232,2.004,0.832,0.354,25.622,0.725,2.349,0.426,0.883,282,86
7,3X_01_largestArea.tif,0.530,2.921,0.878,0.769,48.664,0.781,1.142,0.876,0.895,303,95
8,3X_01_largestArea.tif,0.353,2.900,1.258,0.357,112.635,0.527,3.522,0.284,0.778,359,100
9,3X_01_largestArea.tif,0.270,2.886,1.115,0.308,49.587,0.407,3.621,0.276,0.698,260,102
10,3X_01_largestArea.tif,4.731,24.591,5.309,1.135,54.329,0.098,4.679,0.214,0.416,185,103
11,3X_01_largestArea.tif,0.168,1.533,0.588,0.364,106.521,0.900,1.614,0.619,0.912,239,104
12,3X_01_largestArea.tif,0.043,0.722,0.235,0.235,0.000,1.000,1.000,1.000,0.857,176,108
13,3X_01_largestArea.tif,0.067,0.952,0.350,0.244,49.238,0.928,1.434,0.697,0.860,280,118
14,3X_01_largestArea.tif,2.207,10.155,2.849,0.987,42.707,0.269,2.887,0.346,0.583,159,121
15,3X_01_largestArea.tif,3.237,15.053,5.207,0.792,26.093,0.180,6.578,0.152,0.528,311,121
16,3X_01_largestArea.tif,0.329,2.284,0.878,0.478,9.464,0.793,1.839,0.544,0.915,229,124
17,3X_01_largestArea.tif,0.047,0.867,0.376,0.159,44.759,0.786,2.365,0.423,0.825,270,135
18,3X_01_largestArea.tif,0.382,2.429,0.869,0.559,128.198,0.813,1.553,0.644,0.902,335,138
19,3X_01_largestArea.tif,0.049,0.822,0.336,0.185,23.758,0.910,1.815,0.551,0.900,262,142
20,3X_01_largestArea.tif,1.201,8.555,1.341,1.141,39.334,0.206,1.176,0.850,0.460,281,165
21,3X_01_largestArea.tif,0.074,1.158,0.416,0.227,67.807,0.696,1.836,0.545,0.796,305,170
22,3X_01_largestArea.tif,0.114,1.292,0.502,0.289,83.732,0.858,1.737,0.576,0.900,200,179
23,3X_01_largestArea.tif,0.022,0.531,0.184,0.151,145.278,0.967,1.218,0.821,0.889,267,186
24,3X_01_largestArea.tif,0.242,2.104,0.807,0.383,82.145,0.688,2.108,0.474,0.879,199,195
25,3X_01_largestArea.tif,1.147,7.360,2.444,0.597,25.372,0.266,4.091,0.244,0.634,234,201
26,3X_01_largestArea.tif,0.206,1.969,0.760,0.346,41.819,0.669,2.197,0.455,0.838,179,203
27,3X_01_largestArea.tif,0.621,3.446,1.297,0.609,2.362,0.657,2.128,0.470,0.848,92,205
28,3X_01_largestArea.tif,0.119,1.303,0.485,0.314,30.134,0.884,1.547,0.646,0.880,324,215
29,3X_01_largestArea.tif,0.138,1.388,0.503,0.348,27.866,0.897,1.442,0.693,0.899,275,221
30,3X_01_largestArea.tif,0.648,3.736,1.084,0.761,20.388,0.583,1.425,0.702,0.800,253,225
31,3X_01_largestArea.tif,0.811,3.821,1.257,0.821,73.474,0.697,1.532,0.653,0.867,234,226
32,3X_01_largestArea.tif,0.259,1.933,0.712,0.463,92.457,0.870,1.538,0.650,0.923,108,227
33,3X_01_largestArea.tif,0.112,1.232,0.401,0.356,49.267,0.928,1.129,0.886,0.899,85,228
34,3X_01_largestArea.tif,0.559,3.717,1.343,0.530,144.600,0.508,2.535,0.394,0.725,162,231
35,3X_01_largestArea.tif,0.545,3.317,1.384,0.501,38.570,0.622,2.760,0.362,0.875,291,231
36,3X_01_largestArea.tif,0.145,1.473,0.581,0.317,55.994,0.838,1.833,0.545,0.904,202,235
37,3X_01_largestArea.tif,0.181,1.558,0.512,0.450,13.563,0.937,1.140,0.877,0.909,134,259
38,3X_01_largestArea.tif,0.076,1.037,0.347,0.279,18.697,0.888,1.246,0.803,0.848,266,265
39,3X_01_largestArea.tif,0.729,5.519,2.415,0.384,81.201,0.301,6.281,0.159,0.702,290,267
40,3X_01_largestArea.tif,3.664,22.814,4.415,1.057,88.595,0.088,4.178,0.239,0.504,84,307
41,3X_01_largestArea.tif,0.257,2.344,0.948,0.345,62.788,0.587,2.750,0.364,0.811,269,321
42,3X_01_largestArea.tif,0.078,1.037,0.343,0.289,90.000,0.909,1.186,0.843,0.843,92,357
43,3X_01_largestArea.tif,1.742,9.317,1.991,1.114,15.609,0.252,1.787,0.560,0.628,135,397
44,3X_01_largestArea.tif,0.105,1.147,0.398,0.335,19.757,1.000,1.188,0.842,0.913,61,404
45,3X_01_largestArea.tif,0.277,1.909,0.624,0.565,123.363,0.955,1.104,0.906,0.930,199,421
46,3X_01_largestArea.tif,0.152,1.413,0.456,0.424,90.000,0.957,1.076,0.929,0.903,251,422
47,3X_01_largestArea.tif,0.326,2.054,0.685,0.605,45.020,0.970,1.132,0.883,0.942,169,428
48,3X_01_largestArea.tif,1.306,9.117,1.679,0.991,169.889,0.197,1.695,0.590,0.620,84,435
49,3X_01_largestArea.tif,0.118,1.317,0.523,0.286,1.317,0.852,1.828,0.547,0.897,158,448
