 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_39_largestArea.tif,0.228,2.214,0.970,0.299,10.323,0.585,3.241,0.309,0.863,118,77
2,3X_39_largestArea.tif,0.299,2.715,1.062,0.358,138.009,0.509,2.969,0.337,0.732,254,78
3,3X_39_largestArea.tif,0.326,3.431,0.800,0.518,162.990,0.348,1.543,0.648,0.582,240,83
4,3X_39_largestArea.tif,0.147,1.448,0.518,0.360,168.290,0.878,1.439,0.695,0.880,193,84
5,3X_39_largestArea.tif,1.259,8.296,1.613,0.994,13.841,0.230,1.623,0.616,0.638,109,91
6,3X_39_largestArea.tif,0.541,3.570,1.553,0.444,9.175,0.533,3.500,0.286,0.879,182,95
7,3X_39_largestArea.tif,0.223,1.969,0.691,0.410,41.016,0.722,1.687,0.593,0.857,215,99
8,3X_39_largestArea.tif,1.950,8.933,2.538,0.978,10.327,0.307,2.595,0.385,0.723,260,100
9,3X_39_largestArea.tif,0.090,1.062,0.384,0.300,174.116,1.000,1.281,0.780,0.909,96,110
10,3X_39_largestArea.tif,0.342,2.189,0.818,0.532,89.512,0.897,1.537,0.651,0.943,352,121
11,3X_39_largestArea.tif,0.251,1.873,0.688,0.465,12.582,0.901,1.479,0.676,0.930,304,122
12,3X_39_largestArea.tif,0.250,1.823,0.622,0.511,3.061,0.944,1.219,0.820,0.923,284,126
13,3X_39_largestArea.tif,0.586,4.388,1.866,0.400,18.886,0.383,4.667,0.214,0.736,260,141
14,3X_39_largestArea.tif,1.409,8.321,1.798,0.998,107.503,0.256,1.801,0.555,0.601,336,142
15,3X_39_largestArea.tif,0.052,0.832,0.288,0.232,35.552,0.953,1.237,0.808,0.853,123,156
16,3X_39_largestArea.tif,0.217,1.703,0.590,0.469,103.474,0.941,1.259,0.794,0.923,384,157
17,3X_39_largestArea.tif,0.552,4.058,1.314,0.535,67.766,0.421,2.457,0.407,0.659,260,159
18,3X_39_largestArea.tif,0.145,1.388,0.483,0.381,39.398,0.944,1.267,0.789,0.899,336,166
19,3X_39_largestArea.tif,0.223,1.763,0.627,0.452,101.879,0.899,1.388,0.720,0.914,370,169
20,3X_39_largestArea.tif,0.197,1.618,0.514,0.488,138.980,0.946,1.054,0.949,0.912,127,170
21,3X_39_largestArea.tif,0.233,1.763,0.585,0.508,86.029,0.943,1.151,0.869,0.921,282,172
22,3X_39_largestArea.tif,0.887,6.000,1.639,0.689,169.449,0.309,2.380,0.420,0.654,220,174
23,3X_39_largestArea.tif,0.128,1.292,0.440,0.371,78.725,0.966,1.186,0.843,0.916,307,178
24,3X_39_largestArea.tif,0.157,1.463,0.465,0.431,83.512,0.925,1.078,0.928,0.921,323,185
25,3X_39_largestArea.tif,0.157,1.473,0.496,0.404,106.465,0.912,1.229,0.814,0.897,383,185
26,3X_39_largestArea.tif,0.275,2.199,0.869,0.403,106.656,0.715,2.157,0.464,0.886,300,190
27,3X_39_largestArea.tif,0.673,5.454,1.180,0.726,101.209,0.284,1.626,0.615,0.675,280,192
28,3X_39_largestArea.tif,0.085,1.062,0.419,0.259,170.429,0.947,1.618,0.618,0.904,199,205
29,3X_39_largestArea.tif,1.426,8.642,1.720,1.055,125.536,0.240,1.630,0.614,0.493,317,205
30,3X_39_largestArea.tif,0.181,1.909,0.687,0.335,1.051,0.624,2.048,0.488,0.787,359,207
31,3X_39_largestArea.tif,0.246,1.859,0.671,0.467,25.032,0.895,1.436,0.696,0.907,249,211
32,3X_39_largestArea.tif,0.175,1.498,0.511,0.437,20.986,0.983,1.169,0.856,0.928,217,231
33,3X_39_largestArea.tif,0.335,2.269,0.819,0.520,119.407,0.817,1.574,0.636,0.905,361,231
34,3X_39_largestArea.tif,0.324,2.164,0.808,0.510,109.170,0.869,1.585,0.631,0.925,183,235
35,3X_39_largestArea.tif,0.138,1.388,0.479,0.365,120.138,0.897,1.313,0.762,0.879,380,238
36,3X_39_largestArea.tif,0.416,4.043,0.884,0.599,115.720,0.320,1.476,0.678,0.613,251,244
37,3X_39_largestArea.tif,0.639,4.213,1.771,0.459,143.577,0.452,3.858,0.259,0.732,396,248
38,3X_39_largestArea.tif,0.646,4.322,1.976,0.416,167.415,0.435,4.748,0.211,0.820,278,253
39,3X_39_largestArea.tif,0.130,1.363,0.466,0.356,93.507,0.881,1.308,0.764,0.873,325,255
40,3X_39_largestArea.tif,0.481,4.583,1.642,0.373,157.842,0.288,4.402,0.227,0.547,349,272
41,3X_39_largestArea.tif,1.001,5.916,2.243,0.568,144.751,0.359,3.950,0.253,0.744,276,273
42,3X_39_largestArea.tif,0.123,1.303,0.479,0.327,162.198,0.911,1.465,0.683,0.889,227,280
43,3X_39_largestArea.tif,0.127,1.292,0.436,0.369,161.518,0.953,1.181,0.846,0.909,320,280
44,3X_39_largestArea.tif,0.100,1.197,0.500,0.254,167.856,0.873,1.971,0.507,0.932,411,296
