Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
f_n_06.tif,40,29.590,0.740,4.764,253.247,4.624,1.305,0.646,83.370,0.494,0.743
