Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
f_n_14.tif,45,44.625,0.992,10.766,253.887,5.279,1.577,0.723,78.302,0.505,0.760
