Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
f_n_07.tif,92,54.956,0.597,3.650,253.302,3.892,1.129,0.617,92.537,0.537,0.776
