 ,Value,Count
1,0,55171
2,1,9458
3,2,11928
4,3,12121
5,4,9069
6,5,7318
7,6,5645
8,7,5550
9,8,5912
10,9,5129
11,10,4448
12,11,3861
13,12,3365
14,13,3097
15,14,2467
16,15,2259
17,16,2087
18,17,1803
19,18,1639
20,19,1487
21,20,1331
22,21,1370
23,22,1250
24,23,1227
25,24,1062
26,25,1011
27,26,1046
28,27,979
29,28,974
30,29,844
31,30,796
32,31,817
33,32,740
34,33,744
35,34,710
36,35,689
37,36,646
38,37,584
39,38,606
40,39,622
41,40,562
42,41,558
43,42,514
44,43,460
45,44,504
46,45,423
47,46,406
48,47,433
49,48,382
50,49,434
51,50,363
52,51,387
53,52,365
54,53,372
55,54,362
56,55,309
57,56,339
58,57,351
59,58,350
60,59,340
61,60,317
62,61,298
63,62,291
64,63,290
65,64,287
66,65,318
67,66,289
68,67,269
69,68,285
70,69,229
71,70,257
72,71,262
73,72,257
74,73,236
75,74,235
76,75,241
77,76,210
78,77,221
79,78,249
80,79,248
81,80,220
82,81,184
83,82,203
84,83,194
85,84,181
86,85,216
87,86,222
88,87,189
89,88,189
90,89,189
91,90,179
92,91,176
93,92,183
94,93,161
95,94,155
96,95,154
97,96,163
98,97,160
99,98,169
100,99,131
101,100,145
102,101,144
103,102,135
104,103,151
105,104,130
106,105,123
107,106,122
108,107,119
109,108,134
110,109,128
111,110,112
112,111,105
113,112,122
114,113,123
115,114,108
116,115,95
117,116,103
118,117,99
119,118,90
120,119,94
121,120,77
122,121,73
123,122,78
124,123,68
125,124,72
126,125,58
127,126,51
128,127,46
129,128,49
130,129,59
131,130,46
132,131,50
133,132,41
134,133,39
135,134,52
136,135,35
137,136,34
138,137,36
139,138,23
140,139,30
141,140,34
142,141,25
143,142,23
144,143,18
145,144,21
146,145,26
147,146,19
148,147,19
149,148,15
150,149,17
151,150,20
152,151,25
153,152,21
154,153,11
155,154,15
156,155,19
157,156,16
158,157,14
159,158,13
160,159,14
161,160,11
162,161,16
163,162,8
164,163,11
165,164,7
166,165,7
167,166,10
168,167,7
169,168,16
170,169,6
171,170,7
172,171,12
173,172,12
174,173,11
175,174,12
176,175,13
177,176,3
178,177,7
179,178,3
180,179,7
181,180,10
182,181,3
183,182,9
184,183,3
185,184,5
186,185,5
187,186,12
188,187,11
189,188,11
190,189,12
191,190,6
192,191,3
193,192,3
194,193,3
195,194,6
196,195,7
197,196,4
198,197,4
199,198,2
200,199,4
201,200,5
202,201,4
203,202,0
204,203,2
205,204,3
206,205,4
207,206,2
208,207,2
209,208,0
210,209,1
211,210,1
212,211,0
213,212,0
214,213,2
215,214,3
216,215,3
217,216,0
218,217,2
219,218,4
220,219,3
221,220,0
222,221,1
223,222,1
224,223,1
225,224,2
226,225,0
227,226,2
228,227,2
229,228,0
230,229,0
231,230,0
232,231,1
233,232,4
234,233,1
235,234,0
236,235,3
237,236,0
238,237,1
239,238,1
240,239,1
241,240,0
242,241,0
243,242,0
244,243,0
245,244,1
246,245,1
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
