 ,Value,Count
1,0,153052
2,1,39474
3,2,10201
4,3,9732
5,4,10827
6,5,9979
7,6,7220
8,7,5995
9,8,4498
10,9,4081
11,10,3393
12,11,2810
13,12,2247
14,13,1804
15,14,1638
16,15,1403
17,16,1315
18,17,1181
19,18,1165
20,19,1025
21,20,1008
22,21,918
23,22,845
24,23,761
25,24,769
26,25,657
27,26,708
28,27,664
29,28,629
30,29,582
31,30,626
32,31,521
33,32,588
34,33,460
35,34,462
36,35,394
37,36,450
38,37,456
39,38,383
40,39,391
41,40,384
42,41,420
43,42,336
44,43,342
45,44,327
46,45,344
47,46,320
48,47,344
49,48,311
50,49,364
51,50,326
52,51,332
53,52,290
54,53,358
55,54,300
56,55,312
57,56,298
58,57,276
59,58,262
60,59,269
61,60,241
62,61,250
63,62,275
64,63,241
65,64,258
66,65,243
67,66,235
68,67,235
69,68,216
70,69,245
71,70,224
72,71,181
73,72,211
74,73,217
75,74,221
76,75,213
77,76,240
78,77,219
79,78,199
80,79,196
81,80,193
82,81,180
83,82,191
84,83,183
85,84,192
86,85,189
87,86,193
88,87,174
89,88,186
90,89,150
91,90,152
92,91,177
93,92,147
94,93,156
95,94,133
96,95,168
97,96,131
98,97,130
99,98,136
100,99,154
101,100,148
102,101,143
103,102,158
104,103,136
105,104,146
106,105,137
107,106,111
108,107,142
109,108,112
110,109,132
111,110,122
112,111,126
113,112,110
114,113,118
115,114,120
116,115,121
117,116,120
118,117,108
119,118,116
120,119,80
121,120,105
122,121,82
123,122,100
124,123,83
125,124,93
126,125,90
127,126,72
128,127,86
129,128,86
130,129,85
131,130,75
132,131,67
133,132,87
134,133,71
135,134,69
136,135,66
137,136,53
138,137,70
139,138,76
140,139,64
141,140,64
142,141,63
143,142,67
144,143,62
145,144,55
146,145,53
147,146,55
148,147,54
149,148,50
150,149,43
151,150,60
152,151,41
153,152,35
154,153,36
155,154,43
156,155,42
157,156,29
158,157,40
159,158,39
160,159,47
161,160,31
162,161,38
163,162,28
164,163,26
165,164,35
166,165,33
167,166,25
168,167,29
169,168,25
170,169,30
171,170,27
172,171,29
173,172,20
174,173,14
175,174,18
176,175,21
177,176,21
178,177,16
179,178,14
180,179,15
181,180,14
182,181,15
183,182,18
184,183,18
185,184,18
186,185,4
187,186,5
188,187,8
189,188,5
190,189,4
191,190,11
192,191,9
193,192,5
194,193,3
195,194,11
196,195,3
197,196,4
198,197,7
199,198,3
200,199,3
201,200,3
202,201,9
203,202,4
204,203,6
205,204,1
206,205,7
207,206,1
208,207,1
209,208,4
210,209,5
211,210,4
212,211,1
213,212,4
214,213,5
215,214,3
216,215,6
217,216,5
218,217,3
219,218,2
220,219,4
221,220,0
222,221,0
223,222,0
224,223,1
225,224,4
226,225,2
227,226,1
228,227,1
229,228,3
230,229,1
231,230,1
232,231,0
233,232,1
234,233,1
235,234,1
236,235,3
237,236,0
238,237,0
239,238,0
240,239,0
241,240,2
242,241,0
243,242,1
244,243,1
245,244,2
246,245,0
247,246,1
248,247,0
249,248,0
250,249,1
251,250,0
252,251,1
253,252,0
254,253,0
255,254,0
256,255,0
