 ,Value,Count
1,0,171518
2,1,14353
3,2,6540
4,3,4407
5,4,3895
6,5,4319
7,6,4898
8,7,4834
9,8,4566
10,9,4083
11,10,3903
12,11,4012
13,12,3952
14,13,3599
15,14,3251
16,15,2891
17,16,2506
18,17,2272
19,18,1885
20,19,1618
21,20,1405
22,21,1314
23,22,1184
24,23,1143
25,24,1105
26,25,1050
27,26,1001
28,27,912
29,28,880
30,29,909
31,30,805
32,31,758
33,32,766
34,33,697
35,34,760
36,35,728
37,36,657
38,37,593
39,38,595
40,39,608
41,40,559
42,41,579
43,42,580
44,43,541
45,44,510
46,45,465
47,46,458
48,47,453
49,48,432
50,49,381
51,50,399
52,51,408
53,52,382
54,53,342
55,54,338
56,55,347
57,56,300
58,57,320
59,58,299
60,59,318
61,60,315
62,61,302
63,62,256
64,63,261
65,64,268
66,65,283
67,66,259
68,67,240
69,68,247
70,69,246
71,70,214
72,71,205
73,72,230
74,73,226
75,74,222
76,75,183
77,76,183
78,77,184
79,78,175
80,79,184
81,80,161
82,81,166
83,82,173
84,83,171
85,84,153
86,85,135
87,86,142
88,87,164
89,88,163
90,89,139
91,90,130
92,91,141
93,92,129
94,93,148
95,94,120
96,95,124
97,96,109
98,97,112
99,98,110
100,99,102
101,100,86
102,101,120
103,102,90
104,103,89
105,104,100
106,105,101
107,106,77
108,107,73
109,108,98
110,109,88
111,110,77
112,111,94
113,112,62
114,113,67
115,114,94
116,115,78
117,116,85
118,117,74
119,118,90
120,119,79
121,120,66
122,121,60
123,122,66
124,123,52
125,124,46
126,125,56
127,126,51
128,127,58
129,128,69
130,129,50
131,130,58
132,131,62
133,132,40
134,133,52
135,134,49
136,135,37
137,136,31
138,137,38
139,138,25
140,139,34
141,140,28
142,141,25
143,142,29
144,143,18
145,144,27
146,145,38
147,146,18
148,147,24
149,148,26
150,149,30
151,150,21
152,151,34
153,152,23
154,153,16
155,154,22
156,155,16
157,156,13
158,157,11
159,158,13
160,159,19
161,160,11
162,161,15
163,162,12
164,163,14
165,164,9
166,165,18
167,166,8
168,167,12
169,168,9
170,169,7
171,170,12
172,171,9
173,172,10
174,173,10
175,174,13
176,175,8
177,176,8
178,177,9
179,178,6
180,179,10
181,180,6
182,181,5
183,182,6
184,183,4
185,184,3
186,185,7
187,186,7
188,187,0
189,188,5
190,189,1
191,190,4
192,191,2
193,192,0
194,193,2
195,194,1
196,195,2
197,196,3
198,197,1
199,198,2
200,199,2
201,200,0
202,201,0
203,202,0
204,203,0
205,204,0
206,205,1
207,206,0
208,207,2
209,208,2
210,209,2
211,210,0
212,211,2
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,2
219,218,2
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
