 ,Value,Count
1,0,74193
2,1,11857
3,2,8167
4,3,10465
5,4,8776
6,5,8088
7,6,7137
8,7,5802
9,8,4448
10,9,3620
11,10,2896
12,11,2415
13,12,2158
14,13,1959
15,14,1882
16,15,1720
17,16,1652
18,17,1598
19,18,1413
20,19,1295
21,20,1163
22,21,1102
23,22,973
24,23,1010
25,24,862
26,25,816
27,26,750
28,27,704
29,28,680
30,29,635
31,30,635
32,31,559
33,32,561
34,33,537
35,34,524
36,35,491
37,36,433
38,37,428
39,38,424
40,39,374
41,40,398
42,41,357
43,42,346
44,43,300
45,44,363
46,45,331
47,46,301
48,47,318
49,48,269
50,49,277
51,50,301
52,51,257
53,52,251
54,53,258
55,54,262
56,55,254
57,56,232
58,57,220
59,58,234
60,59,222
61,60,213
62,61,207
63,62,205
64,63,209
65,64,189
66,65,209
67,66,196
68,67,180
69,68,178
70,69,197
71,70,163
72,71,181
73,72,164
74,73,172
75,74,177
76,75,163
77,76,175
78,77,155
79,78,170
80,79,158
81,80,141
82,81,163
83,82,147
84,83,147
85,84,134
86,85,153
87,86,137
88,87,140
89,88,144
90,89,149
91,90,140
92,91,112
93,92,143
94,93,101
95,94,115
96,95,111
97,96,118
98,97,119
99,98,115
100,99,88
101,100,115
102,101,115
103,102,103
104,103,92
105,104,82
106,105,86
107,106,88
108,107,72
109,108,70
110,109,71
111,110,71
112,111,63
113,112,55
114,113,63
115,114,73
116,115,61
117,116,55
118,117,51
119,118,54
120,119,53
121,120,47
122,121,42
123,122,38
124,123,36
125,124,27
126,125,32
127,126,31
128,127,30
129,128,21
130,129,26
131,130,20
132,131,19
133,132,24
134,133,27
135,134,14
136,135,23
137,136,16
138,137,16
139,138,18
140,139,22
141,140,18
142,141,16
143,142,17
144,143,8
145,144,13
146,145,13
147,146,10
148,147,14
149,148,6
150,149,7
151,150,10
152,151,8
153,152,9
154,153,12
155,154,5
156,155,5
157,156,5
158,157,11
159,158,7
160,159,11
161,160,5
162,161,7
163,162,8
164,163,5
165,164,4
166,165,3
167,166,2
168,167,9
169,168,11
170,169,3
171,170,3
172,171,10
173,172,7
174,173,6
175,174,3
176,175,8
177,176,4
178,177,9
179,178,3
180,179,3
181,180,2
182,181,0
183,182,1
184,183,2
185,184,4
186,185,3
187,186,7
188,187,1
189,188,2
190,189,0
191,190,3
192,191,3
193,192,0
194,193,4
195,194,0
196,195,0
197,196,0
198,197,1
199,198,0
200,199,0
201,200,0
202,201,0
203,202,0
204,203,0
205,204,0
206,205,0
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
