 ,Value,Count
1,0,48565
2,1,37114
3,2,9420
4,3,5306
5,4,4998
6,5,6033
7,6,6823
8,7,6163
9,8,4713
10,9,3278
11,10,2450
12,11,1734
13,12,1264
14,13,1020
15,14,881
16,15,746
17,16,715
18,17,717
19,18,675
20,19,592
21,20,593
22,21,534
23,22,479
24,23,514
25,24,528
26,25,492
27,26,446
28,27,422
29,28,349
30,29,356
31,30,309
32,31,284
33,32,287
34,33,264
35,34,242
36,35,230
37,36,218
38,37,219
39,38,224
40,39,215
41,40,184
42,41,195
43,42,188
44,43,198
45,44,174
46,45,176
47,46,157
48,47,152
49,48,173
50,49,146
51,50,162
52,51,168
53,52,141
54,53,135
55,54,135
56,55,142
57,56,134
58,57,125
59,58,98
60,59,134
61,60,134
62,61,120
63,62,103
64,63,104
65,64,121
66,65,109
67,66,103
68,67,119
69,68,93
70,69,109
71,70,113
72,71,109
73,72,124
74,73,99
75,74,104
76,75,87
77,76,98
78,77,82
79,78,83
80,79,89
81,80,99
82,81,75
83,82,86
84,83,95
85,84,90
86,85,95
87,86,98
88,87,88
89,88,95
90,89,105
91,90,79
92,91,74
93,92,104
94,93,86
95,94,78
96,95,75
97,96,97
98,97,92
99,98,79
100,99,91
101,100,68
102,101,84
103,102,84
104,103,89
105,104,82
106,105,77
107,106,80
108,107,95
109,108,74
110,109,84
111,110,81
112,111,74
113,112,81
114,113,62
115,114,71
116,115,75
117,116,68
118,117,86
119,118,57
120,119,49
121,120,62
122,121,61
123,122,62
124,123,67
125,124,60
126,125,66
127,126,61
128,127,56
129,128,60
130,129,50
131,130,45
132,131,70
133,132,57
134,133,61
135,134,48
136,135,46
137,136,55
138,137,49
139,138,57
140,139,60
141,140,46
142,141,45
143,142,49
144,143,56
145,144,48
146,145,41
147,146,39
148,147,38
149,148,32
150,149,31
151,150,36
152,151,32
153,152,27
154,153,26
155,154,31
156,155,31
157,156,26
158,157,38
159,158,30
160,159,40
161,160,23
162,161,29
163,162,26
164,163,28
165,164,25
166,165,23
167,166,15
168,167,22
169,168,24
170,169,17
171,170,5
172,171,19
173,172,13
174,173,19
175,174,12
176,175,9
177,176,12
178,177,10
179,178,12
180,179,9
181,180,16
182,181,13
183,182,11
184,183,7
185,184,12
186,185,8
187,186,9
188,187,8
189,188,12
190,189,16
191,190,8
192,191,5
193,192,6
194,193,6
195,194,8
196,195,7
197,196,8
198,197,4
199,198,3
200,199,4
201,200,2
202,201,6
203,202,3
204,203,3
205,204,3
206,205,2
207,206,5
208,207,2
209,208,3
210,209,3
211,210,1
212,211,4
213,212,0
214,213,2
215,214,4
216,215,5
217,216,2
218,217,6
219,218,5
220,219,2
221,220,2
222,221,4
223,222,3
224,223,0
225,224,1
226,225,3
227,226,1
228,227,2
229,228,2
230,229,0
231,230,2
232,231,0
233,232,2
234,233,1
235,234,2
236,235,1
237,236,0
238,237,1
239,238,1
240,239,2
241,240,1
242,241,1
243,242,1
244,243,1
245,244,1
246,245,0
247,246,1
248,247,2
249,248,1
250,249,0
251,250,1
252,251,0
253,252,0
254,253,0
255,254,1
256,255,2
