 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,4,1,4,2,15,0.574,0,1,0.967
2,21,12,4,29,94,0.887,11,0,1.877
3,0,0,1,0,0,0.000,0,0,0.000
4,209,109,61,220,1532,1.165,85,21,8.883
5,1,0,2,0,2,0.521,0,0,0.521
6,22,13,4,24,176,1.003,12,1,2.937
7,1,0,2,0,4,0.953,0,0,0.953
8,12,6,5,10,129,1.678,5,1,2.902
9,7,3,5,3,39,0.786,3,0,1.897
10,1,0,2,0,31,3.374,0,0,3.374
11,35,19,10,36,311,1.052,16,3,3.950
12,254,132,75,265,1984,1.044,107,18,7.094
13,4,2,2,2,39,0.861,2,0,1.171
14,1,0,2,0,2,0.524,0,0,0.524
15,367,190,106,532,2324,1.011,148,32,5.167
16,1,0,2,0,24,1.485,0,0,1.485
17,1,0,2,0,9,0.509,0,0,0.509
18,1,0,2,0,3,0.573,0,0,0.573
19,1,0,2,0,10,0.619,0,0,0.619
20,3,1,3,1,12,0.502,1,0,0.699
21,1,0,2,0,21,1.591,0,0,1.591
22,1,0,2,0,5,1.042,0,0,1.042
23,7,3,3,11,17,0.675,2,0,0.999
24,7,3,4,8,83,1.715,2,1,5.118
25,1,0,2,0,11,0.769,0,0,0.769
26,6,3,3,7,33,0.582,3,0,1.065
27,17,9,6,24,93,0.740,8,1,1.428
28,1,0,2,0,7,1.122,0,0,1.122
29,1,0,2,0,19,1.810,0,0,1.810
30,12,6,5,13,50,0.848,5,1,2.372
31,1,0,2,0,7,1.146,0,0,1.146
32,1,0,2,0,8,1.215,0,0,1.215
33,1,0,2,0,2,0.187,0,0,0.187
34,1,0,2,0,51,6.667,0,0,6.667
35,9,5,1,8,84,1.336,3,2,3.601
36,1,0,2,0,1,0.138,0,0,0.138
37,1,0,2,0,10,1.701,0,0,1.701
38,1,0,2,0,12,1.134,0,0,1.134
39,1,0,2,0,2,0.147,0,0,0.147
40,3,1,3,1,19,0.545,1,0,1.085
41,1,0,2,0,4,0.285,0,0,0.285
42,3,1,3,3,40,1.460,1,0,2.844
43,1,0,2,0,9,1.571,0,0,1.571
44,5,3,1,3,31,0.709,3,0,1.396
45,1,0,2,0,1,0.455,0,0,0.455
46,1,0,2,0,4,0.662,0,0,0.662
47,1,0,2,0,1,0.118,0,0,0.118
48,10,5,4,8,35,0.502,4,1,1.232
49,20,10,7,21,129,0.911,7,3,2.237
50,5,2,4,2,52,1.074,2,0,1.284
51,1,0,2,0,8,0.858,0,0,0.858
52,1,0,2,0,3,0.236,0,0,0.236
53,1,0,2,0,6,0.403,0,0,0.403
54,1,0,2,0,9,1.281,0,0,1.281
55,36,18,14,28,251,0.866,15,2,2.513
56,4,2,1,3,55,1.678,1,1,4.248
57,10,5,5,11,31,0.530,5,0,1.203
58,1,0,2,0,15,1.992,0,0,1.992
59,7,3,5,5,70,1.187,3,0,2.406
60,1,0,2,0,0,0.049,0,0,0.049
61,1,0,2,0,12,1.154,0,0,1.154
62,1,0,2,0,4,0.639,0,0,0.639
63,3,1,3,1,29,0.819,1,0,1.171
64,1,0,2,0,7,0.846,0,0,0.846
65,1,0,2,0,2,0.167,0,0,0.167
66,1,0,2,0,2,0.187,0,0,0.187
67,3,1,2,4,12,0.912,0,1,1.134
68,5,2,4,4,28,0.818,2,0,2.216
69,9,5,3,5,41,0.528,5,0,1.212
70,3,1,3,1,19,0.544,1,0,0.855
71,4,2,2,2,55,1.387,2,0,3.604
72,1,0,2,0,1,0.118,0,0,0.118
73,1,0,2,0,17,1.517,0,0,1.517
74,1,0,2,0,14,1.209,0,0,1.209
75,1,0,2,0,3,0.573,0,0,0.573
76,1,0,2,0,5,0.334,0,0,0.334
77,1,0,2,0,16,1.074,0,0,1.074
78,1,0,2,0,8,0.541,0,0,0.541
79,1,0,2,0,5,0.354,0,0,0.354
80,3,1,3,1,65,1.270,1,0,2.031
81,1,0,2,0,0,0.069,0,0,0.069
