 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,2937,1551,749,3865,19740,1.221,1227,219,8.400
2,21,11,8,17,133,0.789,10,1,2.927
3,3,1,3,1,25,1.262,1,0,2.199
4,6,3,3,5,53,1.262,3,0,1.932
5,1,0,2,0,21,2.424,0,0,2.424
6,3,1,3,1,39,1.379,1,0,2.343
7,55,28,17,63,239,0.875,22,4,3.731
8,46,23,21,46,258,0.922,21,2,4.498
9,3,1,3,1,23,1.329,1,0,2.277
10,28,13,12,31,153,1.112,9,3,2.312
11,1,0,2,0,9,1.321,0,0,1.321
12,5,2,4,2,45,1.708,2,0,5.285
13,147,74,45,163,873,1.120,57,12,8.553
14,1,0,2,0,17,1.753,0,0,1.753
15,27,12,12,67,129,1.087,10,1,4.301
16,3,1,3,1,7,0.656,1,0,0.993
17,3,1,3,1,6,0.397,1,0,0.809
18,1,0,2,0,3,0.236,0,0,0.236
19,3,1,3,1,17,0.979,1,0,2.444
20,3,1,3,1,16,0.971,1,0,1.474
21,1,0,2,0,18,2.176,0,0,2.176
22,1,0,2,0,5,1.379,0,0,1.379
23,1,0,2,0,12,2.101,0,0,2.101
24,1,0,2,0,10,2.000,0,0,2.000
25,10,5,5,5,85,1.499,5,0,3.284
26,3,1,3,3,17,1.244,1,0,2.971
27,6,3,3,3,28,0.837,3,0,1.410
28,3,1,3,1,13,1.006,1,0,1.500
29,7,3,4,7,23,0.594,2,1,1.111
30,29,16,5,38,141,0.993,12,3,2.159
31,15,7,7,11,97,1.267,5,2,2.766
32,3,1,2,4,16,0.871,0,1,1.546
33,3,1,3,3,17,1.354,1,0,2.591
34,8,4,4,8,46,1.069,4,0,2.282
35,1,0,2,0,16,1.289,0,0,1.289
36,1,0,2,0,0,0.069,0,0,0.069
37,6,1,6,11,23,1.254,0,0,2.499
38,1,0,2,0,13,0.745,0,0,0.745
39,1,0,2,0,7,1.143,0,0,1.143
40,3,1,3,1,10,0.469,1,0,0.740
41,3,1,3,1,32,1.606,1,0,2.441
42,3,1,3,1,17,1.314,1,0,1.379
43,3,1,3,3,9,0.366,1,0,0.521
44,1,0,2,0,3,0.570,0,0,0.570
45,3,1,3,1,42,1.733,1,0,3.357
46,0,0,1,0,0,0.000,0,0,0.000
47,25,13,9,27,144,0.957,11,2,3.621
48,1,0,2,0,12,0.777,0,0,0.777
49,3,1,3,1,11,0.374,1,0,0.691
50,1,0,2,0,3,0.593,0,0,0.593
51,1,0,2,0,1,0.138,0,0,0.138
52,1,0,2,0,20,1.209,0,0,1.209
53,1,0,2,0,6,1.134,0,0,1.134
54,3,1,3,1,21,1.026,1,0,2.455
55,1,0,2,0,8,0.858,0,0,0.858
56,4,2,2,2,16,0.285,2,0,0.492
57,1,0,2,0,7,0.472,0,0,0.472
58,3,1,3,1,22,0.475,1,0,0.619
59,3,1,3,1,6,0.416,1,0,0.659
60,1,0,2,0,29,2.006,0,0,2.006
61,1,0,2,0,11,1.001,0,0,1.001
62,5,2,4,4,17,0.359,2,0,0.610
63,2,1,1,3,11,0.972,1,0,1.370
64,3,1,3,1,7,0.226,1,0,0.403
65,1,0,2,0,13,1.143,0,0,1.143
66,1,0,2,0,45,4.250,0,0,4.250
67,1,0,2,0,3,0.236,0,0,0.236
68,1,0,2,0,13,0.765,0,0,0.765
69,1,0,2,0,7,0.432,0,0,0.432
70,1,0,2,0,7,0.452,0,0,0.452
71,1,0,2,0,3,0.236,0,0,0.236
72,1,0,2,0,5,0.374,0,0,0.374
73,1,0,2,0,5,0.293,0,0,0.293
74,1,0,2,0,12,0.716,0,0,0.716
